source_cars,country_cars,ID,period,flagged_cars,MAIN_BAS_cars,early_start_cars,early_end_cars,late_start_cars,late_end_cars,early_nyears_cars,late_nyears_cars,mean_shift_cars,season_shift_cars,abs_shape_change_cars,early_shape_cars,early_ratio_cars,early_low10_cars,early_cv_cars,early_zero_delta_cars,early_mean_in_cars,early_concentration_cars,early_trend_cars,early_month1_cars,early_month2_cars,early_month3_cars,early_month4_cars,early_month5_cars,early_month6_cars,early_month7_cars,early_month8_cars,early_month9_cars,early_month10_cars,early_month11_cars,early_month12_cars,late_shape_cars,late_ratio_cars,late_low10_cars,late_cv_cars,late_zero_delta_cars,late_mean_in_cars,late_concentration_cars,late_trend_cars,late_month1_cars,late_month2_cars,late_month3_cars,late_month4_cars,late_month5_cars,late_month6_cars,late_month7_cars,late_month8_cars,late_month9_cars,late_month10_cars,late_month11_cars,late_month12_cars,source_upstream,country_upstream,flagged_upstream,MAIN_BAS_upstream,early_start_upstream,early_end_upstream,late_start_upstream,late_end_upstream,early_nyears_upstream,late_nyears_upstream,mean_shift_upstream,season_shift_upstream,abs_shape_change_upstream,early_shape_upstream,early_ratio_upstream,early_low10_upstream,early_cv_upstream,early_zero_delta_upstream,early_mean_in_upstream,early_concentration_upstream,early_trend_upstream,early_month1_upstream,early_month2_upstream,early_month3_upstream,early_month4_upstream,early_month5_upstream,early_month6_upstream,early_month7_upstream,early_month8_upstream,early_month9_upstream,early_month10_upstream,early_month11_upstream,early_month12_upstream,late_shape_upstream,late_ratio_upstream,late_low10_upstream,late_cv_upstream,late_zero_delta_upstream,late_mean_in_upstream,late_concentration_upstream,late_trend_upstream,late_month1_upstream,late_month2_upstream,late_month3_upstream,late_month4_upstream,late_month5_upstream,late_month6_upstream,late_month7_upstream,late_month8_upstream,late_month9_upstream,late_month10_upstream,late_month11_upstream,late_month12_upstream
cars,US,1606,train,False,7060047060.0,1980,1989,1990,1999,10,10,0.0030826053589739577,0.10240606583904169,0.034681051479718006,0.14499481367775718,0.8975309849753828,-0.05228516969352747,1.3003576925840694,0.00577240241891149,2.715875282271076,0.09945007345465876,-0.23667493176114482,0.06154964855410058,0.12279975488022134,0.13911240796427657,0.13580204967503776,0.11615462372804311,0.09536977523867754,0.06622191691340283,0.04631308289586318,0.03305389235182991,0.031869459452088196,0.07102007903776043,0.08073330930869864,0.1796758651574752,0.8464439659176378,-0.0601042879334606,1.3510240436935945,0.0010992030777686177,2.7075162010652183,0.09868294221815647,0.050754827876188714,0.13313100627568453,0.0981209901736349,0.1334061070680363,0.12672326921493074,0.1067938247959778,0.07516345591487263,0.05763807193302882,0.04171929439662196,0.035439597307467235,0.04247658377876434,0.05082261099713787,0.09856518814384285,upstream,US,False,7060047060.0,1980,1989,1990,1999,10,10,0.0026731160259662085,0.10315016038345742,0.030894654389932386,0.1597517289998806,0.8982477353390872,-0.05230669515969772,1.364243184606107,0.006602475928473177,2.714757634112792,0.09946771339820452,-0.23772327138214483,0.06206324107147199,0.12243366128422933,0.14039752561373242,0.13528379804753557,0.11587954127949492,0.09504634306106599,0.06616512689721593,0.046282664703717336,0.03311392699579577,0.03175744091290115,0.0714242718792916,0.08015245825354798,0.190646383389813,0.844036280219873,-0.04786685103986531,1.440188360373507,0.0022026431718061676,2.707510462555066,0.09881373044744965,0.05210362687278922,0.1329909317754761,0.09842085535035824,0.13345942382900886,0.12739648379782217,0.10663131332955993,0.07482144524154646,0.05752344138174955,0.041737791292332335,0.035517331358622894,0.04260287961432132,0.04977201816044822,0.09912608486875411
cars,US,1617,train,False,7060047060.0,1980,1989,1990,1999,10,10,0.054790152384102085,0.11516276984470349,0.10109071849802831,0.2319720110730834,0.7708906017277898,-0.02928535084445377,1.7133366677461206,0.06306802533737262,2.4528759691105977,0.10055309871700643,-0.3002326143280744,0.09245926301817553,0.13703478768635413,0.13556557612974826,0.13091187593743928,0.10252401877859664,0.09228659677777608,0.0605872869348343,0.051833443511977204,0.02417432159235645,0.02293476156229554,0.07716029401367822,0.07252777405676836,0.3330627295711117,0.8610840029895894,-0.04940140724240632,1.4850594103071524,0.03542982697061247,2.5910193078492796,0.11009069387708019,-0.08476348372579498,0.15500183071037033,0.1320855941485508,0.15191304877778194,0.11591479272547779,0.09636995742983931,0.05057790884521004,0.043555204462999875,0.026169837781727406,0.022118827269902084,0.027446865134149914,0.07455773272460156,0.10428839998938907,upstream,US,False,7060047060.0,1980,1989,1990,1999,10,10,0.05432593646275929,0.11523537251946042,0.09238211006064415,0.24630460415955693,0.7704700559255824,-0.027447309108282022,1.8325605232133093,0.05981256890848953,2.451970782800441,0.10063243057216902,-0.30135051217557524,0.09261793553101201,0.1372885928673805,0.13670730404968665,0.13013450243093613,0.10206064693814461,0.09225450355506844,0.060672455948065085,0.051820138830340326,0.02421223618019841,0.02281392799932552,0.07779366551443105,0.07162409015541128,0.3386867142202011,0.8585418856151259,-0.04403480789032688,1.5778021559283073,0.03493810178817056,2.5888610729023385,0.11015017337523728,-0.0853888821165399,0.15448716382002678,0.1327856832413971,0.15193225446867384,0.116228769747867,0.09638903736354353,0.050778756943034964,0.043197446259554476,0.02618338432242248,0.022141095434785152,0.027643347703790757,0.0732971964324994,0.10493586426240448
cars,US,1617,test,False,7060047060.0,2000,2009,2010,2019,10,8,0.03847682446850603,0.08681571343805874,0.05454751039310696,0.30142176336420584,0.9321330714796852,-0.04063700998375019,1.611391802451932,0.0008216926869350862,2.805324507034007,0.10275512429369857,0.11103678735854029,0.13568736848629567,0.10299376469290625,0.14924843410643238,0.12294570088834053,0.09812170209442538,0.06299396884817818,0.03146526935585563,0.029003039359921563,0.05369204022469521,0.035505303655801325,0.06829575028061942,0.11004765800652856,0.24687425297109888,0.9553223023394234,-0.02012767060845277,1.4867713757950065,0.0,2.699434742861685,0.10775102880937165,-0.2238887200547091,0.09745637850201717,0.100164143927271,0.16325994005863867,0.13976023197781742,0.10448083483637789,0.06909665736072232,0.050324764354081335,0.024726033805185642,0.01606305128856339,0.03165619545852411,0.07569774645181858,0.12731402197898262,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,8,0.03751771651048793,0.08533463227110633,0.04776579723967461,0.31342708481125076,0.9323813177148268,-0.035635398988536716,1.6980410968836777,0.0013702384214853384,2.806198410523431,0.10276186106518341,0.11024579760521337,0.13555631555170217,0.10269039938014522,0.14955090022107814,0.12285374603337675,0.09824227344665695,0.06261781215252067,0.031586889532606924,0.028928541503374375,0.05362009363838303,0.03555697962600506,0.06875874161044658,0.11003730730370401,0.26566128757157614,0.9554360017624755,-0.018128899565835424,1.5539999291910815,0.0,2.7028667582417585,0.10768138474393979,-0.22437521786904813,0.09781992766125913,0.10079690011673605,0.16262698284839003,0.14030877370232156,0.10345319148828042,0.06921781767120483,0.050098033884454184,0.02451012279900208,0.01613315532399208,0.031757591527514284,0.07629490869228694,0.12698259428455846
cars,US,1619,train,False,7060047060.0,1980,1989,1990,1999,10,10,0.048786880422750256,0.14159221019602797,5.179623756121354e-05,0.16883416146689095,0.9014293949861337,0.0,1.5914641351224288,0.0,2.8554786733818616,0.09903457007074513,-0.3805587454243016,0.07672483798722099,0.12016805568647618,0.12739090854523688,0.14008825706877098,0.11420061368784679,0.08444238564738965,0.05661935779739286,0.06353942311340319,0.026217789934143376,0.022736644630694646,0.07544315942258237,0.09242856647884204,0.16878236522932974,0.8583152522151039,-0.04283856134406795,1.4618659925676916,0.0,2.719512428634167,0.11208315429200885,-0.14218249762979698,0.15519533532813673,0.13639384105893065,0.16364320536188326,0.11931936339984431,0.0899015633678564,0.060180942674111275,0.0433991359503945,0.02755187832866134,0.02018154426232584,0.029016269237759365,0.05842434849230761,0.09679257253778874,upstream,US,False,7060047060.0,1980,1989,1990,1999,10,10,0.04918182886479774,0.1412578381074685,0.008046038960091179,0.18726131966282128,0.9014522524096912,0.0,1.6928150648543674,0.0005497526113249038,2.856399670148433,0.0990022055201763,-0.3798850668464318,0.07711992264507947,0.11974586737611272,0.12860120817022858,0.1390997058965613,0.114058764103483,0.08427513731787904,0.05648341128424912,0.06361158483857415,0.026160501836967658,0.022624370379793958,0.07589383406684373,0.09232569208422742,0.1792152807027301,0.8582445160083515,-0.0386126600708786,1.536460693502518,0.0,2.7193153698102837,0.11213137080397893,-0.14090751307483604,0.15496205820943057,0.13701531321567417,0.16329246775832518,0.11959050166074325,0.08970136954444571,0.06030414098876154,0.04301956997618843,0.02789583575577721,0.01989312598898904,0.029091065352901617,0.05792055732218418,0.09731399422657896
cars,US,1619,test,False,7060047060.0,2000,2009,2010,2019,10,8,0.04092693030857159,0.09974680085471055,0.09191338586657821,0.22437098640261194,0.8412254821303804,-0.12697558429207081,1.5645470236560048,-0.0032849712565015056,3.2628320027811166,0.09918070719460381,0.28142203496649093,0.13622768030029714,0.10420979320449474,0.1522808867590754,0.11571933130295756,0.08914496430798648,0.056120631015403676,0.04465229785429817,0.03163422848977725,0.05723544995767959,0.05670537470710157,0.06351758669814206,0.09255177540278631,0.13245760053603373,0.7528937040805473,-0.09894904763581909,1.3590073597499155,-0.001026694045174538,3.3991400089525734,0.09715919957544013,0.02772993297596434,0.09981956549750792,0.08476666713328158,0.14352373804640267,0.14118463535591097,0.11046482261401146,0.0754652638063437,0.052555048777197036,0.039557253611441655,0.04094938010277368,0.04999177544502781,0.0813088163583711,0.0804130332517307,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,8,0.04099290371881867,0.09939772520626147,0.09116912751796927,0.2411145373293386,0.8412408837195606,-0.12233003307140795,1.6812798771024329,-0.004381161007667032,3.2641207557502736,0.0992249844504664,0.2808205601567074,0.13664322567152626,0.10386920288788229,0.15244104538969575,0.11551696903058907,0.08911588029061364,0.0559845759040529,0.04469258136922826,0.031509150276299726,0.0572903860545583,0.05677052831957938,0.06364142517022468,0.09252502963574978,0.14994540981136933,0.752754049065457,-0.09350996857591987,1.497272129953011,-0.004108182129407737,3.400706949674769,0.09711545124687546,0.027114302121864883,0.10019595377846499,0.08532068115204511,0.14312931086987266,0.14170000095636315,0.10943019379441109,0.0753451086806064,0.052430949321309324,0.039651823407038725,0.0409699938541083,0.05023232074608406,0.08130023108754093,0.08029343235215505
cars,US,1620,train,False,7060047060.0,1980,1989,1990,1999,10,10,0.09569327216270924,0.11301328803673129,0.03297305563689029,0.19324023859734607,0.889351214316224,-0.10630062477326027,1.3566171188080567,0.036243822075782535,3.1939291738957998,0.09724750929029555,-0.27927387542848997,0.0678725839752564,0.11923944344116977,0.1211831564360801,0.14506756761606043,0.10361258714736203,0.09132827631637935,0.06651070682724024,0.057780282045429114,0.030846061416114214,0.02883506803217072,0.0855215485466439,0.08220271820009376,0.22621329423423636,0.8559459637342403,-0.14351164711098094,1.167886033630556,0.0,3.5146682759711636,0.09728503562633493,-0.10048077310033124,0.13583024195557145,0.10358532801921153,0.14211689946164457,0.11076113531577733,0.09936630517900057,0.0756118049977354,0.07470810784553346,0.04718154212139927,0.03664298386583726,0.038962631595006125,0.05673000616639133,0.07850301347689154,upstream,US,False,7060047060.0,1980,1989,1990,1999,10,10,0.09541409218373659,0.1114805255977537,0.027978887819717302,0.19962007654323016,0.8892064316378391,-0.09730590690272152,1.4201434934340753,0.04204451772464963,3.196106073097005,0.09720550783501931,-0.2779645557558144,0.06828856218450766,0.11884506686224222,0.12218142955282735,0.14422778473737025,0.10356162993750126,0.09136444027537632,0.06620561396932068,0.05770125951904584,0.03084725419001379,0.028740833471617624,0.08593188847035803,0.08210423682981921,0.22759896436294746,0.8554741118744543,-0.12678885097659093,1.2183634118956013,0.0,3.516082025873933,0.09728997946495511,-0.09932886576085381,0.13560380731812596,0.10387323364797946,0.14215410360135167,0.11078262078549692,0.0993311688199853,0.0756181772150551,0.07441987686479472,0.04722823664392606,0.03663172935243244,0.038934701829335776,0.056523108087521395,0.07889923583399495
cars,US,1620,test,False,7060047060.0,2000,2009,2010,2019,10,8,0.03295170861559293,0.07317706528478249,0.02643298809520528,0.2867891046920065,0.8360053673790245,-0.25940501928073084,1.3024184185492091,0.0,3.9392709882794974,0.09144120304488096,0.10750630872940144,0.12353543882860032,0.09592582524322811,0.12917290683603969,0.10948051756073786,0.08911822508033196,0.06939206816963084,0.06209294603615998,0.055181648790233184,0.07504461141264432,0.04621593939471309,0.05841914569655267,0.08642072695112789,0.26035611659680125,0.6549315999104903,-0.1859794177033299,3.6004568977185567,-0.017111567419575632,4.071239043636977,0.09836345329748715,-0.12178737344096563,0.1650567111457622,0.09254600826946754,0.1266104993014775,0.1129681016243758,0.0871580373569405,0.0671336213315451,0.07504099055777005,0.06462313345580986,0.03609738905729154,0.051994619111509,0.043757917436260715,0.07701297135179007,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,8,0.03296623015133732,0.0737522142351279,0.021290285128578224,0.29373950829282947,0.8363120962882966,-0.25154778495301766,1.3724182809157361,-0.0013717421124828531,3.939609327846365,0.09149844695238384,0.10876113875196008,0.12398700378749791,0.09575375163406705,0.12950070042387554,0.10938611169065807,0.08937235948276992,0.06936167136819288,0.06207261121196312,0.05488466613500005,0.07496917104298116,0.04625395093940923,0.05874793069243774,0.08571007159114746,0.27244922316425124,0.6548199999075425,-0.1756045776561261,4.34553317010308,-0.025325119780971937,4.071647843942505,0.0984190034835639,-0.12165977134214974,0.16551813407265734,0.09272170158829421,0.12639910299390075,0.11310194576861833,0.08663043172200881,0.06725141848755459,0.07480099568349435,0.06473606948771386,0.03608028843385778,0.052179412987172366,0.043725012828481624,0.07685548594624604
cars,US,1631,train,False,7060047060.0,1980,1989,1990,1999,10,10,0.08257509598346019,0.10619258349624422,0.007391251868842125,0.1813161446867694,1.0014548263817886,0.0006795454729703351,1.5439136101456647,0.00027570995312930797,25.16387891637997,0.10554187069969317,-0.21855080477720393,0.07780342446742065,0.14262854857745927,0.1354822254780068,0.14611894799243938,0.11245595920245259,0.08207784226513254,0.041893425411967625,0.03760117396063389,0.019032222693791977,0.02757578132827436,0.08409909680657432,0.09323135181584652,0.18870739655561153,0.9955199482596392,-0.008137580308908552,1.6442865403307163,-0.0005492996429552321,27.329991417292593,0.10649244501124544,0.08283681569215792,0.1447691823402928,0.11778608005537139,0.1354964015066191,0.129568532878525,0.10732980064473584,0.08933891186824512,0.07058864071789737,0.040857538646351346,0.01382943015536472,0.021696906399419194,0.0378038256086105,0.09093474917856754,upstream,US,False,7060047060.0,1980,1989,1990,1999,10,10,0.08081744492406322,0.10578621464827992,0.010019337726310723,0.20751469583986232,1.0013939793831175,0.0014296021558858247,1.6171503165131673,0.0005520287054926856,25.18183107921612,0.1054896631686229,-0.2169555907331433,0.07839636229451606,0.1421876836970484,0.1367356238052807,0.14505145868458758,0.11239163470317473,0.08187322164267807,0.04181635629805251,0.03756629644631384,0.01903127453655485,0.027492198229133874,0.08478054409981987,0.09267734556283948,0.21753403356617304,0.9962420921949756,-0.011252145378601615,1.7198788682282717,-0.0013747594171020072,27.301460269452846,0.10671483786812211,0.08587063647619027,0.14458602724349465,0.11829646387182988,0.1353629121893659,0.13059160407725187,0.10672850732245823,0.08961528947193743,0.07039458248478371,0.0408425521296246,0.013838242736111943,0.02174877950804796,0.03627457667706315,0.0917204622880306
cars,US,1631,test,False,7060047060.0,2000,2009,2010,2019,10,8,0.04277584741020782,0.10888528487484511,0.0669330418568217,0.18237004487820957,0.9992558150447364,-0.006687082226727743,1.7965246604349387,-0.0002737476047084588,25.407194683642985,0.11062726305558984,0.13796210219692154,0.15367883579248928,0.11180532966045045,0.16477213928392198,0.11986450226139869,0.0969777838280478,0.08441490644394543,0.028885509474391384,0.022188914698137975,0.03400220720206338,0.03534517167989955,0.044300267181607934,0.10376443249364606,0.11543700302138787,0.9985752175504237,0.0003751888360185801,1.5570482042946239,0.0,24.343297178707523,0.11245727842243869,-0.10785574331509266,0.10561728998697188,0.09576071319115352,0.17951445528249704,0.1419678798724831,0.11071430077035863,0.07535518997698022,0.07616861282520908,0.021190335999589825,0.014526257992182054,0.02495814009347501,0.039442420543396466,0.11478440346570327,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,8,0.043132132023372835,0.10796974137847509,0.07245179631123691,0.20831804751261715,0.9992995962401777,-0.00706147236586989,1.8828902036692614,-0.0010961907371882709,25.433789257330776,0.11068071797641998,0.13795719640987644,0.1537468196267824,0.11164234224594055,0.1651782283139117,0.11944375811036857,0.09715827307238736,0.08416903358988945,0.028664715891579786,0.0224006799766188,0.03367513003769496,0.03530723253000766,0.04466987329752768,0.1039439133072911,0.13586625120138024,0.9987838753824665,-0.00020525369441153345,1.6345116930706005,0.0,24.360097460535343,0.11246859321531613,-0.10850988084657952,0.10564396381426673,0.09639155834521511,0.1794867485566453,0.14247450642051024,0.10965737086725137,0.07530435446064879,0.07592631400823076,0.020899334065165354,0.014505519478927784,0.025144789083444908,0.03975185067831767,0.11481369022137589
cars,US,1634,test,False,7060047060.0,2000,2009,2010,2019,10,10,0.11736228751789635,0.08618255909032846,0.027911897554906417,0.13342711254633016,0.9946190911507528,-0.012444641043612172,1.4604272420453568,-0.01834108951546674,26.47993880888053,0.10476861884289747,0.027262679356954304,0.12940001384177804,0.12387037396757088,0.1358783179341194,0.1234177955763187,0.12405486327362389,0.05628548051759303,0.0322541637942186,0.0313454981478846,0.038339865544107794,0.041667177588925755,0.05145319523889084,0.11203325457496847,0.16133901010123658,0.998552946334774,-0.009610196631703337,1.6527479599121726,-0.016976998904709748,29.7773997383804,0.1120706912244856,0.17198463904757122,0.09725627372754028,0.1478128283657257,0.14313901017270067,0.15401170760746954,0.1274355770482342,0.05550741742594954,0.05243674601474446,0.022274754655711333,0.016502535975577246,0.03134421944674585,0.05227539966619619,0.100003529893405,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,10,0.11739410396844369,0.08548017360095572,0.03159276314086645,0.14422797835809964,0.994447105863691,-0.0034739997463726752,1.4980934031567046,-0.03887215986860115,26.48244292362442,0.10477106658927719,0.027257396867423546,0.129256253367002,0.12386151451735285,0.13592963119303542,0.12343789609888174,0.12417788711235363,0.05574841541840798,0.032381478324807624,0.031454326551841376,0.03808062992196308,0.04173469928229751,0.05186188879752406,0.11207537941453269,0.1758207414989661,0.9984445499889997,-0.0037943447422715063,1.6936938420638068,-0.0312157721796276,29.781163198247537,0.11206634903723013,0.172125302557433,0.09701839471439012,0.1482898968532856,0.14289495716140688,0.15428417008450324,0.1268081421388484,0.05543396661782799,0.052357950485252006,0.022191247420670135,0.016518459480367228,0.03155921754461405,0.052495352921614925,0.1001482445772194
cars,US,1636,train,False,7060047060.0,1980,1989,1990,1999,10,10,0.016813501496060167,0.1461636822173842,0.04326899582587673,0.41263267089453565,0.8665496511809576,-0.006225566058706069,1.9238243772612593,0.000550812448361333,4.497582988593259,0.10560153276540513,-0.044682031939408645,0.07549779407913439,0.13561052301411963,0.1423387459106154,0.1428321803344322,0.09571875172960788,0.07979793262315855,0.034827666297317955,0.0391632263167953,0.017624611721744017,0.030429284506400457,0.09651671237938622,0.10964257108728799,0.4559016667204124,0.8241376673504762,-0.007084829842464032,2.2425828820893416,0.0,4.422595041807806,0.1151724768494599,0.2528587476526968,0.16568791967329052,0.11731412422689441,0.16657299640330128,0.11549664079254887,0.11069469602337963,0.09200230771204866,0.03923282434920681,0.01869296792540585,0.01777844041773547,0.024227833657254248,0.048680210842147825,0.08361903797678633,upstream,US,False,7060047060.0,1980,1989,1990,1999,10,10,0.015919478603968747,0.14389861301467785,0.043132910788908796,0.4522353301764853,0.8658898209406306,0.0,2.088177646583234,0.0008269018743109151,4.498255512679162,0.10561904159147761,-0.04440286768415692,0.07557676867382927,0.135565723108021,0.14403329576925908,0.14140861050446424,0.09579310759389696,0.07958101606337531,0.03482466037458721,0.03916457629568636,0.017599251847662863,0.030400183925276436,0.09718345424978236,0.10886935159415899,0.4953682409653941,0.8241774026079537,-0.007228024220400494,2.4234949878113756,0.0,4.427212613605067,0.11523046760288258,0.2559232066349156,0.16529228329162005,0.11781395812645422,0.1665621268127836,0.115794575361353,0.11050829883455947,0.09211718491498305,0.03894431481419619,0.01859950934385985,0.017882504669146138,0.024228238649960942,0.047901274565077194,0.0843557306160063
cars,US,1636,test,False,7060047060.0,2000,2009,2010,2019,10,8,0.051720870392615664,0.12448330578109672,0.09084526189753978,0.4339507826290103,0.8403775163523791,-0.0360767266379826,2.2446739619548914,-0.0008212428141253764,4.4573981156048035,0.10163223961667055,-0.19395021499683118,0.13805271630470617,0.11434222849669091,0.14879411396148148,0.12382357313252712,0.10347046414951346,0.06235128298563274,0.037153747208735655,0.04731312201938052,0.07251094439594603,0.032888748532664686,0.04624831929484948,0.07305073951787179,0.34310552073147055,0.8261856995739542,-0.04879449390219183,1.817388522225937,-0.00034246575342465754,4.232718014194957,0.11268463585435064,0.03360551804637961,0.11014454550885319,0.1147195417370049,0.1764078592445188,0.1415802137054349,0.09947189280994868,0.05934212505836695,0.06601283092638999,0.01815397080828714,0.019659704175708413,0.03010327263858517,0.0414767809018467,0.12292726248505499,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,8,0.05027018732165643,0.12484084567543187,0.1089214739264765,0.48578499594909874,0.8403559584145741,-0.025789478079619108,2.451276269807458,-0.0019167579408543264,4.45918291347207,0.10166534485697654,-0.19422896735928696,0.13865795972425068,0.11383980876559785,0.1488543154237757,0.12382075066183865,0.1034518649628098,0.062108073375296044,0.037383505836314,0.04716702601717317,0.07232192991117681,0.03290083547150569,0.04639883141082041,0.0730950984394412,0.37686352202262224,0.8263144439033986,-0.03466523210774158,1.9982323417505434,-0.001717032967032967,4.240560096153846,0.11277929749397418,0.031335369507892556,0.11099006187871559,0.1145673352843918,0.17675653364199134,0.14179110339700068,0.09870574679003809,0.05863079362361989,0.06583903111881263,0.017982896885300588,0.020069383264103666,0.029991794152347602,0.04179499860347535,0.12288032136020288
cars,US,1645,test,False,7060047060.0,2000,2009,2010,2019,10,10,0.0368567240436838,0.090420495615259,0.032031135613969475,0.40500646016277175,0.9842464248476146,0.07661589662923436,2.3168711424044877,-0.060498220640569395,7.43448846858052,0.10172144442873651,0.2599794527566089,0.1228540937469347,0.11332046284029096,0.12188552599670478,0.11609839481112144,0.12625778967325618,0.10522965502172932,0.05895527452320947,0.018644140468792862,0.031754800550213694,0.04546096615531912,0.0397393518870865,0.09979954432534088,0.43703759577674123,0.9867421978227968,0.08340467457814493,2.500992371295743,-0.06462212486308871,7.165465681103863,0.11512123274717781,0.17894030151440649,0.11238795467871494,0.10332454397876988,0.12247728333632793,0.20013340068329702,0.09464729576545411,0.10745332115650147,0.06252534079189759,0.012650181500556355,0.023051087727173427,0.026128885144985046,0.03736144357718444,0.09785926165913769,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,10,0.036675052891854076,0.09061680516037929,0.033529598563353136,0.4352714907165549,0.9842272708125972,0.08285567087139241,2.4786646446559257,-0.09937038050917053,7.434614837120176,0.10166081601918969,0.26000868970515145,0.12272591772609595,0.11307105567257988,0.12225442886553116,0.1157650778492361,0.12663259231461008,0.10449025297577405,0.058848474342316305,0.018859885808748655,0.03156147537241177,0.045546560344241,0.040216508568467764,0.10002777015998736,0.46880108927990805,0.9864127735402397,0.08650893958312,2.6869716796106227,-0.11801752464403067,7.1668893756845575,0.11501217983528286,0.17901342617588117,0.1121140941135837,0.10614977450457488,0.12041910361174747,0.2002865877980307,0.09391024808317429,0.10715411171919059,0.06227991081048452,0.012599700154507542,0.023086039762385446,0.02632683922810418,0.03791230665543902,0.09776128355877783
cars,US,1650,train,False,7060047060.0,1980,1989,1990,1999,10,10,0.04367921431678395,0.1301756755526021,0.13796827297063946,0.18326550068947162,0.8929612767781062,-0.0977459516831703,1.8500190750809216,0.06033766952670911,1.4027861441373142,0.1094229975772452,-0.20551566733985438,0.05368679974820264,0.13580112093463723,0.15865897815638133,0.1472072247653014,0.12350252035468354,0.0712123520237873,0.04161002058110573,0.03976803635165504,0.023006321860939885,0.02566793218256296,0.07869491558006987,0.10118377746067307,0.3212337736601111,0.9124396956624904,-0.04550469331299276,2.188919101545507,0.07338444687842277,1.4654166082313442,0.11713628228984155,-0.02673783555984083,0.14533781268000398,0.10554073408856644,0.18131842588903715,0.13352144973610344,0.12899536207237974,0.07519390549862154,0.04800084027672026,0.033480255746358684,0.011633122763614907,0.0195732844806158,0.03589139236263442,0.0815134144053437,upstream,US,False,7060047060.0,1980,1989,1990,1999,10,10,0.04336573160212577,0.12781455670383635,0.1486101932890731,0.2172054224260972,0.8929271504568401,-0.09263895003795901,1.9935191193078965,0.04957075602326225,1.4032974245361398,0.10949552206011365,-0.20476075863102816,0.05362335457472776,0.13570028419434624,0.16024626098241138,0.1458178870946639,0.1235009049185297,0.07115850687554554,0.041473311169029234,0.03971182326233639,0.023014196692641674,0.025583806151867252,0.07922294820503277,0.1009467158788682,0.3658156157151703,0.9124504341762498,-0.03684771263836483,2.40047900263152,0.05613362541073384,1.4654912376779847,0.11705220462342104,-0.026769292012207378,0.14449808612672632,0.105625513128427,0.1816413906345584,0.13352848874078985,0.1284391516102283,0.07506407916032476,0.04817418769224215,0.03323670854903256,0.011669152353879149,0.01950812915010424,0.03602521237958182,0.08258990047410544
cars,US,1650,test,False,7060047060.0,2000,2009,2010,2019,10,8,0.03580606368731453,0.1547707397271093,0.08100709554643348,0.24036226984060827,0.9552683629587635,-0.01812992367569667,2.2026971916168043,0.020296215030170053,1.3697428504137945,0.10807826460154893,-0.12012271445980008,0.13602401959388993,0.11318332899538047,0.14950166984998564,0.14251958109151472,0.12456829492267164,0.062102232162127305,0.029088960510165712,0.018733905162593725,0.05668275146701279,0.03704102188197922,0.050709436968794264,0.07984479739388468,0.15935517429417478,0.86893992036192,-0.03644667599623932,2.0003251620906863,-0.04246575342465753,1.321565419892793,0.109182476816422,-0.05322864007729904,0.0869314313925198,0.09979776061111804,0.18543196392240338,0.144392765903976,0.0904692376041695,0.043216269882813935,0.10444731612182473,0.041936092697426756,0.023265571588835136,0.031815864687768036,0.0500442104975218,0.09825151508962285,upstream,US,False,7060047060.0,2000,2009,2010,2019,10,8,0.03702718661626485,0.15307216899829268,0.10761871186288263,0.29790227844638123,0.9551929479722413,-0.011687592763448194,2.4101855871763718,-0.019494783086216355,1.3689730917078529,0.108040799825534,-0.12173312747070383,0.13502747803762688,0.11304605078422722,0.14992659151991658,0.14256267800553574,0.12495427012716115,0.06184403706526536,0.029509005575835377,0.018351919451241528,0.0567407437121425,0.03718019174455454,0.05098238998756469,0.07987464398892856,0.1902835665834986,0.8685740999932954,-0.029563128973025394,2.2062386154640454,-0.07644840589646898,1.3192108330476517,0.10976864888688245,-0.04953505824897368,0.08746411901028497,0.10048885980700276,0.1877003891232591,0.14372275630447764,0.08946690581262938,0.043354474293801314,0.10458148850171173,0.0390004204630915,0.023317251096504333,0.03199391497914056,0.05061746746088627,0.0982919531472104
