ID,source,wy,valid_days,eligible,negative_inflow
1122,upstream,1995,365,True,0
1122,upstream,1996,366,True,0
1122,upstream,1997,365,True,0
1122,upstream,1998,365,True,0
1122,upstream,1999,365,True,0
1122,upstream,2000,366,True,0
1122,upstream,2001,365,True,0
1122,upstream,2002,365,True,0
1122,upstream,2003,365,True,0
1122,upstream,2004,366,True,0
1122,upstream,2005,365,True,0
1122,upstream,2006,365,True,0
1122,upstream,2007,365,True,0
1122,upstream,2008,366,True,0
1122,upstream,2009,365,True,0
1122,upstream,2010,365,True,0
1122,upstream,2011,365,True,0
1122,upstream,2012,366,True,0
1122,upstream,2013,365,True,0
1122,upstream,2014,365,True,0
1122,upstream,2015,365,True,0
1122,upstream,2016,366,True,0
1122,upstream,2017,365,True,0
1122,upstream,2018,365,True,0
1122,upstream,2019,365,True,0
1124,cars,1980,0,False,0
1124,cars,1981,0,False,0
1124,cars,1982,0,False,0
1124,cars,1983,0,False,0
1124,cars,1984,0,False,0
1124,cars,1985,0,False,0
1124,cars,1986,0,False,0
1124,cars,1987,0,False,0
1124,cars,1988,0,False,0
1124,cars,1989,273,False,0
1124,cars,1990,365,True,0
1124,cars,1991,365,True,0
1124,cars,1992,366,True,0
1124,cars,1993,365,True,0
1124,cars,1994,365,True,0
1124,cars,1995,365,True,0
1124,cars,1996,366,True,0
1124,cars,1997,365,True,0
1124,cars,1998,365,True,0
1124,cars,1999,365,True,0
1124,cars,2000,366,True,0
1124,cars,2001,365,True,0
1124,cars,2002,365,True,0
1124,cars,2003,365,True,0
1124,cars,2004,366,True,0
1124,cars,2005,365,True,0
1124,cars,2006,365,True,0
1124,cars,2007,365,True,0
1124,cars,2008,366,True,0
1124,cars,2009,365,True,0
1124,cars,2010,365,True,0
1124,cars,2011,365,True,0
1124,cars,2012,366,True,0
1124,cars,2013,365,True,0
1124,cars,2014,365,True,0
1124,cars,2015,365,True,0
1124,cars,2016,93,False,0
1124,cars,2017,0,False,0
1124,cars,2018,0,False,0
1124,cars,2019,0,False,0
1124,upstream,1980,0,False,0
1124,upstream,1981,0,False,0
1124,upstream,1982,0,False,0
1124,upstream,1983,0,False,0
1124,upstream,1984,0,False,0
1124,upstream,1985,0,False,0
1124,upstream,1986,0,False,0
1124,upstream,1987,0,False,0
1124,upstream,1988,0,False,0
1124,upstream,1989,273,False,0
1124,upstream,1990,365,True,0
1124,upstream,1991,365,True,0
1124,upstream,1992,366,True,0
1124,upstream,1993,365,True,0
1124,upstream,1994,365,True,0
1124,upstream,1995,365,True,0
1124,upstream,1996,366,True,0
1124,upstream,1997,365,True,0
1124,upstream,1998,365,True,0
1124,upstream,1999,365,True,0
1124,upstream,2000,366,True,0
1124,upstream,2001,365,True,0
1124,upstream,2002,365,True,0
1124,upstream,2003,365,True,0
1124,upstream,2004,366,True,0
1124,upstream,2005,365,True,0
1124,upstream,2006,365,True,0
1124,upstream,2007,365,True,0
1124,upstream,2008,366,True,0
1124,upstream,2009,365,True,0
1124,upstream,2010,365,True,0
1124,upstream,2011,365,True,0
1124,upstream,2012,366,True,0
1124,upstream,2013,365,True,0
1124,upstream,2014,365,True,0
1124,upstream,2015,365,True,0
1124,upstream,2016,92,False,0
1124,upstream,2017,0,False,0
1124,upstream,2018,0,False,0
1124,upstream,2019,0,False,0
1125,cars,1980,366,True,0
1125,cars,1981,365,True,0
1125,cars,1982,365,True,0
1125,cars,1983,365,True,0
1125,cars,1984,366,True,0
1125,cars,1985,365,True,0
1125,cars,1986,365,True,0
1125,cars,1987,365,True,0
1125,cars,1988,366,True,0
1125,cars,1989,365,True,0
1125,cars,1990,365,True,0
1125,cars,1991,365,True,0
1125,cars,1992,366,True,0
1125,cars,1993,365,True,0
1125,cars,1994,365,True,0
1125,cars,1995,365,True,0
1125,cars,1996,366,True,0
1125,cars,1997,365,True,0
1125,cars,1998,365,True,0
1125,cars,1999,365,True,0
1125,cars,2000,366,True,0
1125,cars,2001,365,True,0
1125,cars,2002,365,True,0
1125,cars,2003,365,True,0
1125,cars,2004,366,True,0
1125,cars,2005,365,True,0
1125,cars,2006,365,True,0
1125,cars,2007,365,True,0
1125,cars,2008,366,True,0
1125,cars,2009,365,True,0
1125,cars,2010,365,True,0
1125,cars,2011,365,True,0
1125,cars,2012,366,True,0
1125,cars,2013,365,True,0
1125,cars,2014,365,True,0
1125,cars,2015,365,True,0
1125,cars,2016,366,True,0
1125,cars,2017,365,True,0
1125,cars,2018,365,True,0
1125,cars,2019,365,True,0
1125,upstream,1980,366,True,0
1125,upstream,1981,365,True,0
1125,upstream,1982,365,True,0
1125,upstream,1983,365,True,0
1125,upstream,1984,366,True,0
1125,upstream,1985,365,True,0
1125,upstream,1986,365,True,0
1125,upstream,1987,365,True,0
1125,upstream,1988,365,True,0
1125,upstream,1989,365,True,0
1125,upstream,1990,365,True,0
1125,upstream,1991,365,True,0
1125,upstream,1992,366,True,0
1125,upstream,1993,365,True,0
1125,upstream,1994,365,True,0
1125,upstream,1995,365,True,0
1125,upstream,1996,366,True,0
1125,upstream,1997,365,True,0
1125,upstream,1998,365,True,0
1125,upstream,1999,365,True,0
1125,upstream,2000,366,True,0
1125,upstream,2001,365,True,0
1125,upstream,2002,365,True,0
1125,upstream,2003,365,True,0
1125,upstream,2004,366,True,0
1125,upstream,2005,365,True,0
1125,upstream,2006,365,True,0
1125,upstream,2007,365,True,0
1125,upstream,2008,366,True,0
1125,upstream,2009,365,True,0
1125,upstream,2010,365,True,0
1125,upstream,2011,365,True,0
1125,upstream,2012,366,True,0
1125,upstream,2013,365,True,0
1125,upstream,2014,365,True,0
1125,upstream,2015,365,True,0
1125,upstream,2016,366,True,0
1125,upstream,2017,365,True,0
1125,upstream,2018,365,True,0
1125,upstream,2019,365,True,0
1127,cars,1980,365,True,0
1127,cars,1981,365,True,0
1127,cars,1982,365,True,0
1127,cars,1983,365,True,0
1127,cars,1984,366,True,0
1127,cars,1985,365,True,0
1127,cars,1986,365,True,0
1127,cars,1987,365,True,0
1127,cars,1988,366,True,0
1127,cars,1989,365,True,0
1127,cars,1990,365,True,0
1127,cars,1991,365,True,0
1127,cars,1992,366,True,0
1127,cars,1993,365,True,0
1127,cars,1994,365,True,0
1127,cars,1995,365,True,0
1127,cars,1996,366,True,0
1127,cars,1997,365,True,0
1127,cars,1998,365,True,0
1127,cars,1999,365,True,0
1127,cars,2000,366,True,0
1127,cars,2001,365,True,0
1127,cars,2002,365,True,0
1127,cars,2003,365,True,0
1127,cars,2004,366,True,0
1127,cars,2005,365,True,0
1127,cars,2006,365,True,0
1127,cars,2007,365,True,0
1127,cars,2008,366,True,0
1127,cars,2009,365,True,0
1127,cars,2010,365,True,0
1127,cars,2011,365,True,0
1127,cars,2012,366,True,0
1127,cars,2013,365,True,0
1127,cars,2014,365,True,0
1127,cars,2015,365,True,0
1127,cars,2016,366,True,0
1127,cars,2017,365,True,0
1127,cars,2018,365,True,0
1127,cars,2019,365,True,0
1127,upstream,1980,365,True,0
1127,upstream,1981,365,True,0
1127,upstream,1982,365,True,0
1127,upstream,1983,365,True,0
1127,upstream,1984,366,True,0
1127,upstream,1985,365,True,0
1127,upstream,1986,365,True,0
1127,upstream,1987,365,True,0
1127,upstream,1988,366,True,0
1127,upstream,1989,365,True,0
1127,upstream,1990,365,True,0
1127,upstream,1991,365,True,0
1127,upstream,1992,366,True,0
1127,upstream,1993,365,True,0
1127,upstream,1994,365,True,0
1127,upstream,1995,365,True,0
1127,upstream,1996,366,True,0
1127,upstream,1997,365,True,0
1127,upstream,1998,365,True,0
1127,upstream,1999,365,True,0
1127,upstream,2000,366,True,0
1127,upstream,2001,365,True,0
1127,upstream,2002,365,True,0
1127,upstream,2003,365,True,0
1127,upstream,2004,366,True,0
1127,upstream,2005,365,True,0
1127,upstream,2006,365,True,0
1127,upstream,2007,365,True,0
1127,upstream,2008,366,True,0
1127,upstream,2009,365,True,0
1127,upstream,2010,365,True,0
1127,upstream,2011,365,True,0
1127,upstream,2012,366,True,0
1127,upstream,2013,365,True,0
1127,upstream,2014,365,True,0
1127,upstream,2015,365,True,0
1127,upstream,2016,365,True,1
1127,upstream,2017,365,True,0
1127,upstream,2018,365,True,0
1127,upstream,2019,365,True,0
1128,cars,1980,0,False,0
1128,cars,1981,0,False,0
1128,cars,1982,0,False,0
1128,cars,1983,0,False,0
1128,cars,1984,0,False,0
1128,cars,1985,0,False,0
1128,cars,1986,0,False,0
1128,cars,1987,0,False,0
1128,cars,1988,0,False,0
1128,cars,1989,0,False,0
1128,cars,1990,0,False,0
1128,cars,1991,0,False,0
1128,cars,1992,0,False,0
1128,cars,1993,0,False,0
1128,cars,1994,0,False,0
1128,cars,1995,334,True,0
1128,cars,1996,366,True,0
1128,cars,1997,365,True,0
1128,cars,1998,365,True,0
1128,cars,1999,365,True,0
1128,cars,2000,366,True,0
1128,cars,2001,365,True,0
1128,cars,2002,365,True,0
1128,cars,2003,365,True,0
1128,cars,2004,366,True,0
1128,cars,2005,365,True,0
1128,cars,2006,365,True,0
1128,cars,2007,365,True,0
1128,cars,2008,366,True,0
1128,cars,2009,365,True,0
1128,cars,2010,365,True,0
1128,cars,2011,365,True,0
1128,cars,2012,366,True,0
1128,cars,2013,365,True,0
1128,cars,2014,365,True,0
1128,cars,2015,365,True,0
1128,cars,2016,1,False,0
1128,cars,2017,0,False,0
1128,cars,2018,0,False,0
1128,cars,2019,0,False,0
1128,upstream,1980,0,False,0
1128,upstream,1981,0,False,0
1128,upstream,1982,0,False,0
1128,upstream,1983,0,False,0
1128,upstream,1984,0,False,0
1128,upstream,1985,0,False,0
1128,upstream,1986,0,False,0
1128,upstream,1987,0,False,0
1128,upstream,1988,0,False,0
1128,upstream,1989,0,False,0
1128,upstream,1990,0,False,0
1128,upstream,1991,0,False,0
1128,upstream,1992,0,False,0
1128,upstream,1993,0,False,0
1128,upstream,1994,0,False,0
1128,upstream,1995,334,True,0
1128,upstream,1996,366,True,0
1128,upstream,1997,365,True,0
1128,upstream,1998,365,True,0
1128,upstream,1999,365,True,0
1128,upstream,2000,366,True,0
1128,upstream,2001,365,True,0
1128,upstream,2002,365,True,0
1128,upstream,2003,365,True,0
1128,upstream,2004,366,True,0
1128,upstream,2005,365,True,0
1128,upstream,2006,365,True,0
1128,upstream,2007,365,True,0
1128,upstream,2008,366,True,0
1128,upstream,2009,365,True,0
1128,upstream,2010,365,True,0
1128,upstream,2011,365,True,0
1128,upstream,2012,366,True,0
1128,upstream,2013,365,True,0
1128,upstream,2014,365,True,0
1128,upstream,2015,365,True,0
1128,upstream,2016,0,False,0
1128,upstream,2017,0,False,0
1128,upstream,2018,0,False,0
1128,upstream,2019,0,False,0
1134,cars,1980,366,True,0
1134,cars,1981,365,True,0
1134,cars,1982,365,True,0
1134,cars,1983,365,True,0
1134,cars,1984,366,True,0
1134,cars,1985,365,True,0
1134,cars,1986,365,True,0
1134,cars,1987,365,True,0
1134,cars,1988,366,True,0
1134,cars,1989,365,True,0
1134,cars,1990,365,True,0
1134,cars,1991,365,True,0
1134,cars,1992,366,True,0
1134,cars,1993,365,True,0
1134,cars,1994,365,True,0
1134,cars,1995,365,True,0
1134,cars,1996,366,True,0
1134,cars,1997,365,True,0
1134,cars,1998,365,True,0
1134,cars,1999,365,True,0
1134,cars,2000,366,True,0
1134,cars,2001,365,True,0
1134,cars,2002,365,True,0
1134,cars,2003,365,True,0
1134,cars,2004,366,True,0
1134,cars,2005,365,True,0
1134,cars,2006,365,True,0
1134,cars,2007,365,True,0
1134,cars,2008,366,True,0
1134,cars,2009,365,True,0
1134,cars,2010,365,True,0
1134,cars,2011,365,True,0
1134,cars,2012,366,True,0
1134,cars,2013,365,True,0
1134,cars,2014,365,True,0
1134,cars,2015,365,True,0
1134,cars,2016,32,False,0
1134,cars,2017,0,False,0
1134,cars,2018,0,False,0
1134,cars,2019,0,False,0
1134,upstream,1980,366,True,0
1134,upstream,1981,365,True,0
1134,upstream,1982,365,True,0
1134,upstream,1983,365,True,0
1134,upstream,1984,366,True,0
1134,upstream,1985,365,True,0
1134,upstream,1986,365,True,0
1134,upstream,1987,365,True,0
1134,upstream,1988,366,True,0
1134,upstream,1989,365,True,0
1134,upstream,1990,365,True,0
1134,upstream,1991,365,True,0
1134,upstream,1992,366,True,0
1134,upstream,1993,365,True,0
1134,upstream,1994,365,True,0
1134,upstream,1995,365,True,0
1134,upstream,1996,366,True,0
1134,upstream,1997,365,True,0
1134,upstream,1998,365,True,0
1134,upstream,1999,365,True,0
1134,upstream,2000,366,True,0
1134,upstream,2001,365,True,0
1134,upstream,2002,365,True,0
1134,upstream,2003,365,True,0
1134,upstream,2004,366,True,0
1134,upstream,2005,365,True,0
1134,upstream,2006,365,True,0
1134,upstream,2007,365,True,0
1134,upstream,2008,366,True,0
1134,upstream,2009,365,True,0
1134,upstream,2010,365,True,0
1134,upstream,2011,365,True,0
1134,upstream,2012,366,True,0
1134,upstream,2013,365,True,0
1134,upstream,2014,365,True,0
1134,upstream,2015,365,True,0
1134,upstream,2016,31,False,0
1134,upstream,2017,0,False,0
1134,upstream,2018,0,False,0
1134,upstream,2019,0,False,0
114,cars,1980,0,False,0
114,cars,1981,0,False,0
114,cars,1982,0,False,0
114,cars,1983,0,False,0
114,cars,1984,0,False,0
114,cars,1985,0,False,0
114,cars,1986,0,False,0
114,cars,1987,0,False,0
114,cars,1988,0,False,0
114,cars,1989,34,False,0
114,cars,1990,0,False,0
114,cars,1991,0,False,0
114,cars,1992,165,False,0
114,cars,1993,109,False,0
114,cars,1994,353,True,0
114,cars,1995,153,False,0
114,cars,1996,337,True,0
114,cars,1997,365,True,0
114,cars,1998,343,True,0
114,cars,1999,365,True,0
114,cars,2000,366,True,0
114,cars,2001,355,True,0
114,cars,2002,365,True,0
114,cars,2003,365,True,0
114,cars,2004,366,True,0
114,cars,2005,360,True,0
114,cars,2006,365,True,0
114,cars,2007,365,True,0
114,cars,2008,366,True,0
114,cars,2009,365,True,0
114,cars,2010,365,True,0
114,cars,2011,365,True,0
114,cars,2012,366,True,0
114,cars,2013,365,True,0
114,cars,2014,365,True,0
114,cars,2015,365,True,0
114,cars,2016,365,True,0
114,cars,2017,365,True,0
114,cars,2018,365,True,0
114,cars,2019,365,True,0
114,upstream,1980,0,False,0
114,upstream,1981,0,False,0
114,upstream,1982,0,False,0
114,upstream,1983,0,False,0
114,upstream,1984,0,False,0
114,upstream,1985,0,False,0
114,upstream,1986,0,False,0
114,upstream,1987,0,False,0
114,upstream,1988,0,False,0
114,upstream,1989,33,False,0
114,upstream,1990,0,False,0
114,upstream,1991,0,False,0
114,upstream,1992,154,False,3
114,upstream,1993,103,False,0
114,upstream,1994,345,True,0
114,upstream,1995,133,False,17
114,upstream,1996,273,False,93
114,upstream,1997,355,True,4
114,upstream,1998,335,True,0
114,upstream,1999,334,True,30
114,upstream,2000,351,True,15
114,upstream,2001,341,True,5
114,upstream,2002,363,True,2
114,upstream,2003,364,True,1
114,upstream,2004,360,True,6
114,upstream,2005,344,True,0
114,upstream,2006,361,True,4
114,upstream,2007,364,True,1
114,upstream,2008,366,True,0
114,upstream,2009,363,True,2
114,upstream,2010,364,True,1
114,upstream,2011,361,True,4
114,upstream,2012,347,True,19
114,upstream,2013,365,True,0
114,upstream,2014,361,True,4
114,upstream,2015,347,True,18
114,upstream,2016,333,True,33
114,upstream,2017,365,True,0
114,upstream,2018,361,True,4
114,upstream,2019,344,True,21
1144,cars,1980,0,False,0
1144,cars,1981,0,False,0
1144,cars,1982,0,False,0
1144,cars,1983,0,False,0
1144,cars,1984,0,False,0
1144,cars,1985,0,False,0
1144,cars,1986,0,False,0
1144,cars,1987,0,False,0
1144,cars,1988,0,False,0
1144,cars,1989,273,False,0
1144,cars,1990,365,True,0
1144,cars,1991,365,True,0
1144,cars,1992,366,True,0
1144,cars,1993,365,True,0
1144,cars,1994,365,True,0
1144,cars,1995,365,True,0
1144,cars,1996,366,True,0
1144,cars,1997,365,True,0
1144,cars,1998,365,True,0
1144,cars,1999,365,True,0
1144,cars,2000,366,True,0
1144,cars,2001,365,True,0
1144,cars,2002,365,True,0
1144,cars,2003,365,True,0
1144,cars,2004,366,True,0
1144,cars,2005,365,True,0
1144,cars,2006,365,True,0
1144,cars,2007,365,True,0
1144,cars,2008,366,True,0
1144,cars,2009,365,True,0
1144,cars,2010,365,True,0
1144,cars,2011,365,True,0
1144,cars,2012,366,True,0
1144,cars,2013,365,True,0
1144,cars,2014,365,True,0
1144,cars,2015,365,True,0
1144,cars,2016,93,False,0
1144,cars,2017,0,False,0
1144,cars,2018,0,False,0
1144,cars,2019,0,False,0
1144,upstream,1980,0,False,0
1144,upstream,1981,0,False,0
1144,upstream,1982,0,False,0
1144,upstream,1983,0,False,0
1144,upstream,1984,0,False,0
1144,upstream,1985,0,False,0
1144,upstream,1986,0,False,0
1144,upstream,1987,0,False,0
1144,upstream,1988,0,False,0
1144,upstream,1989,273,False,0
1144,upstream,1990,365,True,0
1144,upstream,1991,365,True,0
1144,upstream,1992,366,True,0
1144,upstream,1993,365,True,0
1144,upstream,1994,365,True,0
1144,upstream,1995,365,True,0
1144,upstream,1996,366,True,0
1144,upstream,1997,365,True,0
1144,upstream,1998,365,True,0
1144,upstream,1999,365,True,0
1144,upstream,2000,366,True,0
1144,upstream,2001,365,True,0
1144,upstream,2002,365,True,0
1144,upstream,2003,365,True,0
1144,upstream,2004,366,True,0
1144,upstream,2005,365,True,0
1144,upstream,2006,365,True,0
1144,upstream,2007,365,True,0
1144,upstream,2008,366,True,0
1144,upstream,2009,365,True,0
1144,upstream,2010,365,True,0
1144,upstream,2011,365,True,0
1144,upstream,2012,366,True,0
1144,upstream,2013,365,True,0
1144,upstream,2014,365,True,0
1144,upstream,2015,365,True,0
1144,upstream,2016,92,False,0
1144,upstream,2017,0,False,0
1144,upstream,2018,0,False,0
1144,upstream,2019,0,False,0
1151,cars,1980,0,False,0
1151,cars,1981,0,False,0
1151,cars,1982,0,False,0
1151,cars,1983,0,False,0
1151,cars,1984,0,False,0
1151,cars,1985,0,False,0
1151,cars,1986,0,False,0
1151,cars,1987,0,False,0
1151,cars,1988,366,True,0
1151,cars,1989,365,True,0
1151,cars,1990,365,True,0
1151,cars,1991,365,True,0
1151,cars,1992,366,True,0
1151,cars,1993,365,True,0
1151,cars,1994,365,True,0
1151,cars,1995,365,True,0
1151,cars,1996,366,True,0
1151,cars,1997,365,True,0
1151,cars,1998,365,True,0
1151,cars,1999,365,True,0
1151,cars,2000,366,True,0
1151,cars,2001,365,True,0
1151,cars,2002,365,True,0
1151,cars,2003,365,True,0
1151,cars,2004,366,True,0
1151,cars,2005,365,True,0
1151,cars,2006,365,True,0
1151,cars,2007,365,True,0
1151,cars,2008,366,True,0
1151,cars,2009,365,True,0
1151,cars,2010,365,True,0
1151,cars,2011,365,True,0
1151,cars,2012,366,True,0
1151,cars,2013,365,True,0
1151,cars,2014,365,True,0
1151,cars,2015,365,True,0
1151,cars,2016,366,True,0
1151,cars,2017,365,True,0
1151,cars,2018,365,True,0
1151,cars,2019,365,True,0
1151,upstream,1980,0,False,0
1151,upstream,1981,0,False,0
1151,upstream,1982,0,False,0
1151,upstream,1983,0,False,0
1151,upstream,1984,0,False,0
1151,upstream,1985,0,False,0
1151,upstream,1986,0,False,0
1151,upstream,1987,0,False,0
1151,upstream,1988,366,True,0
1151,upstream,1989,365,True,0
1151,upstream,1990,365,True,0
1151,upstream,1991,365,True,0
1151,upstream,1992,366,True,0
1151,upstream,1993,365,True,0
1151,upstream,1994,365,True,0
1151,upstream,1995,365,True,0
1151,upstream,1996,366,True,0
1151,upstream,1997,365,True,0
1151,upstream,1998,365,True,0
1151,upstream,1999,365,True,0
1151,upstream,2000,366,True,0
1151,upstream,2001,365,True,0
1151,upstream,2002,365,True,0
1151,upstream,2003,365,True,0
1151,upstream,2004,366,True,0
1151,upstream,2005,365,True,0
1151,upstream,2006,365,True,0
1151,upstream,2007,365,True,0
1151,upstream,2008,366,True,0
1151,upstream,2009,365,True,0
1151,upstream,2010,365,True,0
1151,upstream,2011,365,True,0
1151,upstream,2012,366,True,0
1151,upstream,2013,365,True,0
1151,upstream,2014,365,True,0
1151,upstream,2015,365,True,0
1151,upstream,2016,366,True,0
1151,upstream,2017,365,True,0
1151,upstream,2018,365,True,0
1151,upstream,2019,365,True,0
1170,cars,1980,0,False,0
1170,cars,1981,0,False,0
1170,cars,1982,122,False,0
1170,cars,1983,365,True,0
1170,cars,1984,366,True,0
1170,cars,1985,365,True,0
1170,cars,1986,365,True,0
1170,cars,1987,365,True,0
1170,cars,1988,366,True,0
1170,cars,1989,365,True,0
1170,cars,1990,365,True,0
1170,cars,1991,365,True,0
1170,cars,1992,366,True,0
1170,cars,1993,365,True,0
1170,cars,1994,365,True,0
1170,cars,1995,365,True,0
1170,cars,1996,366,True,0
1170,cars,1997,365,True,0
1170,cars,1998,365,True,0
1170,cars,1999,365,True,0
1170,cars,2000,366,True,0
1170,cars,2001,365,True,0
1170,cars,2002,365,True,0
1170,cars,2003,365,True,0
1170,cars,2004,366,True,0
1170,cars,2005,365,True,0
1170,cars,2006,365,True,0
1170,cars,2007,365,True,0
1170,cars,2008,366,True,0
1170,cars,2009,365,True,0
1170,cars,2010,365,True,0
1170,cars,2011,365,True,0
1170,cars,2012,366,True,0
1170,cars,2013,365,True,0
1170,cars,2014,365,True,0
1170,cars,2015,365,True,0
1170,cars,2016,1,False,0
1170,cars,2017,0,False,0
1170,cars,2018,0,False,0
1170,cars,2019,0,False,0
1170,upstream,1980,0,False,0
1170,upstream,1981,0,False,0
1170,upstream,1982,122,False,0
1170,upstream,1983,364,True,1
1170,upstream,1984,357,True,9
1170,upstream,1985,365,True,0
1170,upstream,1986,365,True,0
1170,upstream,1987,365,True,0
1170,upstream,1988,365,True,1
1170,upstream,1989,365,True,0
1170,upstream,1990,363,True,2
1170,upstream,1991,365,True,0
1170,upstream,1992,366,True,0
1170,upstream,1993,365,True,0
1170,upstream,1994,365,True,0
1170,upstream,1995,365,True,0
1170,upstream,1996,366,True,0
1170,upstream,1997,365,True,0
1170,upstream,1998,365,True,0
1170,upstream,1999,365,True,0
1170,upstream,2000,366,True,0
1170,upstream,2001,365,True,0
1170,upstream,2002,365,True,0
1170,upstream,2003,365,True,0
1170,upstream,2004,366,True,0
1170,upstream,2005,365,True,0
1170,upstream,2006,365,True,0
1170,upstream,2007,365,True,0
1170,upstream,2008,366,True,0
1170,upstream,2009,365,True,0
1170,upstream,2010,365,True,0
1170,upstream,2011,365,True,0
1170,upstream,2012,366,True,0
1170,upstream,2013,365,True,0
1170,upstream,2014,365,True,0
1170,upstream,2015,336,True,28
1170,upstream,2016,0,False,0
1170,upstream,2017,0,False,0
1170,upstream,2018,0,False,0
1170,upstream,2019,0,False,0
1192,cars,1980,366,True,0
1192,cars,1981,365,True,0
1192,cars,1982,365,True,0
1192,cars,1983,365,True,0
1192,cars,1984,328,False,0
1192,cars,1985,365,True,0
1192,cars,1986,365,True,0
1192,cars,1987,365,True,0
1192,cars,1988,366,True,0
1192,cars,1989,361,True,0
1192,cars,1990,365,True,0
1192,cars,1991,365,True,0
1192,cars,1992,366,True,0
1192,cars,1993,365,True,0
1192,cars,1994,365,True,0
1192,cars,1995,365,True,0
1192,cars,1996,366,True,0
1192,cars,1997,365,True,0
1192,cars,1998,365,True,0
1192,cars,1999,365,True,0
1192,cars,2000,366,True,0
1192,cars,2001,365,True,0
1192,cars,2002,365,True,0
1192,cars,2003,365,True,0
1192,cars,2004,366,True,0
1192,cars,2005,365,True,0
1192,cars,2006,365,True,0
1192,cars,2007,365,True,0
1192,cars,2008,366,True,0
1192,cars,2009,365,True,0
1192,cars,2010,365,True,0
1192,cars,2011,365,True,0
1192,cars,2012,366,True,0
1192,cars,2013,365,True,0
1192,cars,2014,365,True,0
1192,cars,2015,365,True,0
1192,cars,2016,366,True,0
1192,cars,2017,365,True,0
1192,cars,2018,365,True,0
1192,cars,2019,306,False,0
1192,upstream,1980,364,True,0
1192,upstream,1981,365,True,0
1192,upstream,1982,365,True,0
1192,upstream,1983,365,True,0
1192,upstream,1984,324,False,0
1192,upstream,1985,365,True,0
1192,upstream,1986,365,True,0
1192,upstream,1987,365,True,0
1192,upstream,1988,366,True,0
1192,upstream,1989,359,True,0
1192,upstream,1990,365,True,0
1192,upstream,1991,365,True,0
1192,upstream,1992,366,True,0
1192,upstream,1993,365,True,0
1192,upstream,1994,365,True,0
1192,upstream,1995,365,True,0
1192,upstream,1996,366,True,0
1192,upstream,1997,365,True,0
1192,upstream,1998,365,True,0
1192,upstream,1999,365,True,0
1192,upstream,2000,366,True,0
1192,upstream,2001,365,True,0
1192,upstream,2002,365,True,0
1192,upstream,2003,365,True,0
1192,upstream,2004,366,True,0
1192,upstream,2005,365,True,0
1192,upstream,2006,365,True,0
1192,upstream,2007,365,True,0
1192,upstream,2008,366,True,0
1192,upstream,2009,365,True,0
1192,upstream,2010,365,True,0
1192,upstream,2011,365,True,0
1192,upstream,2012,366,True,0
1192,upstream,2013,365,True,0
1192,upstream,2014,365,True,0
1192,upstream,2015,365,True,0
1192,upstream,2016,366,True,0
1192,upstream,2017,363,True,0
1192,upstream,2018,365,True,0
1192,upstream,2019,305,False,0
1197,cars,1980,0,False,0
1197,cars,1981,0,False,0
1197,cars,1982,0,False,0
1197,cars,1983,0,False,0
1197,cars,1984,0,False,0
1197,cars,1985,0,False,0
1197,cars,1986,268,False,0
1197,cars,1987,365,True,0
1197,cars,1988,366,True,0
1197,cars,1989,365,True,0
1197,cars,1990,365,True,0
1197,cars,1991,365,True,0
1197,cars,1992,366,True,0
1197,cars,1993,365,True,0
1197,cars,1994,365,True,0
1197,cars,1995,365,True,0
1197,cars,1996,366,True,0
1197,cars,1997,365,True,0
1197,cars,1998,365,True,0
1197,cars,1999,365,True,0
1197,cars,2000,366,True,0
1197,cars,2001,365,True,0
1197,cars,2002,365,True,0
1197,cars,2003,365,True,0
1197,cars,2004,366,True,0
1197,cars,2005,365,True,0
1197,cars,2006,365,True,0
1197,cars,2007,365,True,0
1197,cars,2008,366,True,0
1197,cars,2009,365,True,0
1197,cars,2010,365,True,0
1197,cars,2011,365,True,0
1197,cars,2012,366,True,0
1197,cars,2013,365,True,0
1197,cars,2014,365,True,0
1197,cars,2015,352,True,0
1197,cars,2016,1,False,0
1197,cars,2017,0,False,0
1197,cars,2018,0,False,0
1197,cars,2019,0,False,0
1197,upstream,1980,0,False,0
1197,upstream,1981,0,False,0
1197,upstream,1982,0,False,0
1197,upstream,1983,0,False,0
1197,upstream,1984,0,False,0
1197,upstream,1985,0,False,0
1197,upstream,1986,268,False,0
1197,upstream,1987,365,True,0
1197,upstream,1988,366,True,0
1197,upstream,1989,365,True,0
1197,upstream,1990,365,True,0
1197,upstream,1991,365,True,0
1197,upstream,1992,366,True,0
1197,upstream,1993,365,True,0
1197,upstream,1994,365,True,0
1197,upstream,1995,365,True,0
1197,upstream,1996,366,True,0
1197,upstream,1997,365,True,0
1197,upstream,1998,365,True,0
1197,upstream,1999,365,True,0
1197,upstream,2000,366,True,0
1197,upstream,2001,365,True,0
1197,upstream,2002,365,True,0
1197,upstream,2003,365,True,0
1197,upstream,2004,366,True,0
1197,upstream,2005,365,True,0
1197,upstream,2006,365,True,0
1197,upstream,2007,365,True,0
1197,upstream,2008,366,True,0
1197,upstream,2009,365,True,0
1197,upstream,2010,365,True,0
1197,upstream,2011,365,True,0
1197,upstream,2012,366,True,0
1197,upstream,2013,365,True,0
1197,upstream,2014,365,True,0
1197,upstream,2015,283,False,82
1197,upstream,2016,0,False,0
1197,upstream,2017,0,False,0
1197,upstream,2018,0,False,0
1197,upstream,2019,0,False,0
1207,cars,1980,366,True,0
