country,ID,period,flagged,LAT_x,LON_x,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12,MAIN_BAS,GRAND_ID,ADMIN_UNIT,ALT_CITY,ALT_HGT_M,ALT_LEN_M,ALT_NAME,ALT_RIVER,ALT_YEAR,AREA_SKM,CAP_MCM,CATCH_SKM,COMMENTS,COUNTRY,DAM_HGT_M,DAM_LEN_M,DAM_NAME,DEPTH_M,DIS_AVG_LS,DOR_PC,ELEV_MASL,LAKE_CTRL,LAT_y,LON_y,MAIN_BASIN,MAIN_ELEC,MAIN_FCON,MAIN_FISH,MAIN_IRRI,MAIN_NAVI,MAIN_OTHR,MAIN_RECR,MAIN_SUPP,MULTI_DAMS,NEAR_CITY,QUALITY,RES_NAME,RIVER,SEC_ADMIN,SINGLE_USE,USE_ELEC,USE_FCON,USE_FISH,USE_IRRI,USE_LIVE,USE_NAVI,USE_OTHR,USE_PCON,USE_RECR,USE_SUPP,YEAR,case
US,1742,test,False,37.231204,-82.347917,2000,2009,2010,2019,10,8,0.2000407062091466,0.0934610726558843,6.939392853252957e-05,0.0714487556247962,0.9792432838865158,0.0670224057800339,1.6925856458323467,0.0,7.514899842892678,0.1054668413323991,-0.171625775882985,0.1223282412288527,0.1126224813126893,0.135600135256026,0.1623414015124981,0.1095842415852157,0.0858552716826603,0.0522219705124847,0.0374631595206436,0.0345783410086332,0.0276920672195771,0.045054998781779,0.0746576903789398,0.0713793616962637,0.9958599373739886,0.0040381622160101,1.3615734195979363,0.0,9.179093033882603,0.1094014158519635,-0.0448699855187572,0.1137271417760786,0.122334094955546,0.1665967423282096,0.1382458375163494,0.1027320623130648,0.0434480816945781,0.0486648267921295,0.0373492861476438,0.0267443181552598,0.0312775750969874,0.0492483194312615,0.1196317137928909,7060047060.0,1742,Virginia,,,,,,,4.6,179.7,573,,United States,76.0,279.0,John W. Flannagan Dam,64.6,7853,72.6,432,,37.231204,-82.347917,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2: Good,John W. Flannagan Lake,Pound River,,0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1963.0,stable
US,1036,test,False,36.365385,-92.572917,2000,2009,2010,2019,10,10,0.3081252485441372,0.1177217435467222,7.859200398946387e-05,0.1993848612521307,0.9214609695042724,-0.056771812394364,1.4202090079419925,0.0,145.89395072443116,0.0986760421110199,0.3553564405686645,0.0855600882029073,0.0962673810514837,0.1209829107478485,0.1603152952358495,0.118792461447363,0.0704240398187171,0.087438521482183,0.0685686127508126,0.0543332225782252,0.0258853441287176,0.0398858192723066,0.0715463032835852,0.1994634532561202,0.9385041932155626,-0.0138694997045702,1.5421385930368146,0.0,198.54290868371683,0.1021735398634747,0.188600057455717,0.0882877249681155,0.0702876444175946,0.103672614333384,0.1384166633524076,0.1785639245661847,0.0864554526075718,0.0694650379146966,0.0549000893017172,0.0334421509798804,0.0467949694382242,0.0473743460617145,0.0823393820585083,7060047060.0,1036,Arkansas,,,,,,,1838.9,6670.7,15589,,United States,78.0,688.0,Bull Shoals,43.6,226176,93.5,216,,36.365385,-92.572917,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2: Good,Bull Shoals Lake,White,,0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1951.0,stable
US,1777,test,False,36.096527,-85.82558,2000,2009,2010,2019,10,10,0.3027838895399721,0.1005432831434817,0.0004278595588302,0.2886660346592506,0.9894407430786788,0.121166032210085,2.1932050876156004,0.0,87.75213303463106,0.1233355316479619,-0.3305963991510061,0.1288283639097515,0.1606746366282617,0.1542348292534238,0.1576830382370027,0.1215909453744794,0.0305171275623474,0.0284599637987405,0.019528219150721,0.0275707587813598,0.01830769311087,0.0400822253531308,0.112522198839911,0.2890938942180809,1.0010166147853112,0.0556770611625739,1.6051813880487409,0.0005476451259583,118.78320913327222,0.1158404897694043,0.2086960620396206,0.1385196497857876,0.1624065766304789,0.1343484977080281,0.1298467015788688,0.0687703304345271,0.0328593991932343,0.0444774157835329,0.020619861213174,0.0282139025379699,0.0363763737030112,0.0553218827477494,0.1482394086836374,7060047060.0,1777,Tennessee,,,,,,,73.7,2580.4,5636,,United States,76.0,658.0,Center Hill Dam,43.3,106111,77.1,209,,36.096527,-85.82558,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2: Good,Center Hill Lake,Caney Fork River,,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1951.0,stable
US,1655,test,False,39.485819,-84.059259,2000,2009,2010,2019,10,10,0.1672512801669364,0.1136315854155957,0.0005387075569808,0.2431128891410847,0.979989713738416,0.0593957769932441,2.397865638811001,-0.1489186969614016,7.492115138936828,0.116388888723775,-0.0675181511403241,0.1426435164851154,0.1169070667899531,0.1773965282149407,0.1178919770520819,0.1225621817282968,0.0940612141936921,0.0251185631276875,0.009517314754984,0.0260216325610723,0.0309100662441339,0.0419996370924539,0.0949703017555879,0.2436515966980656,0.9899267265955668,0.0504738894376924,2.0025077094722477,-0.1056955093099671,8.856064095314062,0.1126399209392241,0.2126099858201052,0.1067938993007612,0.1342100741997822,0.1520870637991169,0.1529141698120855,0.0983637465831679,0.0928796721466361,0.0459031480433537,0.0155240078178669,0.013634529345189,0.0162046428367844,0.0644444436744514,0.1070406024408043,7060047060.0,1655,Ohio,,,,,,,11.5,298.7,625,,United States,55.0,808.0,Caesar Creek Lake Dam,28.6,8301,114.1,262,,39.485819,-84.059259,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2: Good,Caesar Creek Lake,Caesar Creek,,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1976.0,stable
US,939,test,False,40.360837,-100.666251,2000,2009,2010,2019,8,8,1.0735618810157574,0.4488475146270021,0.5816432235064046,1.0472790728315735,0.2822993778457949,0.0,7.465231322200396,0.0,1.2677020113220052,0.1428798763021348,1.242516962488417,0.0365534446852108,0.0656053928268053,0.0366973739777143,0.0819033194751634,0.0576149820145534,0.0374965099760594,0.0390569763967027,0.1925298976696038,0.2203449367528192,0.0181213882331011,0.1909176388690053,0.0231581391232607,0.4656358493251691,0.9055212985727906,0.0,1.3337886987952243,0.0,0.4332865205817262,0.0928828363958937,-0.4038042277540226,0.080834579092373,0.0860294414971216,0.1140819035865145,0.1108150807291627,0.1078712832766202,0.1337423523754052,0.0781210220073045,0.0499498944268015,0.0314054826392935,0.0565088988666831,0.0735895815983314,0.0770504799043884,7060047060.0,939,Nebraska,,,,,,,16.4,199.7,1821,,United States,38.0,582.0,Red Willow,40.6,681,938.7,803,,40.360837,-100.666251,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,3: Fair,Hugh Butler Lake,Red Willow Creek,,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1961.0,unstable
US,938,test,False,40.378902,-100.219447,2000,2009,2010,2019,10,9,0.0264873015253322,0.1388980078414801,0.4666173632902951,0.8634668302365714,0.8056596115798611,-0.2565890976919651,3.909658527090258,0.0,1.656604549804211,0.0976097941871184,0.5555167206909112,0.060530946740268,0.0958865029020504,0.0733843289990368,0.0747341434717087,0.1355168515370765,0.1110995843545334,0.0734214198854008,0.0569974005178667,0.0321926241139665,0.0474607942425517,0.1557060399697144,0.0830693632658253,0.3968494669462763,0.9847311660888703,-0.3601672112446488,0.706609558373962,0.0,1.6133015865751337,0.0867447546988416,0.1909297173526405,0.0948782520479229,0.0940921288968914,0.1104023301281311,0.0957802939880315,0.0998288871456151,0.0897992757653335,0.0715608257962599,0.067926398929671,0.0493774047797056,0.0635090939781313,0.0774512732031956,0.0853938353411108,7060047060.0,938,Nebraska,,,,,,,23.4,239.4,2366,,United States,50.0,584.0,Medicine Creek,43.2,1228,618.2,736,,40.378902,-100.219447,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2: Good,Harry Strunk Lake,Medicine Creek,,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0,unstable
US,837,test,False,45.751107,-102.203155,2000,2009,2010,2019,8,8,0.1272666118085638,0.3502367700184991,0.4391359792399839,0.5838143499999547,0.7974310232142765,0.1227511941894732,6.624278253011373,0.0,3.937741731896338,0.2690634531855847,1.052000516939233,0.0099931595289428,0.0310263619713504,0.3809225768654484,0.3361691225022123,0.0617409279007767,0.0463443881629399,0.048656111086722,0.0232722443244146,0.0149283921213669,0.0165493760848626,0.0207560730811331,0.0096412663698298,0.1446783707599708,0.8760504755510014,0.000978272041588,2.5591695907534526,0.0,4.472171148730626,0.1282758714371828,-1.0290360990188376,0.0207863022736604,0.0479558814958884,0.229414074915445,0.1374408544337166,0.1419078600329724,0.1333583338202781,0.0664061612979821,0.0416902729221784,0.0616628448535839,0.06982341160929,0.0296591316820225,0.0198948706629818,7060047060.0,837,South Dakota,,,,,,,49.2,578.0,7803,,United States,5.0,579.0,Shadehill Dike 1,33.6,16075,114.0,690,,45.751107,-102.203155,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,4: Poor,Shadehill,Grand River,,0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1951.0,unstable
US,893,test,False,43.342073,-103.435489,2000,2009,2010,2019,10,9,0.7896982402054739,0.2284746864159199,0.3644610062918597,0.6684285946386119,0.8831571870671386,-0.1318945334318232,3.303224620328861,0.3494372769695306,1.8999397484217837,0.1233620413813891,-0.4369194519930581,0.0465093534787137,0.0579731400139601,0.1459932567261304,0.2099614555934715,0.1455363375089461,0.1393632335435793,0.0691880451463178,0.0421560748242273,0.030481864859206,0.0302391728032963,0.0382688422945598,0.0443292232075911,0.3039675883467522,0.912533973264946,-0.1193452374522316,3.089933576071733,0.0717791411042944,4.185057379156664,0.1573065976093185,0.3774869848821094,0.0272717941899237,0.051332503703551,0.1393799516498512,0.064350273243766,0.2123951499440785,0.2721718827541023,0.0704974218125418,0.0328821992449665,0.0178096078070061,0.0577370209073369,0.0261711438648488,0.0280010508780267,7060047060.0,893,South Dakota,,,,,,,18.7,171.2,23564,,United States,59.0,581.0,Angostura,6.3,34081,9.5,975,,43.342073,-103.435489,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2: Good,Angostura,Cheyenne River,,0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1948.0,unstable
