source,ID,period,MAIN_BAS,flagged,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12,feature_last_date,annual_shape_usable_years,annual_shape_sd,annual_shape_trend_abs,paired_invalid_fraction,negative_inflow_fraction,missing_inflow_fraction
raw,169,test,7060013560.0,False,2000,2009,2010,2019,8,10,0.3714043528243941,0.0713175425060509,0.090193587170381,0.6260428067800482,0.6344861288307763,-0.258909684942815,1.521022052352394,0.034982332155477,8.04141413427562,0.1155973442794825,-0.2672754287024677,0.1524004137239718,0.1743145312855244,0.12953947501982,0.1025550944268104,0.070045781550825,0.0422725078416933,0.0377459847656139,0.0322899537473895,0.0373814847712825,0.0412663208772326,0.0344485670953748,0.145739884894461,0.5358492196096671,0.7721111640790103,-0.2296867063109607,1.8921028140932117,0.1675,5.546685833333334,0.1171666710755613,0.1123585449961787,0.170264936484344,0.1463041819416789,0.1662712603807608,0.0911742141916677,0.0562590203389221,0.0446872955016331,0.0379529437723797,0.0368264953411368,0.0377094550304288,0.0331212296992763,0.0436835429605136,0.1357454243572575,2009-09-30,8,0.14368305567551148,0.013921877567643457,0.05146454968519026,0.0019162332329592116,0.049548316452231046
cars,1691,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1527362452350628,0.174364537548664,0.0670286687832823,0.0870238167799129,0.9813047996455352,0.0049419356075116,1.603593795058161,0.0,10.205178160693812,0.0996755806833939,-0.3656764074633565,0.0702392829055277,0.110125570783811,0.1586256999704172,0.143542012366964,0.0885153708140855,0.0683115765834186,0.0438841268179185,0.0589582004556961,0.0539601562868489,0.0299162860292476,0.0895654376529704,0.0843562793330941,0.1540524855631953,0.9755643991083972,-0.0074684072075574,1.7398303337896657,0.0,8.759676797903074,0.117206814922073,-0.1472078788488587,0.1596221928241379,0.1210267093784124,0.1888311785603788,0.0962039250936288,0.100456961910745,0.0424023892055598,0.0472609444743182,0.0333218614681213,0.0139609281425921,0.0268019679467847,0.057198059969795,0.1129128810255256,1989-09-30,10,0.07359934938277686,0.0095881665654744,0.0,0.0,0.0
cars,1691,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.0696937863797214,0.1409733248088245,0.0498672675817963,0.1411589423780079,0.9904688962163036,0.0162436744631711,1.6663874564369043,0.0,8.15702138702754,0.1035000260377029,-0.1173173673904364,0.1151377689434819,0.1264574491039942,0.1149823654106602,0.150982980256422,0.1115000513697037,0.0658917571952971,0.0375268712726761,0.0397676502377591,0.0301258499444768,0.0275189503191273,0.0729230191472535,0.1071852867991476,0.0912916747962116,0.994796854331662,0.0055468762484227,1.5149195946755227,0.0,7.607885611653865,0.1181687634777703,0.0104517965174225,0.1283562858082208,0.1328349018759947,0.1820405865671276,0.1137584823230441,0.0944205354037073,0.0341429240031041,0.0497276182830098,0.0193481802503554,0.0088891623223028,0.0347033698494102,0.0596586990395738,0.1421192542741489,2009-09-30,10,0.05897140122676704,0.005720909347687689,0.0005474952094169176,0.0,0.0002737476047084588
raw,1691,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1526533592908693,0.1761472608036222,0.0756143728944386,0.1077167528114963,0.9811625763791956,0.0054862387176262,1.6764891378383082,0.0,10.20735751437175,0.0998043950674075,-0.3658498962436474,0.0704008479844318,0.1100696354435565,0.1595660923907509,0.1431747178818239,0.0881122098982454,0.0683545845700421,0.0436157962631797,0.0593025374175893,0.0536127182860883,0.0297922007434292,0.0899614634693573,0.0840371956515051,0.1833311257059349,0.9755092027624404,-0.005512267895438,1.873434133844737,0.0,8.762273698630137,0.1171532980834364,-0.1466313123612961,0.1588461167222531,0.1211672431678535,0.1885804394487088,0.09586715451569,0.1003209306497947,0.0424762147336562,0.0489127126226916,0.0314816955466522,0.013966631979771,0.0268664550975525,0.0573928096913858,0.11412159582399,1989-09-30,10,0.08381494872756581,0.011203800252495174,0.0,0.0,0.0
raw,1691,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.0704286708576714,0.1408859942396735,0.0528997744167713,0.1690669892048178,0.9902632475181228,0.0173990150216778,1.7928749751004749,0.0,8.1613815393043,0.1034989641694139,-0.1170727372330504,0.1155669505098532,0.1261621392396414,0.1152887029266235,0.151017625680584,0.1111673430835993,0.0656513946744802,0.0377017588630127,0.0394198730860788,0.0300868161992648,0.0275963476304689,0.0734867607041251,0.1068542874022676,0.1161672147880465,0.995774865529174,0.0092028245383578,1.592632975051636,0.0,7.60636038514443,0.1180543926662348,0.0128996618259998,0.1294663718049616,0.132917657053823,0.1819296147580827,0.1137451662114382,0.0940083716950123,0.034273152273924,0.0497938089892191,0.0191564867163945,0.0089147050611375,0.0351028350992725,0.0598459372305519,0.140845893106182,2009-09-30,10,0.06553430438226268,0.005494048595088028,0.0005474952094169176,0.0,0.0002737476047084588
cars,1699,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.027174336908971,0.1090791894298722,0.0334850729698293,0.0753862858236375,0.994881491126561,0.0458508677390082,1.3156794251105912,0.0,34.77069781408571,0.1035061415119319,0.014562940028069,0.0781661300932015,0.1290084464112451,0.1451940860959305,0.1326058264048613,0.1111560676828418,0.0619552192564282,0.041215464850487,0.0388557729515056,0.0187986785163819,0.0391175435359756,0.0999448153265478,0.1039819488745928,0.1088713587934668,0.989307870149578,0.0369914528839855,1.3606408200216746,0.0,35.728523671266096,0.1092776898914378,-0.066360707618019,0.1409541650697094,0.1165713103055459,0.1749757762527879,0.0998278107163137,0.105669354939632,0.048905178571239,0.0480327676979487,0.0383929747262228,0.0197850251884269,0.0334399922040765,0.0607578806765033,0.1126877636515932,1989-09-30,10,0.046311690750756994,0.0073204819244517185,0.0,0.0,0.0
cars,1699,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.0346126755710026,0.1052123416382309,0.0037258322988919,0.0826995106355747,0.9974044280487498,0.0440358887908207,1.2325924229677678,0.0,35.8315692796669,0.1014047217695496,-0.0900955576418115,0.1076033768789033,0.1131400085371787,0.1277489234352468,0.1435957571850925,0.1155327816200765,0.0602056950003448,0.0448995422935235,0.0296166026164781,0.0345059895438701,0.0362154190593188,0.0823853698348732,0.1045505339950933,0.0864253429344667,0.994207837308475,-0.0073557343284105,1.2326417535099632,0.0,37.09350933817089,0.1094089694076319,0.123794210587525,0.1228078507094831,0.1123420026597818,0.1702199683920828,0.1109213602287265,0.0931776522791836,0.052868664661519,0.0548514394982852,0.0236058201622259,0.0119927224843017,0.0412445763583323,0.0688616402239443,0.1371063023421332,2009-09-30,10,0.040780251636959225,0.0017266094228104091,0.0005474952094169176,0.0,0.0002737476047084588
raw,1699,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.0272248447149975,0.1103376946874128,0.0339820309324593,0.0877216854423888,0.9947759254343638,0.040686672044806,1.374750714243051,0.0,34.77797344648234,0.103560991447278,0.0143300161258292,0.0782285265608542,0.1291229505899207,0.145482582140067,0.1326542328422961,0.1107073531576717,0.0617939996617075,0.0411303138378024,0.0391169710050783,0.0184599679085826,0.039211245476437,0.1005074645947094,0.1035843922248725,0.1217037163748482,0.989326342166168,0.033675823389642,1.4403294155714603,0.0,35.737804717498626,0.1093791800616365,-0.0667713288960669,0.1401896926567234,0.116927864854926,0.1751883245834253,0.0995470791734854,0.1057037313481632,0.0486660111129977,0.0482593343258938,0.0372940111850775,0.019835873261002,0.0335144266575643,0.0611233983081938,0.1137502525325473,1989-09-30,10,0.052341009012657716,0.007703301039000359,0.0,0.0,0.0
raw,1699,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.0337849391392869,0.1045349352942383,0.0085303971880998,0.0932043910144893,0.9974317423042384,0.0395075466570355,1.2994004087118711,0.0,35.841253629142706,0.1013959132042652,-0.0906482355026487,0.1079694089438502,0.1126404064693289,0.128025230891046,0.1436609562678152,0.115206195810787,0.0600810887249037,0.0450316318839755,0.0293398985546119,0.0345567157016075,0.0363711395215719,0.082896278598244,0.1042210486322577,0.1017347882025891,0.9953945087202664,-0.0099264055437263,1.2946342161537936,0.0,37.07283551724138,0.1093863102229343,0.118851952121797,0.1204397051645482,0.1117914824576035,0.1708994883259769,0.1112712576993008,0.093037700817523,0.0531368339098886,0.055087969746191,0.0233147938424995,0.0120425195051497,0.0416661244752094,0.0692520166010947,0.1380601074550142,2009-09-30,10,0.04271579764102536,0.0015504115353436796,0.0005474952094169176,0.0,0.0002737476047084588
cars,1703,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.1915524209411832,0.1311267603092718,0.1266105089661593,0.5453170994179828,0.8649388109083753,0.0777402183033219,2.8154029670390552,-0.2737476047084588,7.036255003372253,0.114113944530902,0.2020431408535698,0.1243142461512675,0.127047977237801,0.1773469178761307,0.1286555247396084,0.1194875234526131,0.0355994492758111,0.0319122773741957,0.0165490643595733,0.0376009048246683,0.0324175067094707,0.0630764736087878,0.1059921343900719,0.6719276083841421,0.877085468072254,0.0684127148195802,2.9052077824044047,-0.2478094194961664,8.521807701061162,0.1166600812707061,0.2038032991294222,0.0887605461543493,0.1164346003585079,0.1448144667046899,0.1992068966538756,0.1040508947232302,0.0773511892890365,0.0475170144654196,0.0091722239204369,0.0173480618872858,0.0356364180000262,0.0564653930824804,0.1032422947606613,2009-09-30,10,0.1226286368207197,0.0052690172405910965,0.0,0.0,0.0
raw,1703,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.1916468393200372,0.1316482463445532,0.1160380332292541,0.6006220667118699,0.8650015513315679,0.0777393548989494,3.060852744740096,-0.3895428415001368,7.036333150834929,0.1140947198664419,0.2020633266111332,0.1236050416817017,0.1269988299361279,0.1776442130469416,0.1283641573351722,0.1194437382130411,0.0351312115267339,0.0321553004476977,0.016333157937225,0.0375904270684502,0.0325030321480641,0.0639910752235327,0.1062398154353114,0.716660099941124,0.8771369930325296,0.0674668270697254,3.194738745551015,-0.3830777656078861,8.522707009857612,0.1165861579916817,0.2039510396910042,0.088224980840115,0.117235716480097,0.1446779343346872,0.1989060471983129,0.1036424632784669,0.0774288748509795,0.0473915343605957,0.0091500619150066,0.0172660651466287,0.0360754913923329,0.0565844558152523,0.1034163743875246,2009-09-30,10,0.12641397791746564,0.002472327296443336,0.0,0.0,0.0
cars,1706,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.4825491782687987,0.1199592719102702,0.060860729368162,0.1545696801857536,0.9884289654549072,0.0090074354588053,1.6970793128068202,0.0005514199062586,7.923083878097742,0.1078468352227413,-0.3205334402142523,0.075170534343364,0.1510626987036492,0.1500664998472378,0.1449493407748543,0.0965531625093105,0.0909706431379028,0.0474403487934154,0.0393828342044791,0.0175374508219152,0.0221057057926905,0.0761766031613008,0.0885841779098799,0.0937089508175916,0.9971094013817416,0.0034405820921457,1.2902908531194757,0.0,12.836975105896082,0.0992528663791149,0.1605176250124411,0.1378461531662186,0.1050989694176257,0.1409846508919222,0.1170773765616108,0.0999713809911477,0.078929423984381,0.0578223470798393,0.0432879760024957,0.0325402367642906,0.0416125036494003,0.051176092859135,0.0936528886319328,1989-09-30,10,0.035221105934941425,0.008389616918228386,0.007938680536545305,0.0,0.004106214070626882
cars,1706,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.1988831077577262,0.0957592857346224,0.0047373294099653,0.1263820860259669,0.9881953900855722,0.0093969266433331,1.5367653447641998,-0.0002738975623116,10.51762316389395,0.1007904622121075,-0.0649304817544618,0.1328640204794815,0.1167955842105794,0.1493769474132315,0.118423814644122,0.0899332949838921,0.0788075548113161,0.043798652239956,0.0352330484579044,0.0474659589796949,0.0432586005411119,0.0475062909597003,0.0965362322790094,0.1311194154359323,0.9941919675065992,0.0161007347732499,1.7477995874507417,0.0,8.620724579017642,0.1096341832078231,-0.1560700766603515,0.1037789274029109,0.1014934113382079,0.1861660411382982,0.1401591869758643,0.089049643828583,0.0894290049593114,0.0597272036636896,0.0418630567149615,0.0159717453870949,0.03021094135898,0.0415597951040609,0.1005910421280367,2009-09-30,10,0.09056607480191221,0.007724725226476688,0.0016424856282507528,0.0,0.0016424856282507528
raw,1706,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.4814318053283233,0.119484169350337,0.0635650107180743,0.1698207604416016,0.9881902875534768,0.0104572165854885,1.778713680357287,0.0011037527593818,7.927539735099337,0.1078248993021727,-0.3194026172352991,0.0757330016313599,0.1504202105967809,0.1512285113885411,0.1441754587042599,0.0965452676985572,0.0907306326299007,0.0472866753518451,0.039509103634729,0.0173895010143614,0.0220615088290728,0.0766256062952089,0.0882945222253827,0.1062557497235273,0.997110294404518,0.003904955794641,1.351039472068132,0.0002748763056624,12.829850742166029,0.0992962581939018,0.1615114471489032,0.1375127458497747,0.1057171358789803,0.1407341065281696,0.1176309877427523,0.0996648805355038,0.0790237222725477,0.0575817283930409,0.0431682513016551,0.0326351172556047,0.0416691831817364,0.0505902978419045,0.0940718432183295,1989-09-30,10,0.03693452403099939,0.009702325243658005,0.007938680536545305,0.0,0.004106214070626882
raw,1706,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.1980613165730871,0.0941762337392682,0.0063036137219683,0.1376536918384286,0.9884677269342812,0.0140619976750741,1.6127769128708371,-0.000822593912805,10.52482040032904,0.1008386428982759,-0.0642029409803151,0.1328093566020443,0.1167360010754475,0.1497423667453278,0.1181506001716339,0.0900836077096667,0.078688553205214,0.0436989142877687,0.0353313696689403,0.0471494387508135,0.0429600130470961,0.04787672057278,0.0967730581632669,0.143957305560397,0.9937632179621751,0.0209643218329493,1.8346576607232512,-0.0013788348845225,8.633715960013788,0.1094644890399176,-0.154813413996141,0.1040123913966113,0.1035602707134475,0.1849982492500921,0.1404024369161089,0.0875889598549253,0.0894656759192235,0.0596186439493723,0.0417205100451521,0.0159048342656692,0.0302711246841363,0.0421013231037901,0.1003555799014709,2009-09-30,10,0.09157707371877341,0.008306765060861957,0.0016424856282507528,0.0,0.0016424856282507528
cars,1707,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1820001965925591,0.1151638669833946,0.0124661627839936,0.176646598135541,0.9251456135947104,0.0401299633622994,2.3507313238106247,0.0,6.961340353372451,0.1195746430602032,0.2585100946471312,0.1462745138295505,0.1634777520590983,0.152033179637033,0.1254529423251728,0.1073691119663111,0.0471306806640834,0.0218648665984924,0.0185857251576103,0.0142392981456109,0.0216321630179473,0.0708921650730145,0.111047601526075,0.1891127609195347,0.9724465000396242,0.0152717625223872,2.142719497815577,0.0,8.350924338063717,0.1332771468659715,0.030074763766967,0.1512930311145305,0.145267445608572,0.2240459860736773,0.0975790659640002,0.1230720065225944,0.0629706172927642,0.0284545786752987,0.0151113596086963,0.0087012653976731,0.0215979746561391,0.0340849453352707,0.0878217237507832,1989-09-30,10,0.07624956853220899,0.019488150857400674,0.0005474952094169176,0.0,0.0005474952094169176
cars,1707,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.1459080647985902,0.1331585044870859,0.0387792990147741,0.2433361441672575,0.9684549105583644,0.0464288667550661,2.4953492487753532,-0.0002737476047084,7.277799860646599,0.107885878422706,-0.0423269424478665,0.1158875194643719,0.1345171492971957,0.1576549221393137,0.1485520090312939,0.0998490188249218,0.0602879855302804,0.0281745675717472,0.0240896994018639,0.0459476750935186,0.038095598898704,0.0663647275918003,0.080579127154988,0.2045568451524834,0.9802077562492466,0.0280694799299922,2.2627743910638594,0.0013740982480247,8.42106802796276,0.1210098259926257,0.0295385144295727,0.0963253199394813,0.1340434423934106,0.1714571986550983,0.1692473728953859,0.1194612345523287,0.0300775128547653,0.0773756275265935,0.0200737581000633,0.0210569554465146,0.0141485817838664,0.0363062802725475,0.1104267155799443,2009-09-30,10,0.0951170337409471,0.01607185016912445,0.0002737476047084588,0.0,0.0002737476047084588
raw,1707,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1815937314453404,0.110971613160118,0.0243703902756491,0.2097073239083337,0.9250171224756588,0.0407716639129935,2.5717335151963883,0.0,6.96562202136401,0.1195252180334091,0.2595050437174034,0.1502977057652077,0.1598900276609868,0.1523161485726787,0.124513290336239,0.1071713229812839,0.0470567862216152,0.0218350197861029,0.0187819146706566,0.0140056306579961,0.0215148261489713,0.0712577707806771,0.111359556417584,0.2340777141839828,0.9725565726263002,0.0162822286198741,2.3358486825810423,0.0,8.35266493150685,0.1333144468191607,0.029813743207249,0.1504252584205182,0.1454301501412378,0.2245748358812692,0.0965105484995404,0.1230427418013452,0.0631045257084221,0.0284032391663564,0.0148329003487263,0.0086978720629462,0.0216128216580668,0.0344069337627853,0.0889581725487857,1989-09-30,10,0.08965663838122645,0.024779193806792606,0.0005474952094169176,0.0,0.0005474952094169176
raw,1707,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.1461123680421361,0.1308022969456592,0.0388500034029228,0.2905454958907451,0.9683655023770056,0.0475232611965075,2.7720827640527,-0.0008214676889375,7.2806451259583795,0.1080323559295678,-0.0427867584896551,0.1161111269071668,0.1344790062144692,0.1579871853369276,0.1487502160674771,0.1001671147481153,0.0590640099807002,0.0285031928341869,0.0237521153551352,0.0459566685606889,0.0381709055006228,0.0665060583891423,0.0805524001053672,0.2516954924878223,0.9788096091540244,0.0275335573806838,2.4819744857923833,0.0010323468685478,8.426081555402614,0.1208648914300488,0.0278451597058151,0.0967095211574947,0.1348128718907018,0.1704523034675092,0.1694922522255705,0.1184354791289932,0.0301263654991202,0.0774585906433066,0.0199471596094991,0.0210609709724986,0.0141897517511194,0.036724818758065,0.1105899148961212,2009-09-30,10,0.10001653810198836,0.01912225469937669,0.0002737476047084588,0.0,0.0002737476047084588
cars,1709,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.0475827045921609,0.103056398673693,0.0124097756026662,0.0370742788082561,0.992846623655603,0.0079811797899379,1.24071899976185,0.0,57.68570714074594,0.1013118063230487,-0.0729824749931316,0.0813731469557306,0.1262461250606261,0.1516451220914553,0.1269447091457589,0.1016423192445222,0.0649005509849079,0.0437578544782236,0.0475143518730976,0.0228820461573449,0.0389706172905127,0.0925268306752568,0.101596326042563,0.0494840544109224,0.9880216016220792,0.0389299945594328,1.28264412200987,0.0,55.00514511325937,0.1125848283602889,-0.066624233948647,0.151332264464979,0.1249430384402179,0.1765686346221786,0.1009114335812646,0.1013464031619936,0.0472302219439081,0.0361069503737777,0.0328672612384361,0.0196087791759534,0.0344661681384999,0.0648487501825063,0.1097700946762844,1989-09-30,10,0.05063709434691898,0.008105983559765212,0.0010949904188338351,0.0,0.0010949904188338351
cars,1709,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.0042429023844248,0.0867953040711633,0.0161603183465146,0.059101408016303,0.9927007047823136,0.0396493223417576,1.2817508734557266,0.0,54.924856333289696,0.0981334433626217,-0.1090784996245799,0.1024138366763846,0.1030787900791621,0.1286798203826808,0.1359128099424864,0.1112599241563583,0.0627453404888857,0.0593277569699417,0.0316973284429277,0.0381417410389449,0.0351405571664137,0.0886163407947433,0.1029857538610702,0.0752617263628176,0.9843788888059136,0.0035114028080149,1.3352232593416782,0.004118050789293,55.158392221832635,0.1066141101714572,0.0976230977942785,0.1159669500860513,0.0990961003156185,0.1647044990857887,0.1129116453874788,0.1063236929859396,0.0633814239991013,0.0555117195477916,0.0241962081947968,0.0172781287478559,0.0395283479707863,0.0659218921739198,0.1351793915048709,2009-09-30,10,0.02483369118692284,3.71927331398389e-05,0.0002737476047084588,0.0,0.0
raw,1709,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.0476544961246384,0.1031215861809534,0.0107734458224829,0.0425709572897756,0.9929993354398312,0.0083368384661566,1.2904599990132497,-0.000274047684297,57.69573225541244,0.1013778590151776,-0.073184432165103,0.0814754015673846,0.1266144365974825,0.1521674070530946,0.1262065170823398,0.101564278717953,0.0641299684013897,0.0438039773454193,0.04785947535594,0.0225528858175376,0.0391078870502021,0.0932912406119197,0.1012265243993367,0.0533444031122585,0.9878204937492134,0.0370654793347016,1.3369893728696864,0.0,55.010754928806136,0.1125567921999955,-0.0665401902586959,0.1508223596046092,0.1251343826389181,0.176527723392454,0.1004464839363259,0.1012318824820857,0.0472266507957616,0.0360489799074787,0.0327086542974467,0.0196666113437531,0.0344624535408357,0.0650829818566246,0.1106408362037062,1989-09-30,10,0.05342698911698616,0.009055853759753894,0.0010949904188338351,0.0,0.0010949904188338351
raw,1709,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.0045314071767863,0.0884378772993363,0.0232219782667713,0.0674699805051312,0.9926631027690714,0.0365367966964685,1.3453569813538075,-0.0002738225629791,54.936397864184,0.09817847991366,-0.1095847620839078,0.1026078424604575,0.1029880840247777,0.1289674495386916,0.1359767798792514,0.1109742833399521,0.0624979872547525,0.0595520434675715,0.0312653846820024,0.0381945815315405,0.0352490514459055,0.0889651467662308,0.1027613656088658,0.0906919587719025,0.984456198731796,0.0036059934340307,1.3983068378245551,0.0041293874741913,55.185901927047475,0.1067270221525896,0.098009664875166,0.1164232281987546,0.098595705084443,0.1651927782033312,0.1130790227520467,0.1050645677501081,0.0635650141328286,0.0553312915038452,0.0237078538597353,0.0173668515823239,0.0397146400568569,0.0663331338594879,0.135625913016238,2009-09-30,10,0.026746126041176526,4.326794170643645e-05,0.0002737476047084588,0.0,0.0
cars,1712,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1122096984362666,0.1515334945352508,0.0222847097146448,0.1132780354527162,0.9535438546795828,-0.0005418619397557,1.774957257094796,0.0,4.982819057594115,0.1165756952986401,0.0702718346256511,0.083664164824767,0.174952588996145,0.1482114542227761,0.1501850696296827,0.1067221604733785,0.0714068968931993,0.0372589439836291,0.0157075556529637,0.0174487060160703,0.0188094361257232,0.0768585964720379,0.0987744267096268,0.1355627451673611,0.9691050507661448,-0.0090598298180072,1.9347135991075104,0.0,5.574516042926647,0.1348752548558852,-0.2320909650776692,0.1469860789188623,0.152330536038996,0.2245740564234785,0.1117599152172102,0.1135879804586042,0.0462072178066892,0.019307460132674,0.0170910322193286,0.0103012477078751,0.0224091178145859,0.0389238467663051,0.0965215104953905,1989-09-30,10,0.03156725927058616,0.006397738789094193,0.0002737476047084588,0.0,0.0002737476047084588
cars,1712,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.199235903533982,0.1112859344174627,0.0275684141774626,0.1147606502352691,0.9731772928680016,0.0053402871725741,2.1358892532728664,-0.000821692686935,4.21325656709101,0.1080996651762108,-0.0595277401565337,0.1064227484806655,0.131674922381117,0.1465819304370569,0.1670215985872355,0.0989296798804462,0.0658264977749894,0.028449504057553,0.0243714980995957,0.0445112125936279,0.0368287275931588,0.0705374136554002,0.0788442664591533,0.0871922360578064,0.98957640306819,-0.0013305063486983,1.936031383965905,0.0,5.142152589771486,0.1153252821790482,-0.0163220036246427,0.1085596740680852,0.1259741839173393,0.1686656496120832,0.1607589435744941,0.1046849298295029,0.0461828146550704,0.0517577873240975,0.0165982937740006,0.0136128187012089,0.0624028922854304,0.0295301540523897,0.1112718582062974,2009-09-30,10,0.04364928877407883,0.00038624779526571736,0.0010949904188338351,0.0,0.0008212428141253764
raw,1712,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1128951547908601,0.1509272215178241,0.0246889040454143,0.1369647215518674,0.9538354367104436,0.0018474315107755,1.886482828924977,0.0,4.979886911281489,0.1164827687236438,0.0718020156133713,0.0841129434850936,0.1753132136628245,0.1475331738344832,0.1497267733121631,0.1066359655848908,0.0712261101571397,0.0373801579816113,0.015648380091064,0.0174396492088355,0.0188207799974343,0.0774198092689063,0.0987430434155532,0.1616536255972818,0.9691173483200284,-0.0060985936024688,2.0607326164790876,0.0,5.5750558598028475,0.134837313302129,-0.2320910534425465,0.1464120713725234,0.1524927868737801,0.2247190387632597,0.1113062094378299,0.1132637141735621,0.0461386150090392,0.0194243113885862,0.0168830670020153,0.0103168922909234,0.0224005731994296,0.0392058409917748,0.0974368794972756,1989-09-30,10,0.03639243280962999,0.0069971168581230625,0.0002737476047084588,0.0,0.0002737476047084588
raw,1712,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.2023482985936424,0.1105374006403452,0.0213803258478193,0.1404005136566017,0.9733690594260628,0.0075940492642874,2.3199953315164312,-0.0013702384214853,4.213825705672788,0.1083455371562119,-0.0606604879659797,0.1066427119746362,0.1319776928704983,0.14720305666206,0.1677163807820502,0.0977523128200959,0.0654806601089342,0.0286211527518087,0.024215852369726,0.0439497926997805,0.0368902040484513,0.0706931794163076,0.0788570034956507,0.1190201878087824,0.9896612715616302,0.0011630434311285,2.0704431245309514,0.0,5.158878713736455,0.1155017191140064,-0.0053273569850368,0.109530966793572,0.126854798844843,0.1687862206115741,0.1608927560944939,0.1046190290870617,0.0464044572626594,0.0516965555594099,0.0157779856732778,0.0136480429758301,0.0617892060680432,0.0299181167558473,0.1100818642733871,2009-09-30,10,0.04728916422860984,0.0007086199986484459,0.0010949904188338351,0.0,0.0008212428141253764
cars,1713,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.2431919984525826,0.1420263840997639,0.0686409242059476,0.24864642535655,0.9460740417984684,0.0035493864206596,2.2861446829930157,0.0,6.98712314208691,0.1033564191380907,-0.1622354579163356,0.1138463341735303,0.1338260685716976,0.135513225080827,0.1531042398228488,0.0917478226907058,0.0524037919435964,0.034987059375295,0.0290464910483239,0.0507068896900045,0.0438834098062028,0.0792983667846938,0.0816363010122735,0.1800055011506023,0.9465115430146,-0.002222029650916,2.3001017822346506,0.0010369858278603,8.910772181566987,0.1211618580991887,0.2509380074293018,0.0913941216414795,0.1381818458283732,0.165855530672506,0.1893032220078906,0.1028373544607207,0.0358421466613232,0.075712590878386,0.026547855008533,0.0203842639563734,0.0208789004425121,0.0321116116363664,0.1009505568055354,2009-09-30,10,0.10943791491112936,0.0069895346337975044,0.0002737476047084588,0.0,0.0002737476047084588
raw,1713,test,7060047060.0,False,2000,2009,2010,2019,10,8,0.2458051428686669,0.1402178788148537,0.0782013557274151,0.2878411789883087,0.9461149661847222,0.0072974377433375,2.4951845147674554,0.0,6.988754381161008,0.1035554196571101,-0.1620961966595598,0.1141209056279625,0.1339269380934344,0.1359129168981415,0.1534944399606769,0.0915682842225291,0.0514761803806937,0.0356828140153652,0.0281713726374137,0.0507681112329927,0.0439338648057309,0.0794686942498884,0.0814754778751703,0.2096398232608936,0.9450300787147354,0.0,2.502292432618527,0.0013884068031933,8.9361735508504,0.1213027634757052,0.2521443287909503,0.0921596546700352,0.1383540474239852,0.1657337259618484,0.1898985811522465,0.1020192723155724,0.035579369694819,0.075161362644472,0.0261114379908018,0.0203987039716581,0.0210707149270564,0.0324013688654578,0.1011117603820468,2009-09-30,10,0.11992655417649616,0.008637075799360659,0.0002737476047084588,0.0,0.0002737476047084588
