ID,stage,wy,eligible,valid_days,mean_in,mean_out,shape,inflow_volume_available_mcm
938,linear_limit7,1987,True,365,1.3667150684931508,1.0760849315068495,1.0168287935694278,43.100726400000006
938,linear_limit7,1988,True,366,1.5771748633879779,1.4305245901639347,0.7571696999824891,49.87405439999999
938,linear_limit7,1989,True,364,1.442907051282051,1.250379120879121,0.8703193723635225,45.37884959999999
938,linear_limit7,1990,True,364,1.1972429792429793,1.1367967032967035,0.9840151097719221,37.6528128
938,linear_limit7,1991,True,365,1.45747397260274,1.1725863013698625,1.021149487377666,45.9628992
938,linear_limit7,1992,True,366,1.5651707650273223,0.4913060109289615,1.1202309072754084,49.494456
938,linear_limit7,1993,True,365,3.191357534246575,2.195419178082192,0.4578291498017466,100.64265119999999
938,linear_limit7,1994,True,365,2.058023287671233,2.213917808219178,0.4203659024409346,64.9018224
938,linear_limit7,1995,True,365,1.4924164383561642,1.5616630136986303,0.7538277103283297,47.064844799999996
938,linear_limit7,1996,True,355,1.524764788732394,0.5153605633802817,0.937771063101909,46.7675856
938,linear_limit7,1997,True,365,1.4815520547945207,2.030087671232877,0.4406537357386768,46.72222560000001
938,linear_limit7,1998,True,365,1.2776890410958903,1.3428383561643837,0.9370265356315428,40.2932016
938,linear_limit7,1999,True,365,1.4110630136986302,0.9589890410958908,1.1070030839539442,44.4992832
938,linear_limit7,2000,True,366,1.169139344262295,1.5104316939890716,0.5496470946274402,36.970992
938,linear_limit7,2001,True,365,1.7633958904109588,1.255254794520548,0.89644789527898,55.6104528
938,linear_limit7,2002,True,365,1.1371410958904111,1.2000630136986306,1.2460121885615716,35.8608816
938,linear_limit7,2003,True,365,1.0630794520547946,0.873917808219178,1.2373071972809355,33.5252736
938,linear_limit7,2004,True,366,0.9076612021857924,0.9475191256830603,1.1842258052322374,28.7024256
938,linear_limit7,2005,True,365,1.0861438356164383,0.7698356164383562,1.1349095494368928,34.252632
938,linear_limit7,2006,True,365,1.2737739726027397,0.9642383561643837,1.3820589187611887,40.169736
938,linear_limit7,2007,True,365,2.4079767123287668,1.8031013698630138,0.6466887176039078,75.9379536
938,linear_limit7,2008,True,366,4.292846994535519,2.3669316939890708,0.8540595571950933,135.75012479999998
938,linear_limit7,2009,True,365,1.4605246575342465,1.6536493150684934,0.21943597435694426,46.0591056
938,linear_limit7,2010,True,365,1.7897753424657534,1.617501369863014,0.34900030473216137,56.4423552
938,linear_limit7,2011,True,365,1.4645684931506848,1.6615424657534252,0.3401269418915627,46.186632
938,linear_limit7,2012,True,366,1.0641775956284154,1.4832732240437163,0.5691868022542831,33.6518496
938,linear_limit7,2013,True,365,1.1083424657534247,1.0430520547945201,1.0387617526935997,34.952688
938,linear_limit7,2014,True,365,1.9523794520547946,1.544597260273973,0.326548385779803,61.57023840000001
938,linear_limit7,2015,True,365,2.0932616438356164,1.9579808219178083,0.16269275238660388,66.0130992
938,linear_limit7,2016,True,366,2.434546448087432,2.6774672131147543,0.18461658841289047,76.98620160000002
938,linear_limit7,2017,True,365,1.4351205479452054,1.628819178082192,0.4184278035245015,45.257961599999994
938,linear_limit7,2018,True,365,1.1772698630136986,0.68346301369863,0.9026402833889984,37.1263824
938,linear_limit7,2019,False,92,1.3789565217391304,1.1989673913043482,0.42427718231981876,10.961049599999999
938,negative_mask_utc,1980,True,362,2.525707917567459,2.208917458563536,0.8265968487247078,78.9960613961739
938,negative_mask_utc,1981,True,357,1.6442185841486352,0.49291783380018656,1.0707551689320431,50.71559338434782
938,negative_mask_utc,1982,True,356,1.5998970896094558,1.4532683129783421,0.29902836555381895,49.21027464104348
938,negative_mask_utc,1983,True,354,1.6825164100070964,1.6630649387947272,0.24031014800272837,51.46077390991305
938,negative_mask_utc,1984,True,362,1.803879950623215,1.6554070259828653,0.6391494324251787,56.41959243965218
938,negative_mask_utc,1985,True,353,1.4008008884509586,1.029097969782814,0.6946637048152672,42.72330645704348
938,negative_mask_utc,1986,True,364,1.3976154530312683,1.5067176152651696,0.8589296600890888,43.95444695165218
938,negative_mask_utc,1987,True,364,1.3668723208313427,1.0775835302197803,1.0482053749480609,42.987587741217396
938,negative_mask_utc,1988,True,356,1.5838817171470445,1.2732876872659176,0.7898231729971675,48.717667408695654
938,negative_mask_utc,1989,True,345,1.458866500700133,1.0569444444444445,0.860650186329065,43.485892652869566
938,negative_mask_utc,1990,True,345,1.246396887161894,0.8641531400966183,1.057163940799925,37.15259841252173
938,negative_mask_utc,1991,True,362,1.4654871446539621,1.1163583103130752,1.0239397006862423,45.83574832591305
938,negative_mask_utc,1992,True,362,1.4444931129727494,0.46605444290976045,1.1800137944605262,45.17912219582609
938,negative_mask_utc,1993,True,363,3.0772399649991353,2.1945410927456384,0.42135610608951307,96.51209247026088
938,negative_mask_utc,1994,True,364,2.05964150674205,2.216589858058608,0.43049652236762787,64.77490153043479
938,negative_mask_utc,1995,True,364,1.4862303546212243,1.5427316849816848,0.800995405453272,46.74135016069566
938,negative_mask_utc,1996,True,355,1.5362224890484761,0.5191014297908664,0.9626822873679209,47.11901618409486
938,negative_mask_utc,1997,True,362,1.488574189547408,1.9839230704838438,0.448638733989117,46.557837211636375
938,negative_mask_utc,1998,True,365,1.27785099086758,1.3426795662100457,0.9739173969393886,40.298308848
938,negative_mask_utc,1999,True,363,1.4088428583596173,0.9189991965105604,1.1320732639551347,44.18582033530435
938,negative_mask_utc,2000,True,365,1.170236258354841,1.504326484018265,0.5687068039509094,36.90457064347826
938,negative_mask_utc,2001,True,365,1.7639709999999997,1.2551060502283107,0.8724829000482782,55.62858945599999
938,negative_mask_utc,2002,True,359,1.14516798608588,1.18948247446611,1.256415963500206,35.520362525217394
938,negative_mask_utc,2003,True,365,1.0631163255906293,0.8739343607305935,1.2652023608193526,33.526436443826086
938,negative_mask_utc,2004,True,365,0.9085048856462179,0.9500383561643837,1.2164202762725818,28.650610073739127
938,negative_mask_utc,2005,True,355,1.1052712570592638,0.6606661971830985,1.158732842906693,33.90087999652174
938,negative_mask_utc,2006,True,355,1.2850243730693338,0.9902282863849766,1.3459750225556637,39.414267570782606
938,negative_mask_utc,2007,True,359,2.433074585267719,1.8313358867223772,0.6380102531693378,75.46813425600001
938,negative_mask_utc,2008,True,360,4.347711265432098,2.3880149305555554,0.7754338031505461,135.2312112
938,negative_mask_utc,2009,True,365,1.4602933333333334,1.6536817351598176,0.24125237860388732,46.05181056
938,negative_mask_utc,2010,True,365,1.7894332060750444,1.6167772831050233,0.3552979233571422,56.431565586782604
938,negative_mask_utc,2011,True,362,1.4660669286972532,1.6563654465930022,0.378554290815476,45.85388211547826
