date,upstream_inflow,upstream_negative,upstream_missing,filtered_inflow,missing_run_length,linear_inflow,filled_in_linear_step,partially_filled_long_gap,utc_replay_inflow,utc_step_new_finite_on_date_label,CARS_inflow
1977-09-21,-0.796,True,False,,2,0.7796666666666667,True,False,0.7291805555555556,False,0.7291805555555556
1977-09-22,1.022,False,False,1.022,0,1.022,False,False,0.9715138888888888,False,0.9715138888888888
1977-09-23,-0.25,True,False,,1,0.5675,True,False,0.6621875,False,0.6621874999999999
1977-09-24,0.113,False,False,0.113,0,0.113,False,False,0.2076875,False,0.2076874999999999
1977-09-25,-0.069,True,False,,1,0.113,True,False,0.113,False,0.113
1977-09-26,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-09-27,-0.069,True,False,,1,0.113,True,False,0.113,False,0.113
1977-09-28,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-09-29,0.477,False,False,0.477,0,0.477,False,False,0.4011666666666666,False,0.4011666666666666
1977-09-30,0.477,False,False,0.477,0,0.477,False,False,0.477,False,0.477
1977-10-01,,False,True,,2,0.3556666666666666,True,False,0.3809444444444444,False,0.3809444444444444
1977-10-02,-0.432,True,False,,2,0.2343333333333333,True,False,0.259611111111111,False,0.259611111111111
1977-10-03,0.113,False,False,0.113,0,0.113,False,False,0.1382777777777777,False,0.1382777777777777
1977-10-04,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-10-05,0.295,False,False,0.295,0,0.295,False,False,0.2570833333333333,False,0.2570833333333333
1977-10-06,0.113,False,False,0.113,0,0.113,False,False,0.1509166666666666,False,0.1509166666666666
1977-10-07,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-10-08,0.477,False,False,0.477,0,0.477,False,False,0.4011666666666666,False,0.4011666666666666
1977-10-09,0.113,False,False,0.113,0,0.113,False,False,0.1888333333333333,False,0.1888333333333333
1977-10-10,0.472,False,False,0.472,0,0.472,False,False,0.3972083333333333,False,0.3972083333333333
1977-10-11,-0.428,True,False,,1,0.3834999999999999,True,False,0.4019374999999999,False,0.4019374999999999
1977-10-12,0.295,False,False,0.295,0,0.295,False,False,0.3134375,False,0.3134375
1977-10-13,0.085,False,False,0.085,0,0.085,False,False,0.12875,False,0.12875
1977-10-14,0.113,False,False,0.113,0,0.113,False,False,0.1071666666666666,False,0.1071666666666666
1977-10-15,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-10-16,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-10-17,1.2,False,False,1.2,0,1.2,False,False,0.9735416666666666,False,0.9735416666666664
1977-10-18,0.113,False,False,0.113,0,0.113,False,False,0.3394583333333333,False,0.3394583333333334
1977-10-19,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-10-20,0.84,False,False,0.84,0,0.84,False,False,0.6885416666666667,False,0.6885416666666667
1977-10-21,0.295,False,False,0.295,0,0.295,False,False,0.4085416666666667,False,0.4085416666666667
1977-10-22,0.295,False,False,0.295,0,0.295,False,False,0.295,False,0.295
1977-10-23,0.113,False,False,0.113,0,0.113,False,False,0.1509166666666666,False,0.1509166666666666
1977-10-24,0.295,False,False,0.295,0,0.295,False,False,0.2570833333333333,False,0.2570833333333333
1977-10-25,0.659,False,False,0.659,0,0.659,False,False,0.5831666666666666,False,0.5831666666666666
1977-10-26,0.295,False,False,0.295,0,0.295,False,False,0.3708333333333333,False,0.3708333333333333
1977-10-27,0.477,False,False,0.477,0,0.477,False,False,0.4390833333333333,False,0.4390833333333333
1977-10-28,0.113,False,False,0.113,0,0.113,False,False,0.1888333333333333,False,0.1888333333333333
1977-10-29,0.477,False,False,0.477,0,0.477,False,False,0.4011666666666666,False,0.4011666666666666
1977-10-30,1.2,False,False,1.2,0,1.2,False,False,1.049375,False,1.049375
1977-10-31,0.477,False,False,0.477,0,0.477,False,False,0.65052,False,0.65052
1977-11-01,0.295,False,False,0.295,0,0.295,False,False,0.3404999999999999,False,0.3404999999999999
1977-11-02,0.113,False,False,0.113,0,0.113,False,False,0.1584999999999999,False,0.1584999999999999
1977-11-03,0.477,False,False,0.477,0,0.477,False,False,0.386,False,0.386
1977-11-04,0.113,False,False,0.113,0,0.113,False,False,0.2039999999999999,False,0.2039999999999999
1977-11-05,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-11-06,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1977-11-07,1.204,False,False,1.204,0,1.204,False,False,0.93125,False,0.93125
1977-11-08,0.659,False,False,0.659,0,0.659,False,False,0.79525,False,0.79525
1977-11-09,1.204,False,False,1.204,0,1.204,False,False,1.06775,False,1.06775
1977-11-10,-0.614,True,False,,1,0.8405,True,False,0.931375,False,0.931375
1977-11-11,0.477,False,False,0.477,0,0.477,False,False,0.567875,False,0.567875
1977-11-12,0.477,False,False,0.477,0,0.477,False,False,0.477,False,0.477
1977-11-13,0.477,False,False,0.477,0,0.477,False,False,0.477,False,0.477
1977-11-14,0.654,False,False,0.654,0,0.654,False,False,0.60975,False,0.60975
1977-11-15,0.477,False,False,0.477,0,0.477,False,False,0.52125,False,0.52125
1977-11-16,0.84,False,False,0.84,0,0.84,False,False,0.74925,False,0.74925
1977-11-17,0.113,False,False,0.113,0,0.113,False,False,0.2947499999999999,False,0.2947499999999999
1977-11-18,0.295,False,False,0.295,0,0.295,False,False,0.2495,False,0.2495
1977-11-19,0.295,False,False,0.295,0,0.295,False,False,0.295,False,0.295
1977-11-20,0.84,False,False,0.84,0,0.84,False,False,0.70375,False,0.7037499999999999
1977-11-21,-0.432,True,False,,2,0.84,True,False,0.84,False,0.84
1977-11-22,-0.069,True,False,,2,0.84,True,False,0.84,False,0.84
1977-11-23,0.84,False,False,0.84,0,0.84,False,False,0.84,False,0.84
1977-11-24,0.295,False,False,0.295,0,0.295,False,False,0.43125,False,0.43125
1977-11-25,0.659,False,False,0.659,0,0.659,False,False,0.568,False,0.5680000000000001
1977-11-26,0.659,False,False,0.659,0,0.659,False,False,0.659,False,0.659
1977-11-27,1.2,False,False,1.2,0,1.2,False,False,1.06475,False,1.06475
1977-11-28,0.113,False,False,0.113,0,0.113,False,False,0.38475,False,0.38475
1977-11-29,0.477,False,False,0.477,0,0.477,False,False,0.386,False,0.386
1977-11-30,1.022,False,False,1.022,0,1.022,False,False,0.88575,False,0.88575
1977-12-01,1.217,False,False,1.217,0,1.217,False,False,1.16825,False,1.16825
1977-12-02,0.113,False,False,0.113,0,0.113,False,False,0.389,False,0.389
1977-12-03,0.678,False,False,0.678,0,0.678,False,False,0.5367500000000001,False,0.5367500000000001
1977-12-04,1.055,False,False,1.055,0,1.055,False,False,0.96075,False,0.96075
1977-12-05,0.674,False,False,0.674,0,0.674,False,False,0.76925,False,0.76925
1977-12-06,0.113,False,False,0.113,0,0.113,False,False,0.25325,False,0.25325
1977-12-07,0.302,False,False,0.302,0,0.302,False,False,0.25475,False,0.25475
1977-12-08,0.867,False,False,0.867,0,0.867,False,False,0.72575,False,0.7257499999999999
1977-12-09,0.302,False,False,0.302,0,0.302,False,False,0.44325,False,0.44325
1977-12-10,0.113,False,False,0.113,0,0.113,False,False,0.1602499999999999,False,0.1602499999999999
1977-12-11,0.49,False,False,0.49,0,0.49,False,False,0.39575,False,0.39575
1977-12-12,0.49,False,False,0.49,0,0.49,False,False,0.49,False,0.49
1977-12-13,0.49,False,False,0.49,0,0.49,False,False,0.49,False,0.49
1977-12-14,0.678,False,False,0.678,0,0.678,False,False,0.631,False,0.631
1977-12-15,0.49,False,False,0.49,0,0.49,False,False,0.537,False,0.537
1977-12-16,1.243,False,False,1.243,0,1.243,False,False,1.05475,False,1.05475
1977-12-17,0.862,False,False,0.862,0,0.862,False,False,0.95725,False,0.95725
1977-12-18,0.49,False,False,0.49,0,0.49,False,False,0.583,False,0.583
1977-12-19,1.808,False,False,1.808,0,1.808,False,False,1.4785,False,1.4785
1977-12-20,1.43,False,False,1.43,0,1.43,False,False,1.5245,False,1.5245
1977-12-21,0.677,False,False,0.677,0,0.677,False,False,0.86525,False,0.86525
1977-12-22,0.113,False,False,0.113,0,0.113,False,False,0.254,False,0.254
1977-12-23,0.485,False,False,0.485,0,0.485,False,False,0.392,False,0.392
1977-12-24,1.054,False,False,1.054,0,1.054,False,False,0.91175,False,0.91175
1977-12-25,0.489,False,False,0.489,0,0.489,False,False,0.63025,False,0.63025
1977-12-26,0.489,False,False,0.489,0,0.489,False,False,0.489,False,0.489
1977-12-27,0.273,False,False,0.273,0,0.273,False,False,0.327,False,0.327
1977-12-28,0.301,False,False,0.301,0,0.301,False,False,0.294,False,0.294
1977-12-29,0.489,False,False,0.489,0,0.489,False,False,0.442,False,0.442
1977-12-30,0.489,False,False,0.489,0,0.489,False,False,0.489,False,0.489
1977-12-31,1.054,False,False,1.054,0,1.054,False,False,0.91275,False,0.91275
1978-01-01,0.301,False,False,0.301,0,0.301,False,False,0.48925,False,0.4892499999999999
1978-01-02,0.085,False,False,0.085,0,0.085,False,False,0.139,False,0.139
1978-01-03,0.649,False,False,0.649,0,0.649,False,False,0.508,False,0.508
1978-01-04,0.297,False,False,0.297,0,0.297,False,False,0.385,False,0.385
1978-01-05,0.677,False,False,0.677,0,0.677,False,False,0.582,False,0.5820000000000001
1978-01-06,0.489,False,False,0.489,0,0.489,False,False,0.536,False,0.536
1978-01-07,0.489,False,False,0.489,0,0.489,False,False,0.489,False,0.489
1978-01-08,0.677,False,False,0.677,0,0.677,False,False,0.63,False,0.63
1978-01-09,0.085,False,False,0.085,0,0.085,False,False,0.233,False,0.2329999999999999
1978-01-10,0.489,False,False,0.489,0,0.489,False,False,0.388,False,0.388
1978-01-11,0.504,False,False,0.504,0,0.504,False,False,0.50025,False,0.50025
1978-01-12,0.504,False,False,0.504,0,0.504,False,False,0.504,False,0.504
1978-01-13,0.895,False,False,0.895,0,0.895,False,False,0.79725,False,0.79725
1978-01-14,0.28,False,False,0.28,0,0.28,False,False,0.4337500000000001,False,0.4337500000000001
1978-01-15,0.113,False,False,0.113,0,0.113,False,False,0.15475,False,0.15475
1978-01-16,1.086,False,False,1.086,0,1.086,False,False,0.8427500000000001,False,0.84275
1978-01-17,0.113,False,False,0.113,0,0.113,False,False,0.35625,False,0.35625
1978-01-18,0.7,False,False,0.7,0,0.7,False,False,0.55325,False,0.55325
1978-01-19,0.309,False,False,0.309,0,0.309,False,False,0.40675,False,0.40675
1978-01-20,0.309,False,False,0.309,0,0.309,False,False,0.309,False,0.309
1978-01-21,0.7,False,False,0.7,0,0.7,False,False,0.60225,False,0.60225
1978-01-22,0.504,False,False,0.504,0,0.504,False,False,0.553,False,0.5529999999999999
1978-01-23,0.504,False,False,0.504,0,0.504,False,False,0.504,False,0.504
1978-01-24,0.7,False,False,0.7,0,0.7,False,False,0.6509999999999999,False,0.651
1978-01-25,0.309,False,False,0.309,0,0.309,False,False,0.40675,False,0.40675
1978-01-26,0.504,False,False,0.504,0,0.504,False,False,0.45525,False,0.45525
1978-01-27,0.113,False,False,0.113,0,0.113,False,False,0.2107499999999999,False,0.21075
1978-01-28,0.7,False,False,0.7,0,0.7,False,False,0.55325,False,0.55325
1978-01-29,0.113,False,False,0.113,0,0.113,False,False,0.25975,False,0.25975
1978-01-30,0.504,False,False,0.504,0,0.504,False,False,0.40625,False,0.40625
1978-01-31,-0.082,True,False,,1,0.3085,True,False,0.357375,False,0.357375
1978-02-01,0.113,False,False,0.113,0,0.113,False,False,0.161875,False,0.161875
1978-02-02,0.28,False,False,0.28,0,0.28,False,False,0.23825,False,0.23825
1978-02-03,0.304,False,False,0.304,0,0.304,False,False,0.298,False,0.298
1978-02-04,0.671,False,False,0.671,0,0.671,False,False,0.57925,False,0.57925
1978-02-05,0.504,False,False,0.504,0,0.504,False,False,0.5457500000000001,False,0.54575
1978-02-06,1.286,False,False,1.286,0,1.286,False,False,1.0905,False,1.0905
1978-02-07,0.671,False,False,0.671,0,0.671,False,False,0.8247500000000001,False,0.8247500000000001
1978-02-08,0.504,False,False,0.504,0,0.504,False,False,0.5457500000000001,False,0.54575
1978-02-09,1.091,False,False,1.091,0,1.091,False,False,0.94425,False,0.94425
1978-02-10,0.7,False,False,0.7,0,0.7,False,False,0.79775,False,0.79775
1978-02-11,0.5,False,False,0.5,0,0.5,False,False,0.55,False,0.55
1978-02-12,0.7,False,False,0.7,0,0.7,False,False,0.6499999999999999,False,0.6499999999999999
1978-02-13,1.844,False,False,1.844,0,1.844,False,False,1.558,False,1.558
1978-02-14,0.113,False,False,0.113,0,0.113,False,False,0.54575,False,0.54575
1978-02-15,0.309,False,False,0.309,0,0.309,False,False,0.26,False,0.26
1978-02-16,0.309,False,False,0.309,0,0.309,False,False,0.309,False,0.309
1978-02-17,0.476,False,False,0.476,0,0.476,False,False,0.4342499999999999,False,0.43425
1978-02-18,0.7,False,False,0.7,0,0.7,False,False,0.6439999999999999,False,0.6439999999999999
1978-02-19,0.7,False,False,0.7,0,0.7,False,False,0.7,False,0.7
1978-02-20,0.695,False,False,0.695,0,0.695,False,False,0.6962499999999999,False,0.6962499999999999
1978-02-21,0.113,False,False,0.113,0,0.113,False,False,0.2584999999999999,False,0.2584999999999999
1978-02-22,0.7,False,False,0.7,0,0.7,False,False,0.55325,False,0.55325
1978-02-23,0.7,False,False,0.7,0,0.7,False,False,0.7,False,0.7
1978-02-24,1.091,False,False,1.091,0,1.091,False,False,0.99325,False,0.99325
1978-02-25,4.978,False,False,4.978,0,4.978,False,False,4.00625,False,4.00625
1978-02-26,2.949,False,False,2.949,0,2.949,False,False,3.45625,False,3.45625
1978-02-27,2.751,False,False,2.751,0,2.751,False,False,2.8005,False,2.8005
1978-02-28,1.939,False,False,1.939,0,1.939,False,False,2.142,False,2.142
1978-03-01,0.92,False,False,0.92,0,0.92,False,False,1.17475,False,1.17475
1978-03-02,1.939,False,False,1.939,0,1.939,False,False,1.68425,False,1.68425
1978-03-03,0.897,False,False,0.897,0,0.897,False,False,1.1575,False,1.1575000000000002
1978-03-04,0.085,False,False,0.085,0,0.085,False,False,0.2879999999999999,False,0.2879999999999999
1978-03-05,0.925,False,False,0.925,0,0.925,False,False,0.7150000000000001,False,0.7150000000000001
1978-03-06,0.925,False,False,0.925,0,0.925,False,False,0.925,False,0.925
1978-03-07,1.326,False,False,1.326,0,1.326,False,False,1.22575,False,1.22575
1978-03-08,1.128,False,False,1.128,0,1.128,False,False,1.1775,False,1.1775
1978-03-09,0.925,False,False,0.925,0,0.925,False,False,0.97575,False,0.97575
1978-03-10,4.532,False,False,4.532,0,4.532,False,False,3.63025,False,3.63025
1978-03-11,6.848,False,False,6.848,0,6.848,False,False,6.269,False,6.269
1978-03-12,5.788,False,False,5.788,0,5.788,False,False,6.053,False,6.053
1978-03-13,6.28,False,False,6.28,0,6.28,False,False,6.157,False,6.157
1978-03-14,4.038,False,False,4.038,0,4.038,False,False,4.5985000000000005,False,4.5985000000000005
1978-03-15,4.912,False,False,4.912,0,4.912,False,False,4.6935,False,4.6935
1978-03-16,4.665,False,False,4.665,0,4.665,False,False,4.72675,False,4.72675
1978-03-17,2.705,False,False,2.705,0,2.705,False,False,3.1950000000000003,False,3.1950000000000003
1978-03-18,1.826,False,False,1.826,0,1.826,False,False,2.04575,False,2.04575
1978-03-19,-0.565,True,False,,1,2.499,True,False,2.33075,False,2.33075
1978-03-20,3.172,False,False,3.172,0,3.172,False,False,3.00375,False,3.00375
1978-03-21,1.211,False,False,1.211,0,1.211,False,False,1.7012500000000002,False,1.7012500000000002
1978-03-22,1.436,False,False,1.436,0,1.436,False,False,1.37975,False,1.37975
1978-03-23,0.305,False,False,0.305,0,0.305,False,False,0.5877499999999999,False,0.5877499999999999
1978-03-24,0.986,False,False,0.986,0,0.986,False,False,0.81575,False,0.81575
1978-03-25,0.535,False,False,0.535,0,0.535,False,False,0.64775,False,0.64775
1978-03-26,0.986,False,False,0.986,0,0.986,False,False,0.87325,False,0.87325
1978-03-27,1.014,False,False,1.014,0,1.014,False,False,1.007,False,1.007
1978-03-28,0.31,False,False,0.31,0,0.31,False,False,0.486,False,0.486
1978-03-29,0.535,False,False,0.535,0,0.535,False,False,0.47875,False,0.47875
1978-03-30,1.211,False,False,1.211,0,1.211,False,False,1.042,False,1.042
1978-03-31,2.782,False,False,2.782,0,2.782,False,False,2.38925,False,2.38925
1978-04-01,-1.689,True,False,,1,1.673,True,False,1.95025,False,1.95025
1978-04-02,0.564,False,False,0.564,0,0.564,False,False,0.84125,False,0.84125
1978-04-03,0.564,False,False,0.564,0,0.564,False,False,0.564,False,0.564
1978-04-04,0.789,False,False,0.789,0,0.789,False,False,0.73275,False,0.73275
1978-04-05,0.338,False,False,0.338,0,0.338,False,False,0.45075,False,0.45075
1978-04-06,0.789,False,False,0.789,0,0.789,False,False,0.67625,False,0.67625
1978-04-07,0.113,False,False,0.113,0,0.113,False,False,0.282,False,0.282
1978-04-08,0.564,False,False,0.564,0,0.564,False,False,0.45125,False,0.4512499999999999
1978-04-09,2.394,False,False,2.394,0,2.394,False,False,1.9365,False,1.9365
1978-04-10,0.558,False,False,0.558,0,0.558,False,False,1.017,False,1.017
1978-04-11,-0.112,True,False,,1,0.448,True,False,0.4755000000000001,False,0.4755
1978-04-12,0.338,False,False,0.338,0,0.338,False,False,0.3655,False,0.3655
1978-04-13,0.263,False,False,0.263,0,0.263,False,False,0.28175,False,0.28175
1978-04-14,0.84,False,False,0.84,0,0.84,False,False,0.69575,False,0.69575
1978-04-15,0.62,False,False,0.62,0,0.62,False,False,0.675,False,0.675
1978-04-16,1.071,False,False,1.071,0,1.071,False,False,0.95825,False,0.95825
1978-04-17,1.071,False,False,1.071,0,1.071,False,False,1.071,False,1.071
1978-04-18,1.493,False,False,1.493,0,1.493,False,False,1.3875,False,1.3875000000000002
1978-04-19,0.367,False,False,0.367,0,0.367,False,False,0.6485000000000001,False,0.6485000000000001
1978-04-20,0.142,False,False,0.142,0,0.142,False,False,0.1982499999999999,False,0.1982499999999999
1978-04-21,0.338,False,False,0.338,0,0.338,False,False,0.289,False,0.289
1978-04-22,0.564,False,False,0.564,0,0.564,False,False,0.5075,False,0.5075
1978-04-23,0.564,False,False,0.564,0,0.564,False,False,0.564,False,0.564
1978-04-24,0.333,False,False,0.333,0,0.333,False,False,0.39075,False,0.39075
1978-04-25,0.113,False,False,0.113,0,0.113,False,False,0.1679999999999999,False,0.1679999999999999
1978-04-26,-0.106,True,False,,1,0.113,True,False,0.113,False,0.113
1978-04-27,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1978-04-28,0.558,False,False,0.558,0,0.558,False,False,0.44675,False,0.44675
1978-04-29,0.592,False,False,0.592,0,0.592,False,False,0.5835,False,0.5835
1978-04-30,0.142,False,False,0.142,0,0.142,False,False,0.2545,False,0.2545
1978-05-01,1.042,False,False,1.042,0,1.042,False,False,0.8463478260869565,False,0.8463478260869566
1978-05-02,0.338,False,False,0.338,0,0.338,False,False,0.4846666666666667,False,0.4846666666666667
1978-05-03,0.338,False,False,0.338,0,0.338,False,False,0.338,False,0.338
1978-05-04,0.142,False,False,0.142,0,0.142,False,False,0.1828333333333333,False,0.1828333333333333
1978-05-05,0.592,False,False,0.592,0,0.592,False,False,0.4982499999999999,False,0.4982499999999999
1978-05-06,1.551,False,False,1.551,0,1.551,False,False,1.3512083333333331,False,1.3512083333333331
1978-05-07,1.095,False,False,1.095,0,1.095,False,False,1.19,False,1.19
1978-05-08,1.292,False,False,1.292,0,1.292,False,False,1.2509583333333334,False,1.2509583333333334
1978-05-09,-0.118,True,False,,1,0.8325,True,False,0.9282291666666668,False,0.9282291666666668
1978-05-10,0.373,False,False,0.373,0,0.373,False,False,0.4687291666666666,False,0.4687291666666666
1978-05-11,0.807,False,False,0.807,0,0.807,False,False,0.7165833333333333,False,0.7165833333333333
1978-05-12,0.576,False,False,0.576,0,0.576,False,False,0.624125,False,0.624125
1978-05-13,-0.118,True,False,,1,0.359,True,False,0.4042083333333333,False,0.4042083333333333
1978-05-14,0.142,False,False,0.142,0,0.142,False,False,0.1872083333333333,False,0.1872083333333333
1978-05-15,0.113,False,False,0.113,0,0.113,False,False,0.1190416666666666,False,0.1190416666666666
1978-05-16,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1978-05-17,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1978-05-18,1.095,False,False,1.095,0,1.095,False,False,0.8904166666666666,False,0.8904166666666666
1978-05-19,0.576,False,False,0.576,0,0.576,False,False,0.684125,False,0.684125
1978-05-20,0.113,False,False,0.113,0,0.113,False,False,0.2094583333333333,False,0.2094583333333333
1978-05-21,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1978-05-22,0.113,False,False,0.113,0,0.113,False,False,0.113,False,0.113
1978-05-23,0.345,False,False,0.345,0,0.345,False,False,0.2966666666666666,False,0.2966666666666666
1978-05-24,0.142,False,False,0.142,0,0.142,False,False,0.1842916666666666,False,0.1842916666666666
1978-05-25,0.708,False,False,0.708,0,0.708,False,False,0.5900833333333333,False,0.5900833333333333
1978-05-26,1.369,False,False,1.369,0,1.369,False,False,1.231291666666667,False,1.2312916666666665
1978-05-27,9.479,False,False,9.479,0,9.479,False,False,7.789416666666666,False,7.789416666666666
1978-05-28,0.708,False,False,0.708,0,0.708,False,False,2.535291666666667,False,2.5352916666666667
1978-05-29,0.477,False,False,0.477,0,0.477,False,False,0.525125,False,0.525125
1978-05-30,0.477,False,False,0.477,0,0.477,False,False,0.477,False,0.477
1978-05-31,2.325,False,False,2.325,0,2.325,False,False,1.94,False,1.9400000000000004
1978-06-01,0.632,False,False,0.632,0,0.632,False,False,0.9847083333333334,False,0.9847083333333336
1978-06-02,0.17,False,False,0.17,0,0.17,False,False,0.26625,False,0.26625
1978-06-03,0.401,False,False,0.401,0,0.401,False,False,0.352875,False,0.352875
1978-06-04,0.373,False,False,0.373,0,0.373,False,False,0.3788333333333333,False,0.3788333333333333
1978-06-05,0.603,False,False,0.603,0,0.603,False,False,0.5550833333333333,False,0.5550833333333334
1978-06-06,0.401,False,False,0.401,0,0.401,False,False,0.4430833333333333,False,0.4430833333333334
1978-06-07,0.632,False,False,0.632,0,0.632,False,False,0.583875,False,0.583875
1978-06-08,0.17,False,False,0.17,0,0.17,False,False,0.26625,False,0.26625
1978-06-09,0.401,False,False,0.401,0,0.401,False,False,0.352875,False,0.352875
1978-06-10,0.17,False,False,0.17,0,0.17,False,False,0.218125,False,0.218125
1978-06-11,-0.118,True,False,,1,0.1415,True,False,0.1474375,False,0.1474375
1978-06-12,0.113,False,False,0.113,0,0.113,False,False,0.1189375,False,0.1189375
1978-06-13,-0.046,True,False,,2,0.153,True,False,0.1446666666666666,False,0.1446666666666666
1978-06-14,-0.055,True,False,,2,0.193,True,False,0.1846666666666666,False,0.1846666666666666
1978-06-15,0.233,False,False,0.233,0,0.233,False,False,0.2246666666666666,False,0.2246666666666666
1978-06-16,0.474,False,False,0.474,0,0.474,False,False,0.4237916666666666,False,0.4237916666666667
1978-06-17,-0.003,True,False,,3,0.4429999999999999,True,False,0.4494583333333333,False,0.4494583333333333
1978-06-18,-1.145,True,False,,3,0.412,True,False,0.4184583333333333,False,0.4184583333333333
1978-06-19,-0.522,True,False,,3,0.381,True,False,0.3874583333333333,False,0.3874583333333333
1978-06-20,0.35,False,False,0.35,0,0.35,False,False,0.3564583333333333,False,0.3564583333333333
1978-06-21,-0.532,True,False,,1,0.7295,True,False,0.6504375,False,0.6504375
1978-06-22,1.109,False,False,1.109,0,1.109,False,False,1.0299375,False,1.0299375
1978-06-23,-0.088,True,False,,1,0.8035,True,False,0.8671458333333333,False,0.8671458333333333
1978-06-24,0.498,False,False,0.498,0,0.498,False,False,0.5616458333333333,False,0.5616458333333333
1978-06-25,-0.172,True,False,,1,0.857,True,False,0.7822083333333334,False,0.7822083333333334
1978-06-26,1.216,False,False,1.216,0,1.216,False,False,1.1412083333333334,False,1.1412083333333334
1978-06-27,-0.098,True,False,,2,0.9236666666666666,True,False,0.9845694444444444,False,0.9845694444444444
1978-06-28,-0.404,True,False,,2,0.6313333333333333,True,False,0.692236111111111,False,0.692236111111111
1978-06-29,0.339,False,False,0.339,0,0.339,False,False,0.3999027777777778,False,0.3999027777777778
1978-06-30,-0.122,True,False,,2,0.244,True,False,0.2637916666666666,False,0.2637916666666666
1978-07-01,-0.426,True,False,,2,0.149,True,False,0.1687916666666666,False,0.1687916666666666
1978-07-02,0.054,False,False,0.054,0,0.054,False,False,0.0737916666666666,False,0.0737916666666666
1978-07-03,-0.056,True,False,,1,0.3065,True,False,0.2538958333333333,False,0.2538958333333333
1978-07-04,0.559,False,False,0.559,0,0.559,False,False,0.5063958333333334,False,0.5063958333333334
1978-07-05,-0.463,True,False,,3,0.42,True,False,0.4489583333333334,False,0.4489583333333333
1978-07-06,-0.137,True,False,,3,0.281,True,False,0.3099583333333334,False,0.3099583333333333
1978-07-07,-0.376,True,False,,3,0.142,True,False,0.1709583333333333,False,0.1709583333333333
1978-07-08,0.003,False,False,0.003,0,0.003,False,False,0.0319583333333333,False,0.0319583333333333
1978-07-09,0.694,False,False,0.694,0,0.694,False,False,0.5500416666666667,False,0.5500416666666667
1978-07-10,-0.991,True,False,,3,0.71175,True,False,0.7080520833333334,False,0.7080520833333334
1978-07-11,-0.339,True,False,,3,0.7295,True,False,0.7258020833333334,False,0.7258020833333334
1978-07-12,-0.854,True,False,,3,0.74725,True,False,0.7435520833333333,False,0.7435520833333333
1978-07-13,0.765,False,False,0.765,0,0.765,False,False,0.7613020833333334,False,0.7613020833333334
1978-07-14,0.515,False,False,0.515,0,0.515,False,False,0.5670833333333334,False,0.5670833333333334
1978-07-15,0.694,False,False,0.694,0,0.694,False,False,0.6567083333333333,False,0.6567083333333332
1978-07-16,0.489,False,False,0.489,0,0.489,False,False,0.5317083333333333,False,0.5317083333333333
1978-07-17,0.125,False,False,0.125,0,0.125,False,False,0.2008333333333333,False,0.2008333333333333
1978-07-18,2.21,False,False,2.21,0,2.21,False,False,1.7756249999999998,False,1.7756249999999998
1978-07-19,-2.472,True,False,,1,1.3305,True,False,1.5137291666666666,False,1.5137291666666668
1978-07-20,0.451,False,False,0.451,0,0.451,False,False,0.6342291666666667,False,0.6342291666666667
1978-07-21,0.212,False,False,0.212,0,0.212,False,False,0.2617916666666666,False,0.2617916666666666
1978-07-22,1.871,False,False,1.871,0,1.871,False,False,1.525375,False,1.525375
1978-07-23,1.25,False,False,1.25,0,1.25,False,False,1.379375,False,1.379375
1978-07-24,-0.998,True,False,,1,0.784,True,False,0.8810833333333333,False,0.8810833333333334
1978-07-25,0.318,False,False,0.318,0,0.318,False,False,0.4150833333333333,False,0.4150833333333333
1978-07-26,0.862,False,False,0.862,0,0.862,False,False,0.7486666666666667,False,0.7486666666666667
1978-07-27,-0.09,True,False,,1,0.523,True,False,0.593625,False,0.5936250000000001
1978-07-28,0.184,False,False,0.184,0,0.184,False,False,0.254625,False,0.254625
1978-07-29,-0.117,True,False,,1,0.5705,True,False,0.4899791666666667,False,0.4899791666666667
1978-07-30,0.957,False,False,0.957,0,0.957,False,False,0.8764791666666667,False,0.8764791666666667
1978-07-31,-1.185,True,False,,1,1.136,True,False,1.0987083333333332,False,1.0987083333333332
1978-08-01,1.315,False,False,1.315,0,1.315,False,False,1.2777083333333332,False,1.2777083333333332
1978-08-02,12.944,False,False,12.944,0,12.944,False,False,10.521291666666668,False,10.521291666666666
1978-08-03,-13.259,True,False,,1,6.527500000000001,True,False,7.864270833333334,False,7.864270833333334
1978-08-04,0.111,False,False,0.111,0,0.111,False,False,1.447770833333333,False,1.4477708333333332
