date,upstream_inflow,upstream_negative,upstream_missing,filtered_inflow,missing_run_length,linear_inflow,filled_in_linear_step,partially_filled_long_gap,utc_replay_inflow,utc_step_new_finite_on_date_label,CARS_inflow
1975-02-28,1.794,False,False,1.794,0,1.794,False,False,1.6548333333333334,False,1.6548333333333334
1975-03-01,2.455,False,False,2.455,0,2.455,False,False,2.3172916666666667,False,2.3172916666666667
1975-03-02,1.126,False,False,1.126,0,1.126,False,False,1.402875,False,1.402875
1975-03-03,1.573,False,False,1.573,0,1.573,False,False,1.479875,False,1.4798749999999998
1975-03-04,1.792,False,False,1.792,0,1.792,False,False,1.746375,False,1.746375
1975-03-05,1.571,False,False,1.571,0,1.571,False,False,1.6170416666666667,False,1.6170416666666667
1975-03-06,1.565,False,False,1.565,0,1.565,False,False,1.56625,False,1.56625
1975-03-07,1.791,False,False,1.791,0,1.791,False,False,1.7439166666666666,False,1.7439166666666666
1975-03-08,1.35,False,False,1.35,0,1.35,False,False,1.441875,False,1.441875
1975-03-09,1.786,False,False,1.786,0,1.786,False,False,1.6951666666666667,False,1.6951666666666667
1975-03-10,2.012,False,False,2.012,0,2.012,False,False,1.9649166666666664,False,1.9649166666666664
1975-03-11,1.388,False,False,1.388,0,1.388,False,False,1.518,False,1.518
1975-03-12,1.867,False,False,1.867,0,1.867,False,False,1.7672083333333333,False,1.7672083333333333
1975-03-13,1.631,False,False,1.631,0,1.631,False,False,1.6801666666666666,False,1.6801666666666666
1975-03-14,1.177,False,False,1.177,0,1.177,False,False,1.2715833333333333,False,1.2715833333333335
1975-03-15,1.867,False,False,1.867,0,1.867,False,False,1.72325,False,1.7232500000000002
1975-03-16,1.861,False,False,1.861,0,1.861,False,False,1.86225,False,1.86225
1975-03-17,1.867,False,False,1.867,0,1.867,False,False,1.86575,False,1.86575
1975-03-18,1.637,False,False,1.637,0,1.637,False,False,1.6849166666666666,False,1.6849166666666666
1975-03-19,1.407,False,False,1.407,0,1.407,False,False,1.4549166666666666,False,1.4549166666666666
1975-03-20,1.631,False,False,1.631,0,1.631,False,False,1.5843333333333334,False,1.5843333333333334
1975-03-21,2.096,False,False,2.096,0,2.096,False,False,1.999125,False,1.999125
1975-03-22,1.407,False,False,1.407,0,1.407,False,False,1.5505416666666667,False,1.5505416666666667
1975-03-23,2.78,False,False,2.78,0,2.78,False,False,2.493958333333333,False,2.4939583333333335
1975-03-24,1.895,False,False,1.895,0,1.895,False,False,2.079375,False,2.079375
1975-03-25,0.507,False,False,0.507,0,0.507,False,False,0.7961666666666667,False,0.7961666666666667
1975-03-26,0.985,False,False,0.985,0,0.985,False,False,0.8854166666666666,False,0.8854166666666666
1975-03-27,2.654,False,False,2.654,0,2.654,False,False,2.306291666666666,False,2.306291666666666
1975-03-28,1.703,False,False,1.703,0,1.703,False,False,1.901125,False,1.901125
1975-03-29,0.985,False,False,0.985,0,0.985,False,False,1.1345833333333333,False,1.1345833333333335
1975-03-30,1.697,False,False,1.697,0,1.697,False,False,1.5486666666666666,False,1.5486666666666666
1975-03-31,1.464,False,False,1.464,0,1.464,False,False,1.512541666666667,False,1.512541666666667
1975-04-01,1.224,False,False,1.224,0,1.224,False,False,1.274,False,1.274
1975-04-02,0.984,False,False,0.984,0,0.984,False,False,1.034,False,1.034
1975-04-03,1.223,False,False,1.223,0,1.223,False,False,1.1732083333333334,False,1.1732083333333334
1975-04-04,0.984,False,False,0.984,0,0.984,False,False,1.0337916666666669,False,1.0337916666666669
1975-04-05,2.412,False,False,2.412,0,2.412,False,False,2.1145,False,2.1145
1975-04-06,1.701,False,False,1.701,0,1.701,False,False,1.849125,False,1.849125
1975-04-07,0.028,False,False,0.028,0,0.028,False,False,0.3765416666666666,False,0.3765416666666665
1975-04-08,4.323,False,False,4.323,0,4.323,False,False,3.428208333333334,False,3.4282083333333344
1975-04-09,1.491,False,False,1.491,0,1.491,False,False,2.0810000000000004,False,2.0810000000000004
1975-04-10,2.018,False,False,2.018,0,2.018,False,False,1.908208333333333,False,1.908208333333333
1975-04-11,1.017,False,False,1.017,0,1.017,False,False,1.2255416666666663,False,1.2255416666666663
1975-04-12,1.52,False,False,1.52,0,1.52,False,False,1.4152083333333334,False,1.4152083333333334
1975-04-13,1.52,False,False,1.52,0,1.52,False,False,1.52,False,1.52
1975-04-14,1.769,False,False,1.769,0,1.769,False,False,1.717125,False,1.717125
1975-04-15,1.763,False,False,1.763,0,1.763,False,False,1.76425,False,1.76425
1975-04-16,1.769,False,False,1.769,0,1.769,False,False,1.76775,False,1.76775
1975-04-17,2.763,False,False,2.763,0,2.763,False,False,2.5559166666666666,False,2.5559166666666666
1975-04-18,2.757,False,False,2.757,0,2.757,False,False,2.75825,False,2.75825
1975-04-19,0.277,False,False,0.277,0,0.277,False,False,0.793666666666667,False,0.793666666666667
1975-04-20,1.272,False,False,1.272,0,1.272,False,False,1.0647083333333334,False,1.0647083333333334
1975-04-21,1.769,False,False,1.769,0,1.769,False,False,1.6654583333333333,False,1.6654583333333333
1975-04-22,1.265,False,False,1.265,0,1.265,False,False,1.37,False,1.37
1975-04-23,2.515,False,False,2.515,0,2.515,False,False,2.254583333333333,False,2.2545833333333336
1975-04-24,2.336,False,False,2.336,0,2.336,False,False,2.3732916666666664,False,2.373291666666667
1975-04-25,1.322,False,False,1.322,0,1.322,False,False,1.53325,False,1.53325
1975-04-26,2.091,False,False,2.091,0,2.091,False,False,1.930791666666667,False,1.930791666666667
1975-04-27,1.322,False,False,1.322,0,1.322,False,False,1.4822083333333336,False,1.4822083333333331
1975-04-28,1.322,False,False,1.322,0,1.322,False,False,1.322,False,1.322
1975-04-29,0.804,False,False,0.804,0,0.804,False,False,0.9119166666666668,False,0.9119166666666668
1975-04-30,0.546,False,False,0.546,0,0.546,False,False,0.59975,False,0.59975
1975-05-01,-0.23,True,False,,1,0.9305,True,False,0.8503958333333334,False,0.8503958333333334
1975-05-02,1.315,False,False,1.315,0,1.315,False,False,1.2348958333333333,False,1.2348958333333333
1975-05-03,2.097,False,False,2.097,0,2.097,False,False,1.9340833333333336,False,1.9340833333333336
1975-05-04,0.546,False,False,0.546,0,0.546,False,False,0.8691249999999999,False,0.8691249999999999
1975-05-05,1.837,False,False,1.837,0,1.837,False,False,1.5680416666666666,False,1.5680416666666666
1975-05-06,1.062,False,False,1.062,0,1.062,False,False,1.223458333333333,False,1.223458333333333
1975-05-07,0.287,False,False,0.287,0,0.287,False,False,0.4484583333333333,False,0.4484583333333333
1975-05-08,0.287,False,False,0.287,0,0.287,False,False,0.287,False,0.287
1975-05-09,0.797,False,False,0.797,0,0.797,False,False,0.69075,False,0.69075
1975-05-10,1.062,False,False,1.062,0,1.062,False,False,1.0067916666666668,False,1.0067916666666668
1975-05-11,1.062,False,False,1.062,0,1.062,False,False,1.062,False,1.062
1975-05-12,0.545,False,False,0.545,0,0.545,False,False,0.6527083333333333,False,0.6527083333333334
1975-05-13,1.579,False,False,1.579,0,1.579,False,False,1.3635833333333334,False,1.3635833333333331
1975-05-14,0.545,False,False,0.545,0,0.545,False,False,0.7604166666666667,False,0.7604166666666667
1975-05-15,2.089,False,False,2.089,0,2.089,False,False,1.7673333333333334,False,1.7673333333333336
1975-05-16,1.579,False,False,1.579,0,1.579,False,False,1.68525,False,1.68525
1975-05-17,1.34,False,False,1.34,0,1.34,False,False,1.3897916666666668,False,1.3897916666666668
1975-05-18,1.907,False,False,1.907,0,1.907,False,False,1.788875,False,1.788875
1975-05-19,0.833,False,False,0.833,0,0.833,False,False,1.05675,False,1.05675
1975-05-20,0.29,False,False,0.29,0,0.29,False,False,0.403125,False,0.403125
1975-05-21,0.565,False,False,0.565,0,0.565,False,False,0.5077083333333333,False,0.5077083333333333
1975-05-22,0.297,False,False,0.297,0,0.297,False,False,0.3528333333333333,False,0.3528333333333333
1975-05-23,0.297,False,False,0.297,0,0.297,False,False,0.297,False,0.297
1975-05-24,1.13,False,False,1.13,0,1.13,False,False,0.9564583333333332,False,0.9564583333333334
1975-05-25,-0.212,True,False,,2,1.586666666666667,True,False,1.4915277777777778,False,1.4915277777777778
1975-05-26,-1.822,True,False,,2,2.0433333333333334,True,False,1.9481944444444448,False,1.9481944444444448
1975-05-27,2.5,False,False,2.5,0,2.5,False,False,2.4048611111111113,False,2.4048611111111113
1975-05-28,1.373,False,False,1.373,0,1.373,False,False,1.6077916666666665,False,1.6077916666666665
1975-05-29,1.378,False,False,1.378,0,1.378,False,False,1.3769583333333333,False,1.3769583333333333
1975-05-30,0.283,False,False,0.283,0,0.283,False,False,0.5111249999999999,False,0.5111249999999999
1975-05-31,0.833,False,False,0.833,0,0.833,False,False,0.7184166666666667,False,0.7184166666666667
1975-06-01,1.639,False,False,1.639,0,1.639,False,False,1.4710833333333333,False,1.4710833333333335
1975-06-02,0.558,False,False,0.558,0,0.558,False,False,0.7832083333333334,False,0.7832083333333334
1975-06-03,1.667,False,False,1.667,0,1.667,False,False,1.4359583333333332,False,1.4359583333333332
1975-06-04,1.667,False,False,1.667,0,1.667,False,False,1.667,False,1.667
1975-06-05,0.594,False,False,0.594,0,0.594,False,False,0.8175416666666668,False,0.8175416666666668
1975-06-06,0.622,False,False,0.622,0,0.622,False,False,0.6161666666666666,False,0.6161666666666666
1975-06-07,0.439,False,False,0.439,0,0.439,False,False,0.4771249999999999,False,0.477125
1975-06-08,6.225,False,False,6.225,0,6.225,False,False,5.019583333333333,False,5.019583333333333
1975-06-09,19.617,False,False,19.617,0,19.617,False,False,16.827,False,16.827
1975-06-10,5.408,False,False,5.408,0,5.408,False,False,8.368208333333335,False,8.368208333333335
1975-06-11,5.356,False,False,5.356,0,5.356,False,False,5.366833333333333,False,5.366833333333333
1975-06-12,5.012,False,False,5.012,0,5.012,False,False,5.083666666666666,False,5.083666666666666
1975-06-13,3.342,False,False,3.342,0,3.342,False,False,3.6899166666666665,False,3.689916666666667
1975-06-14,1.752,False,False,1.752,0,1.752,False,False,2.08325,False,2.08325
1975-06-15,0.387,False,False,0.387,0,0.387,False,False,0.6713749999999999,False,0.6713749999999998
1975-06-16,2.017,False,False,2.017,0,2.017,False,False,1.6774166666666666,False,1.6774166666666666
1975-06-17,0.95,False,False,0.95,0,0.95,False,False,1.1722916666666667,False,1.1722916666666667
1975-06-18,4.814,False,False,4.814,0,4.814,False,False,4.0089999999999995,False,4.0089999999999995
1975-06-19,5.972,False,False,5.972,0,5.972,False,False,5.7307500000000005,False,5.7307500000000005
1975-06-20,11.712,False,False,11.712,0,11.712,False,False,10.516166666666669,False,10.516166666666669
1975-06-21,25.696,False,False,25.696,0,25.696,False,False,22.782666666666668,False,22.782666666666668
1975-06-22,26.777,False,False,26.777,0,26.777,False,False,26.551791666666663,False,26.551791666666663
1975-06-23,12.627,False,False,12.627,0,12.627,False,False,15.574916666666669,False,15.574916666666669
1975-06-24,6.423,False,False,6.423,0,6.423,False,False,7.7155,False,7.7155
1975-06-25,4.725,False,False,4.725,0,4.725,False,False,5.078749999999999,False,5.078749999999999
1975-06-26,1.602,False,False,1.602,0,1.602,False,False,2.252625,False,2.252625
1975-06-27,0.814,False,False,0.814,0,0.814,False,False,0.9781666666666666,False,0.9781666666666666
1975-06-28,1.669,False,False,1.669,0,1.669,False,False,1.490875,False,1.490875
1975-06-29,0.459,False,False,0.459,0,0.459,False,False,0.7110833333333334,False,0.7110833333333334
1975-06-30,1.825,False,False,1.825,0,1.825,False,False,1.5404166666666668,False,1.5404166666666668
1975-07-01,0.678,False,False,0.678,0,0.678,False,False,0.9169583333333334,False,0.9169583333333334
1975-07-02,0.803,False,False,0.803,0,0.803,False,False,0.7769583333333334,False,0.7769583333333334
1975-07-03,0.362,False,False,0.362,0,0.362,False,False,0.453875,False,0.453875
1975-07-04,0.784,False,False,0.784,0,0.784,False,False,0.6960833333333334,False,0.6960833333333334
1975-07-05,0.412,False,False,0.412,0,0.412,False,False,0.4895,False,0.4895
1975-07-06,1.012,False,False,1.012,0,1.012,False,False,0.887,False,0.887
1975-07-07,0.855,False,False,0.855,0,0.855,False,False,0.8877083333333333,False,0.8877083333333333
1975-07-08,1.528,False,False,1.528,0,1.528,False,False,1.3877916666666663,False,1.3877916666666668
1975-07-09,1.435,False,False,1.435,0,1.435,False,False,1.454375,False,1.454375
1975-07-10,4.25,False,False,4.25,0,4.25,False,False,3.6635416666666663,False,3.6635416666666663
1975-07-11,2.135,False,False,2.135,0,2.135,False,False,2.575625,False,2.5756249999999996
1975-07-12,1.066,False,False,1.066,0,1.066,False,False,1.2887083333333331,False,1.2887083333333331
1975-07-13,1.208,False,False,1.208,0,1.208,False,False,1.178416666666667,False,1.178416666666667
1975-07-14,1.309,False,False,1.309,0,1.309,False,False,1.287958333333333,False,1.287958333333333
1975-07-15,1.987,False,False,1.987,0,1.987,False,False,1.84575,False,1.84575
1975-07-16,1.108,False,False,1.108,0,1.108,False,False,1.291125,False,1.291125
1975-07-17,0.521,False,False,0.521,0,0.521,False,False,0.6432916666666667,False,0.6432916666666667
1975-07-18,0.785,False,False,0.785,0,0.785,False,False,0.73,False,0.73
1975-07-19,1.56,False,False,1.56,0,1.56,False,False,1.3985416666666668,False,1.3985416666666668
1975-07-20,0.641,False,False,0.641,0,0.641,False,False,0.8324583333333333,False,0.8324583333333333
1975-07-21,2.74,False,False,2.74,0,2.74,False,False,2.302708333333334,False,2.302708333333334
1975-07-22,1.383,False,False,1.383,0,1.383,False,False,1.6657083333333331,False,1.6657083333333331
1975-07-23,1.328,False,False,1.328,0,1.328,False,False,1.3394583333333334,False,1.3394583333333334
1975-07-24,0.718,False,False,0.718,0,0.718,False,False,0.8450833333333333,False,0.8450833333333334
1975-07-25,0.057,False,False,0.057,0,0.057,False,False,0.1947083333333333,False,0.1947083333333333
1975-07-26,0.969,False,False,0.969,0,0.969,False,False,0.7789999999999999,False,0.779
1975-07-27,0.658,False,False,0.658,0,0.658,False,False,0.7227916666666666,False,0.7227916666666667
1975-07-28,0.496,False,False,0.496,0,0.496,False,False,0.52975,False,0.5297499999999999
1975-07-29,0.151,False,False,0.151,0,0.151,False,False,0.222875,False,0.222875
1975-07-30,0.191,False,False,0.191,0,0.191,False,False,0.1826666666666666,False,0.1826666666666666
1975-07-31,3.27,False,False,3.27,0,3.27,False,False,2.6285416666666666,False,2.6285416666666666
1975-08-01,3.41,False,False,3.41,0,3.41,False,False,3.380833333333334,False,3.380833333333334
1975-08-02,1.341,False,False,1.341,0,1.341,False,False,1.772041666666667,False,1.772041666666667
1975-08-03,2.138,False,False,2.138,0,2.138,False,False,1.9719583333333333,False,1.9719583333333333
1975-08-04,1.72,False,False,1.72,0,1.72,False,False,1.8070833333333336,False,1.8070833333333336
1975-08-05,1.72,False,False,1.72,0,1.72,False,False,1.72,False,1.72
1975-08-06,0.24,False,False,0.24,0,0.24,False,False,0.5483333333333332,False,0.5483333333333333
1975-08-07,0.451,False,False,0.451,0,0.451,False,False,0.4070416666666667,False,0.4070416666666667
1975-08-08,1.063,False,False,1.063,0,1.063,False,False,0.9355,False,0.9355
1975-08-09,0.322,False,False,0.322,0,0.322,False,False,0.476375,False,0.476375
1975-08-10,0.848,False,False,0.848,0,0.848,False,False,0.7384166666666667,False,0.7384166666666667
1975-08-11,0.206,False,False,0.206,0,0.206,False,False,0.33975,False,0.33975
1975-08-12,0.14,False,False,0.14,0,0.14,False,False,0.15375,False,0.15375
1975-08-13,1.211,False,False,1.211,0,1.211,False,False,0.9878750000000002,False,0.9878750000000002
1975-08-14,2.215,False,False,2.215,0,2.215,False,False,2.005833333333334,False,2.005833333333334
1975-08-15,0.266,False,False,0.266,0,0.266,False,False,0.6720416666666668,False,0.6720416666666666
1975-08-16,1.06,False,False,1.06,0,1.06,False,False,0.8945833333333334,False,0.8945833333333334
1975-08-17,0.836,False,False,0.836,0,0.836,False,False,0.8826666666666667,False,0.8826666666666667
1975-08-18,0.836,False,False,0.836,0,0.836,False,False,0.836,False,0.836
1975-08-19,1.046,False,False,1.046,0,1.046,False,False,1.00225,False,1.00225
1975-08-20,0.832,False,False,0.832,0,0.832,False,False,0.8765833333333333,False,0.8765833333333333
1975-08-21,0.091,False,False,0.091,0,0.091,False,False,0.2453749999999999,False,0.2453749999999999
1975-08-22,0.785,False,False,0.785,0,0.785,False,False,0.6404166666666666,False,0.6404166666666666
1975-08-23,0.493,False,False,0.493,0,0.493,False,False,0.5538333333333334,False,0.5538333333333334
1975-08-24,-0.055,True,False,,1,0.7035,True,False,0.6596458333333334,False,0.6596458333333334
1975-08-25,0.914,False,False,0.914,0,0.914,False,False,0.8701458333333334,False,0.8701458333333334
1975-08-26,1.145,False,False,1.145,0,1.145,False,False,1.096875,False,1.096875
1975-08-27,1.451,False,False,1.451,0,1.451,False,False,1.38725,False,1.38725
1975-08-28,1.156,False,False,1.156,0,1.156,False,False,1.2174583333333333,False,1.2174583333333333
1975-08-29,0.902,False,False,0.902,0,0.902,False,False,0.9549166666666666,False,0.9549166666666666
1975-08-30,1.1,False,False,1.1,0,1.1,False,False,1.05875,False,1.05875
1975-08-31,0.338,False,False,0.338,0,0.338,False,False,0.49675,False,0.49675
1975-09-01,0.662,False,False,0.662,0,0.662,False,False,0.5945,False,0.5945
1975-09-02,0.592,False,False,0.592,0,0.592,False,False,0.6065833333333334,False,0.6065833333333334
1975-09-03,0.19,False,False,0.19,0,0.19,False,False,0.27375,False,0.27375
1975-09-04,0.874,False,False,0.874,0,0.874,False,False,0.7315,False,0.7315
1975-09-05,1.177,False,False,1.177,0,1.177,False,False,1.113875,False,1.113875
1975-09-06,0.692,False,False,0.692,0,0.692,False,False,0.7930416666666666,False,0.7930416666666666
1975-09-07,0.659,False,False,0.659,0,0.659,False,False,0.665875,False,0.665875
1975-09-08,0.186,False,False,0.186,0,0.186,False,False,0.2845416666666667,False,0.2845416666666667
1975-09-09,0.501,False,False,0.501,0,0.501,False,False,0.4353749999999999,False,0.4353749999999999
1975-09-10,0.817,False,False,0.817,0,0.817,False,False,0.7511666666666666,False,0.7511666666666666
1975-09-11,1.76,False,False,1.76,0,1.76,False,False,1.5635416666666666,False,1.5635416666666666
1975-09-12,-0.599,True,False,,1,1.208,True,False,1.323,False,1.323
1975-09-13,0.656,False,False,0.656,0,0.656,False,False,0.771,False,0.771
1975-09-14,0.817,False,False,0.817,0,0.817,False,False,0.7834583333333333,False,0.7834583333333334
1975-09-15,0.975,False,False,0.975,0,0.975,False,False,0.9420833333333332,False,0.9420833333333332
1975-09-16,1.133,False,False,1.133,0,1.133,False,False,1.1000833333333333,False,1.1000833333333333
1975-09-17,1.444,False,False,1.444,0,1.444,False,False,1.3792083333333334,False,1.3792083333333334
1975-09-18,1.448,False,False,1.448,0,1.448,False,False,1.4471666666666667,False,1.4471666666666667
1975-09-19,0.028,False,False,0.028,0,0.028,False,False,0.3238333333333332,False,0.3238333333333332
1975-09-20,0.028,False,False,0.028,0,0.028,False,False,0.028,False,0.028
1975-09-21,0.028,False,False,0.028,0,0.028,False,False,0.028,False,0.028
1975-09-22,0.028,False,False,0.028,0,0.028,False,False,0.028,False,0.028
1975-09-23,0.028,False,False,0.028,0,0.028,False,False,0.028,False,0.028
1975-09-24,0.057,False,False,0.057,0,0.057,False,False,0.0509583333333333,False,0.0509583333333333
1975-09-25,0.057,False,False,0.057,0,0.057,False,False,0.057,False,0.057
1975-09-26,0.057,False,False,0.057,0,0.057,False,False,0.057,False,0.057
1975-09-27,0.057,False,False,0.057,0,0.057,False,False,0.057,False,0.057
1975-09-28,0.057,False,False,0.057,0,0.057,False,False,0.057,False,0.057
1975-09-29,0.057,False,False,0.057,0,0.057,False,False,0.057,False,0.057
1975-09-30,0.057,False,False,0.057,0,0.057,False,False,0.057,False,0.057
1975-10-01,,False,True,,1,0.2215,True,False,0.1872291666666666,False,0.1872291666666666
1975-10-02,0.386,False,False,0.386,0,0.386,False,False,0.3517291666666666,False,0.3517291666666666
1975-10-03,0.386,False,False,0.386,0,0.386,False,False,0.386,False,0.386
1975-10-04,0.711,False,False,0.711,0,0.711,False,False,0.6432916666666667,False,0.6432916666666666
1975-10-05,1.538,False,False,1.538,0,1.538,False,False,1.3657083333333333,False,1.3657083333333335
1975-10-06,0.221,False,False,0.221,0,0.221,False,False,0.4953749999999999,False,0.4953749999999999
1975-10-07,1.044,False,False,1.044,0,1.044,False,False,0.8725416666666668,False,0.8725416666666668
1975-10-08,1.209,False,False,1.209,0,1.209,False,False,1.174625,False,1.174625
1975-10-09,0.057,False,False,0.057,0,0.057,False,False,0.297,False,0.297
1975-10-10,0.382,False,False,0.382,0,0.382,False,False,0.3142916666666666,False,0.3142916666666666
1975-10-11,1.044,False,False,1.044,0,1.044,False,False,0.9060833333333334,False,0.9060833333333334
1975-10-12,1.224,False,False,1.224,0,1.224,False,False,1.1865,False,1.1865
1975-10-13,1.605,False,False,1.605,0,1.605,False,False,1.525625,False,1.525625
1975-10-14,0.741,False,False,0.741,0,0.741,False,False,0.921,False,0.921
1975-10-15,0.401,False,False,0.401,0,0.401,False,False,0.4718333333333333,False,0.4718333333333333
1975-10-16,0.573,False,False,0.573,0,0.573,False,False,0.5371666666666667,False,0.5371666666666666
1975-10-17,0.745,False,False,0.745,0,0.745,False,False,0.7091666666666666,False,0.7091666666666666
1975-10-18,1.089,False,False,1.089,0,1.089,False,False,1.0173333333333334,False,1.0173333333333332
1975-10-19,1.261,False,False,1.261,0,1.261,False,False,1.2251666666666663,False,1.2251666666666663
1975-10-20,0.913,False,False,0.913,0,0.913,False,False,0.9855,False,0.9855
1975-10-21,1.089,False,False,1.089,0,1.089,False,False,1.0523333333333331,False,1.0523333333333331
1975-10-22,1.431,False,False,1.431,0,1.431,False,False,1.35975,False,1.35975
1975-10-23,1.598,False,False,1.598,0,1.598,False,False,1.5632083333333333,False,1.5632083333333333
1975-10-24,0.057,False,False,0.057,0,0.057,False,False,0.3780416666666665,False,0.3780416666666666
1975-10-25,0.744,False,False,0.744,0,0.744,False,False,0.600875,False,0.600875
1975-10-26,0.915,False,False,0.915,0,0.915,False,False,0.879375,False,0.879375
1975-10-27,2.118,False,False,2.118,0,2.118,False,False,1.82928,False,1.82928
1975-10-28,0.568,False,False,0.568,0,0.568,False,False,0.9555,False,0.9555
1975-10-29,0.744,False,False,0.744,0,0.744,False,False,0.7,False,0.7
1975-10-30,1.259,False,False,1.259,0,1.259,False,False,1.13025,False,1.13025
1975-10-31,1.493,False,False,1.493,0,1.493,False,False,1.4345,False,1.4345
1975-11-01,0.95,False,False,0.95,0,0.95,False,False,1.08575,False,1.08575
1975-11-02,0.954,False,False,0.954,0,0.954,False,False,0.953,False,0.953
1975-11-03,1.852,False,False,1.852,0,1.852,False,False,1.6275000000000002,False,1.6275
