date,raw_inflow,raw_outflow,negative_mask_inflow,negative_mask_outflow,filtered_inflow,filtered_outflow,linear_limit7_inflow,linear_limit7_outflow,negative_mask_utc_inflow,negative_mask_utc_outflow,full_replay_inflow,full_replay_outflow,strict_gap7_utc_inflow,strict_gap7_utc_outflow,CARS_inflow,CARS_outflow
1978-05-02,0.338,0.113,0.338,0.113,0.338,0.113,0.338,0.113,0.4846666666666667,0.11904166666666667,0.4846666666666667,0.11904166666666667,0.4846666666666667,0.11904166666666667,0.4846666666666667,0.1190416666666666
1978-05-03,0.338,0.113,0.338,0.113,0.338,0.113,0.338,0.113,0.338,0.113,0.338,0.113,0.338,0.113,0.338,0.113
1978-05-04,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.18283333333333332,0.13595833333333332,0.18283333333333332,0.13595833333333332,0.18283333333333332,0.13595833333333332,0.1828333333333333,0.1359583333333333
1978-05-05,0.592,0.142,0.592,0.142,0.592,0.142,0.592,0.142,0.49824999999999997,0.142,0.49824999999999997,0.142,0.49824999999999997,0.142,0.4982499999999999,0.142
1978-05-06,1.551,0.17,1.551,0.17,1.551,0.17,1.551,0.17,1.3512083333333333,0.16416666666666668,1.3512083333333333,0.16416666666666668,1.3512083333333333,0.16416666666666668,1.3512083333333331,0.1641666666666666
1978-05-07,1.095,0.17,1.095,0.17,1.095,0.17,1.095,0.17,1.19,0.17,1.19,0.17,1.19,0.17,1.19,0.17
1978-05-08,1.292,0.142,1.292,0.142,1.292,0.142,1.292,0.142,1.2509583333333334,0.14783333333333332,1.2509583333333334,0.14783333333333332,1.2509583333333334,0.14783333333333332,1.2509583333333334,0.1478333333333333
1978-05-09,-0.118,0.113,,0.113,,0.113,0.8325,0.113,0.9282291666666667,0.11904166666666667,0.9282291666666667,0.11904166666666667,0.9282291666666667,0.11904166666666667,0.9282291666666668,0.1190416666666666
1978-05-10,0.373,0.142,0.373,0.142,0.373,0.142,0.373,0.142,0.46872916666666664,0.13595833333333332,0.46872916666666664,0.13595833333333332,0.46872916666666664,0.13595833333333332,0.4687291666666666,0.1359583333333333
1978-05-11,0.807,0.113,0.807,0.113,0.807,0.113,0.807,0.113,0.7165833333333333,0.11904166666666667,0.7165833333333333,0.11904166666666667,0.7165833333333333,0.11904166666666667,0.7165833333333333,0.1190416666666666
1978-05-12,0.576,0.113,0.576,0.113,0.576,0.113,0.576,0.113,0.624125,0.113,0.624125,0.113,0.624125,0.113,0.624125,0.113
1978-05-13,-0.118,0.113,,0.113,,0.113,0.359,0.113,0.40420833333333334,0.113,0.40420833333333334,0.113,0.40420833333333334,0.113,0.4042083333333333,0.113
1978-05-14,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.18720833333333334,0.13595833333333332,0.1872083333333333,0.13595833333333332,0.1872083333333333,0.13595833333333332,0.1872083333333333,0.1359583333333333
1978-05-15,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.11904166666666667,0.11904166666666667,0.11904166666666667,0.11904166666666667,0.11904166666666667,0.11904166666666667,0.1190416666666666,0.1190416666666666
1978-05-16,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113
1978-05-17,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113
1978-05-18,1.095,0.17,1.095,0.17,1.095,0.17,1.095,0.17,0.8904166666666666,0.15812500000000002,0.8904166666666666,0.15812500000000002,0.8904166666666666,0.15812500000000002,0.8904166666666666,0.158125
1978-05-19,0.576,0.113,0.576,0.113,0.576,0.113,0.576,0.113,0.684125,0.124875,0.684125,0.124875,0.684125,0.124875,0.684125,0.124875
1978-05-20,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.20945833333333333,0.113,0.20945833333333333,0.113,0.20945833333333333,0.113,0.2094583333333333,0.113
1978-05-21,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113
1978-05-22,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113
1978-05-23,0.345,0.113,0.345,0.113,0.345,0.113,0.345,0.113,0.29666666666666663,0.113,0.29666666666666663,0.113,0.29666666666666663,0.113,0.2966666666666666,0.113
1978-05-24,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.18429166666666666,0.13595833333333332,0.18429166666666666,0.13595833333333332,0.18429166666666666,0.13595833333333332,0.1842916666666666,0.1359583333333333
1978-05-25,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.5900833333333333,0.5900833333333333,0.5900833333333333,0.5900833333333333,0.5900833333333333,0.5900833333333333,0.5900833333333333,0.5900833333333333
1978-05-26,1.369,0.906,1.369,0.906,1.369,0.906,1.369,0.906,1.2312916666666667,0.86475,1.2312916666666667,0.86475,1.2312916666666667,0.86475,1.2312916666666665,0.86475
1978-05-27,9.479,0.708,9.479,0.708,9.479,0.708,9.479,0.708,7.789416666666666,0.74925,7.789416666666666,0.74925,7.789416666666666,0.74925,7.789416666666666,0.74925
1978-05-28,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,2.535291666666667,0.708,2.535291666666667,0.708,2.535291666666667,0.708,2.5352916666666667,0.708
1978-05-29,0.477,0.708,0.477,0.708,0.477,0.708,0.477,0.708,0.525125,0.708,0.525125,0.708,0.525125,0.708,0.525125,0.708
1978-05-30,0.477,0.708,0.477,0.708,0.477,0.708,0.477,0.708,0.477,0.708,0.477,0.708,0.477,0.708,0.477,0.708
1978-05-31,2.325,0.708,2.325,0.708,2.325,0.708,2.325,0.708,1.9400000000000002,0.708,1.9400000000000002,0.708,1.9400000000000002,0.708,1.9400000000000004,0.708
1978-06-01,0.632,0.17,0.632,0.17,0.632,0.17,0.632,0.17,0.9847083333333334,0.28208333333333335,0.9847083333333334,0.28208333333333335,0.9847083333333334,0.28208333333333335,0.9847083333333336,0.2820833333333333
1978-06-02,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.26625000000000004,0.17,0.26625000000000004,0.17,0.26625000000000004,0.17,0.26625,0.17
1978-06-03,0.401,0.17,0.401,0.17,0.401,0.17,0.401,0.17,0.352875,0.17,0.352875,0.17,0.352875,0.17,0.352875,0.17
1978-06-04,0.373,0.142,0.373,0.142,0.373,0.142,0.373,0.142,0.37883333333333336,0.14783333333333332,0.37883333333333336,0.14783333333333332,0.37883333333333336,0.14783333333333332,0.3788333333333333,0.1478333333333333
1978-06-05,0.603,0.142,0.603,0.142,0.603,0.142,0.603,0.142,0.5550833333333333,0.142,0.5550833333333333,0.142,0.5550833333333333,0.142,0.5550833333333334,0.142
1978-06-06,0.401,0.17,0.401,0.17,0.401,0.17,0.401,0.17,0.44308333333333333,0.16416666666666668,0.44308333333333333,0.16416666666666668,0.44308333333333333,0.16416666666666668,0.4430833333333334,0.1641666666666666
1978-06-07,0.632,0.17,0.632,0.17,0.632,0.17,0.632,0.17,0.583875,0.17,0.583875,0.17,0.583875,0.17,0.583875,0.17
1978-06-08,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.26625000000000004,0.17,0.26625000000000004,0.17,0.26625000000000004,0.17,0.26625,0.17
1978-06-09,0.401,0.17,0.401,0.17,0.401,0.17,0.401,0.17,0.352875,0.17,0.352875,0.17,0.352875,0.17,0.352875,0.17
1978-06-10,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.218125,0.17,0.218125,0.17,0.218125,0.17,0.218125,0.17
1978-06-11,-0.118,0.113,,0.113,,0.113,0.14150000000000001,0.113,0.1474375,0.124875,0.14743750000000003,0.124875,0.14743750000000003,0.124875,0.1474375,0.124875
1978-06-12,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.1189375,0.113,0.1189375,0.113,0.1189375,0.113,0.1189375,0.113
1978-06-13,-0.046,0.878,,0.878,,0.878,0.153,0.878,0.14466666666666667,0.7186250000000001,0.14466666666666667,0.7186250000000001,0.14466666666666667,0.7186250000000001,0.1446666666666666,0.7186250000000001
1978-06-14,-0.055,1.331,,1.331,,1.331,0.193,1.331,,1.2366249999999999,0.18466666666666667,1.2366249999999999,0.18466666666666667,1.2366249999999999,0.1846666666666666,1.236625
1978-06-15,0.233,1.388,0.233,1.388,0.233,1.388,0.233,1.388,0.22466666666666668,1.3761249999999998,0.22466666666666668,1.3761249999999998,0.22466666666666668,1.3761249999999998,0.2246666666666666,1.3761249999999998
1978-06-16,0.474,1.161,0.474,1.161,0.474,1.161,0.474,1.161,0.4237916666666666,1.2082916666666668,0.4237916666666666,1.2082916666666668,0.4237916666666666,1.2082916666666668,0.4237916666666667,1.2082916666666668
1978-06-17,-0.003,1.614,,1.614,,1.614,0.44299999999999995,1.614,0.4494583333333333,1.519625,0.4494583333333333,1.519625,0.4494583333333333,1.519625,0.4494583333333333,1.519625
1978-06-18,-1.145,2.322,,2.322,,2.322,0.412,2.322,,2.1745,0.4184583333333333,2.1745,0.4184583333333333,2.1745,0.4184583333333333,2.1745
1978-06-19,-0.522,3.171,,3.171,,3.171,0.381,3.171,,2.994125,0.38745833333333335,2.994125,0.38745833333333335,2.994125,0.3874583333333333,2.994125
1978-06-20,0.35,2.662,0.35,2.662,0.35,2.662,0.35,2.662,0.3564583333333333,2.7680416666666665,0.3564583333333333,2.7680416666666665,0.3564583333333333,2.7680416666666665,0.3564583333333333,2.7680416666666665
1978-06-21,-0.532,2.237,,2.237,,2.237,0.7295,2.237,0.6504375,2.3255416666666666,0.6504375,2.3255416666666666,0.6504375,2.3255416666666666,0.6504375,2.3255416666666666
1978-06-22,1.109,2.917,1.109,2.917,1.109,2.917,1.109,2.917,1.0299375,2.775333333333333,1.0299375,2.775333333333333,1.0299375,2.775333333333333,1.0299375,2.775333333333333
1978-06-23,-0.088,3.285,,3.285,,3.285,0.8035,3.285,0.8671458333333333,3.2083333333333335,0.8671458333333333,3.2083333333333335,0.8671458333333333,3.2083333333333335,0.8671458333333333,3.2083333333333335
1978-06-24,0.498,3.426,0.498,3.426,0.498,3.426,0.498,3.426,0.5616458333333333,3.3966250000000002,0.5616458333333333,3.3966250000000002,0.5616458333333333,3.3966250000000002,0.5616458333333333,3.396625
1978-06-25,-0.172,3.426,,3.426,,3.426,0.857,3.426,0.7822083333333334,3.426,0.7822083333333334,3.426,0.7822083333333334,3.426,0.7822083333333334,3.426
1978-06-26,1.216,4.814,1.216,4.814,1.216,4.814,1.216,4.814,1.1412083333333334,4.5248333333333335,1.1412083333333334,4.5248333333333335,1.1412083333333334,4.5248333333333335,1.1412083333333334,4.5248333333333335
1978-06-27,-0.098,6.428,,6.428,,6.428,0.9236666666666666,6.428,0.9845694444444444,6.09175,0.9845694444444444,6.09175,0.9845694444444444,6.09175,0.9845694444444444,6.09175
1978-06-28,-0.404,6.824,,6.824,,6.824,0.6313333333333333,6.824,,6.7415,0.692236111111111,6.7415,0.692236111111111,6.7415,0.692236111111111,6.7415
1978-06-29,0.339,4.701,0.339,4.701,0.339,4.701,0.339,4.701,0.3999027777777777,5.143291666666666,0.3999027777777778,5.143291666666666,0.3999027777777778,5.143291666666666,0.3999027777777778,5.143291666666666
1978-06-30,-0.122,4.021,,4.021,,4.021,0.244,4.021,0.2637916666666667,4.1626666666666665,0.26379166666666665,4.1626666666666665,0.26379166666666665,4.1626666666666665,0.2637916666666666,4.1626666666666665
1978-07-01,-0.426,3.936,,3.936,,3.936,0.149,3.936,,3.953708333333333,0.16879166666666665,3.953708333333333,0.16879166666666665,3.953708333333333,0.1687916666666666,3.953708333333333
1978-07-02,0.054,3.936,0.054,3.936,0.054,3.936,0.054,3.936,0.07379166666666667,3.936,0.07379166666666666,3.936,0.07379166666666666,3.936,0.0737916666666666,3.936
1978-07-03,-0.056,3.936,,3.936,,3.936,0.3065,3.936,0.2538958333333333,3.936,0.2538958333333333,3.936,0.2538958333333333,3.936,0.2538958333333333,3.936
1978-07-04,0.559,3.709,0.559,3.709,0.559,3.709,0.559,3.709,0.5063958333333333,3.756291666666667,0.5063958333333334,3.756291666666667,0.5063958333333334,3.756291666666667,0.5063958333333334,3.756291666666667
1978-07-05,-0.463,3.115,,3.115,,3.115,0.42000000000000004,3.115,0.4489583333333334,3.23875,0.4489583333333334,3.23875,0.4489583333333334,3.23875,0.4489583333333333,3.23875
1978-07-06,-0.137,3.228,,3.228,,3.228,0.281,3.228,,3.2044583333333336,0.3099583333333334,3.2044583333333336,0.3099583333333334,3.2044583333333336,0.3099583333333333,3.2044583333333336
1978-07-07,-0.376,3.2,,3.2,,3.2,0.14200000000000002,3.2,,3.2058333333333335,0.17095833333333335,3.2058333333333335,0.17095833333333335,3.2058333333333335,0.1709583333333333,3.2058333333333335
1978-07-08,0.003,2.718,0.003,2.718,0.003,2.718,0.003,2.718,0.03195833333333336,2.818416666666667,0.031958333333333346,2.818416666666667,0.031958333333333346,2.818416666666667,0.0319583333333333,2.818416666666667
1978-07-09,0.694,2.718,0.694,2.718,0.694,2.718,0.694,2.718,0.5500416666666667,2.718,0.5500416666666667,2.718,0.5500416666666667,2.718,0.5500416666666667,2.718
1978-07-10,-0.991,2.662,,2.662,,2.662,0.71175,2.662,0.7080520833333332,2.6736666666666666,0.7080520833333334,2.6736666666666666,0.7080520833333334,2.6736666666666666,0.7080520833333334,2.673666666666666
1978-07-11,-0.339,3.511,,3.511,,3.511,0.7295,3.511,,3.3341250000000002,0.7258020833333334,3.3341250000000002,0.7258020833333334,3.3341250000000002,0.7258020833333334,3.334125
1978-07-12,-0.854,1.982,,1.982,,1.982,0.74725,1.982,,2.3005416666666667,0.7435520833333333,2.3005416666666667,0.7435520833333333,2.3005416666666667,0.7435520833333333,2.3005416666666667
1978-07-13,0.765,3.2,0.765,3.2,0.765,3.2,0.765,3.2,0.7613020833333334,2.94625,0.7613020833333334,2.94625,0.7613020833333334,2.94625,0.7613020833333334,2.94625
1978-07-14,0.515,2.747,0.515,2.747,0.515,2.747,0.515,2.747,0.5670833333333334,2.8413749999999998,0.5670833333333334,2.8413749999999998,0.5670833333333334,2.8413749999999998,0.5670833333333334,2.841375
1978-07-15,0.694,2.718,0.694,2.718,0.694,2.718,0.694,2.718,0.6567083333333333,2.7240416666666665,0.6567083333333333,2.7240416666666665,0.6567083333333333,2.7240416666666665,0.6567083333333332,2.7240416666666665
1978-07-16,0.489,2.662,0.489,2.662,0.489,2.662,0.489,2.662,0.5317083333333333,2.6736666666666666,0.5317083333333333,2.6736666666666666,0.5317083333333333,2.6736666666666666,0.5317083333333333,2.673666666666666
1978-07-17,0.125,2.662,0.125,2.662,0.125,2.662,0.125,2.662,0.2008333333333333,2.662,0.2008333333333333,2.662,0.2008333333333333,2.662,0.2008333333333333,2.662
1978-07-18,2.21,4.361,2.21,4.361,2.21,4.361,2.21,4.361,1.7756249999999998,4.007041666666667,1.7756249999999998,4.007041666666667,1.7756249999999998,4.007041666666667,1.7756249999999998,4.007041666666666
1978-07-19,-2.472,4.361,,4.361,,4.361,1.3305,4.361,1.5137291666666666,4.361,1.5137291666666666,4.361,1.5137291666666666,4.361,1.5137291666666668,4.361
1978-07-20,0.451,4.361,0.451,4.361,0.451,4.361,0.451,4.361,0.6342291666666667,4.361,0.6342291666666667,4.361,0.6342291666666667,4.361,0.6342291666666667,4.361
1978-07-21,0.212,3.313,0.212,3.313,0.212,3.313,0.212,3.313,0.26179166666666664,3.5313333333333334,0.26179166666666664,3.5313333333333334,0.26179166666666664,3.5313333333333334,0.2617916666666666,3.5313333333333334
1978-07-22,1.871,2.435,1.871,2.435,1.871,2.435,1.871,2.435,1.5253750000000001,2.617916666666667,1.5253750000000001,2.617916666666667,1.5253750000000001,2.617916666666667,1.525375,2.617916666666667
1978-07-23,1.25,2.379,1.25,2.379,1.25,2.379,1.25,2.379,1.379375,2.3906666666666667,1.379375,2.3906666666666667,1.379375,2.3906666666666667,1.379375,2.3906666666666667
1978-07-24,-0.998,0.878,,0.878,,0.878,0.784,0.878,0.8810833333333333,1.1907083333333335,0.8810833333333333,1.1907083333333335,0.8810833333333333,1.1907083333333335,0.8810833333333334,1.1907083333333337
1978-07-25,0.318,2.01,0.318,2.01,0.318,2.01,0.318,2.01,0.4150833333333334,1.7741666666666664,0.41508333333333336,1.7741666666666664,0.41508333333333336,1.7741666666666664,0.4150833333333333,1.7741666666666664
1978-07-26,0.862,1.614,0.862,1.614,0.862,1.614,0.862,1.614,0.7486666666666667,1.6965000000000001,0.7486666666666667,1.6965000000000001,0.7486666666666667,1.6965000000000001,0.7486666666666667,1.6965
1978-07-27,-0.09,2.35,,2.35,,2.35,0.523,2.35,0.593625,2.1966666666666668,0.593625,2.1966666666666668,0.593625,2.1966666666666668,0.5936250000000001,2.1966666666666668
1978-07-28,0.184,4.134,0.184,4.134,0.184,4.134,0.184,4.134,0.254625,3.7623333333333338,0.25462500000000005,3.7623333333333338,0.25462500000000005,3.7623333333333338,0.254625,3.7623333333333338
1978-07-29,-0.117,4.587,,4.587,,4.587,0.5705,4.587,0.48997916666666663,4.492624999999999,0.4899791666666667,4.492624999999999,0.4899791666666667,4.492624999999999,0.4899791666666667,4.492625
1978-07-30,0.957,4.446,0.957,4.446,0.957,4.446,0.957,4.446,0.8764791666666666,4.475375,0.8764791666666667,4.475375,0.8764791666666667,4.475375,0.8764791666666667,4.475375
1978-07-31,-1.185,4.446,,4.446,,4.446,1.136,4.446,1.0987083333333334,4.446,1.0987083333333332,4.446,1.0987083333333332,4.446,1.0987083333333332,4.446
1978-08-01,1.315,4.587,1.315,4.587,1.315,4.587,1.315,4.587,1.2777083333333332,4.557625,1.2777083333333332,4.557625,1.2777083333333332,4.557625,1.2777083333333332,4.557625
1978-08-02,12.944,4.587,12.944,4.587,12.944,4.587,12.944,4.587,10.521291666666668,4.587,10.521291666666668,4.587,10.521291666666668,4.587,10.521291666666666,4.587
1978-08-03,-13.259,4.814,,4.814,,4.814,6.527500000000001,4.814,7.864270833333334,4.766708333333334,7.864270833333334,4.766708333333334,7.864270833333334,4.766708333333334,7.864270833333334,4.766708333333334
1978-08-04,0.111,3.285,0.111,3.285,0.111,3.285,0.111,3.285,1.447770833333334,3.6035416666666666,1.447770833333333,3.6035416666666666,1.447770833333333,3.6035416666666666,1.4477708333333332,3.603541666666666
1978-08-05,0.43,2.718,0.43,2.718,0.43,2.718,0.43,2.718,0.36354166666666665,2.836125,0.36354166666666665,2.836125,0.36354166666666665,2.836125,0.3635416666666666,2.836125
1978-08-06,0.458,2.577,0.458,2.577,0.458,2.577,0.458,2.577,0.45216666666666666,2.606375,0.45216666666666666,2.606375,0.45216666666666666,2.606375,0.4521666666666666,2.606375
1978-08-07,0.462,2.577,0.462,2.577,0.462,2.577,0.462,2.577,0.46116666666666667,2.577,0.46116666666666667,2.577,0.46116666666666667,2.577,0.4611666666666666,2.577
1978-08-08,0.614,3.087,0.614,3.087,0.614,3.087,0.614,3.087,0.5823333333333334,2.98075,0.5823333333333334,2.98075,0.5823333333333334,2.98075,0.5823333333333334,2.98075
1978-08-09,1.174,4.332,1.174,4.332,1.174,4.332,1.174,4.332,1.0573333333333332,4.072625,1.0573333333333332,4.072625,1.0573333333333332,4.072625,1.0573333333333332,4.072625
1978-08-10,0.767,4.701,0.767,4.701,0.767,4.701,0.767,4.701,0.8517916666666666,4.624124999999999,0.8517916666666666,4.624124999999999,0.8517916666666666,4.624124999999999,0.8517916666666667,4.624124999999999
1978-08-11,0.143,4.248,0.143,4.248,0.143,4.248,0.143,4.248,0.2730000000000001,4.3423750000000005,0.2730000000000001,4.3423750000000005,0.2730000000000001,4.3423750000000005,0.2730000000000001,4.3423750000000005
1978-08-12,0.479,4.248,0.479,4.248,0.479,4.248,0.479,4.248,0.409,4.248,0.409,4.248,0.409,4.248,0.409,4.248
1978-08-13,0.308,4.248,0.308,4.248,0.308,4.248,0.308,4.248,0.34362499999999996,4.248,0.34362499999999996,4.248,0.34362499999999996,4.248,0.3436249999999999,4.248
1978-08-14,0.046,4.559,0.046,4.559,0.046,4.559,0.046,4.559,0.10058333333333333,4.494208333333334,0.10058333333333333,4.494208333333334,0.10058333333333333,4.494208333333334,0.1005833333333333,4.494208333333334
1978-08-15,1.41,4.899,1.41,4.899,1.41,4.899,1.41,4.899,1.1258333333333332,4.828166666666667,1.1258333333333332,4.828166666666667,1.1258333333333332,4.828166666666667,1.1258333333333337,4.828166666666666
1978-08-16,-0.339,4.814,,4.814,,4.814,0.964,4.814,1.0569166666666667,4.831708333333333,1.0569166666666667,4.831708333333333,1.0569166666666667,4.831708333333333,1.0569166666666665,4.831708333333333
1978-08-17,0.518,4.672,0.518,4.672,0.518,4.672,0.518,4.672,0.6109166666666667,4.701583333333333,0.6109166666666667,4.701583333333333,0.6109166666666667,4.701583333333333,0.6109166666666667,4.701583333333333
1978-08-18,0.634,4.672,0.634,4.672,0.634,4.672,0.634,4.672,0.6098333333333333,4.672,0.6098333333333333,4.672,0.6098333333333333,4.672,0.6098333333333333,4.672
1978-08-19,-0.008,4.672,,4.672,,4.672,0.552,4.672,0.5690833333333334,4.672,0.5690833333333334,4.672,0.5690833333333334,4.672,0.5690833333333334,4.672
1978-08-20,0.47,4.672,0.47,4.672,0.47,4.672,0.47,4.672,0.4870833333333333,4.672,0.4870833333333333,4.672,0.4870833333333333,4.672,0.4870833333333333,4.672
1978-08-21,0.536,4.87,0.536,4.87,0.536,4.87,0.536,4.87,0.52225,4.82875,0.52225,4.82875,0.52225,4.82875,0.52225,4.82875
1978-08-22,0.647,3.625,0.647,3.625,0.647,3.625,0.647,3.625,0.6238750000000001,3.884375,0.6238750000000001,3.884375,0.6238750000000001,3.884375,0.6238750000000001,3.884375
1978-08-23,0.296,4.842,0.296,4.842,0.296,4.842,0.296,4.842,0.36912500000000004,4.588458333333333,0.36912500000000004,4.588458333333333,0.36912500000000004,4.588458333333333,0.369125,4.588458333333333
1978-08-24,0.221,5.239,0.221,5.239,0.221,5.239,0.221,5.239,0.236625,5.156291666666666,0.236625,5.156291666666666,0.236625,5.156291666666666,0.236625,5.156291666666666
1978-08-25,0.645,5.267,0.645,5.267,0.645,5.267,0.645,5.267,0.5566666666666668,5.261166666666667,0.5566666666666668,5.261166666666667,0.5566666666666668,5.261166666666667,0.5566666666666668,5.261166666666667
1978-08-26,0.624,5.182,0.624,5.182,0.624,5.182,0.624,5.182,0.628375,5.199708333333334,0.628375,5.199708333333334,0.628375,5.199708333333334,0.628375,5.199708333333334
1978-08-27,0.168,5.182,0.168,5.182,0.168,5.182,0.168,5.182,0.263,5.182,0.263,5.182,0.263,5.182,0.263,5.182
1978-08-28,0.813,5.182,0.813,5.182,0.813,5.182,0.813,5.182,0.678625,5.182,0.678625,5.182,0.678625,5.182,0.678625,5.182
1978-08-29,0.617,5.182,0.617,5.182,0.617,5.182,0.617,5.182,0.6578333333333333,5.182,0.6578333333333333,5.182,0.6578333333333333,5.182,0.6578333333333333,5.182
1978-08-30,0.421,4.842,0.421,4.842,0.421,4.842,0.421,4.842,0.4618333333333333,4.912833333333333,0.4618333333333333,4.912833333333333,0.4618333333333333,4.912833333333333,0.4618333333333333,4.912833333333333
1978-08-31,0.45,4.87,0.45,4.87,0.45,4.87,0.45,4.87,0.44395833333333334,4.864166666666667,0.44395833333333334,4.864166666666667,0.44395833333333334,4.864166666666667,0.4439583333333333,4.864166666666667
1978-09-01,0.582,4.163,0.582,4.163,0.582,4.163,0.582,4.163,0.5545,4.310291666666667,0.5545,4.310291666666667,0.5545,4.310291666666667,0.5545,4.310291666666667
1978-09-02,1.191,3.908,1.191,3.908,1.191,3.908,1.191,3.908,1.064125,3.961125,1.064125,3.961125,1.064125,3.961125,1.064125,3.961125
1978-09-03,-0.098,3.908,,3.908,,3.908,1.119,3.908,1.134,3.908,1.134,3.908,1.134,3.908,1.134,3.908
1978-09-04,1.047,3.908,1.047,3.908,1.047,3.908,1.047,3.908,1.0619999999999998,3.908,1.0619999999999998,3.908,1.0619999999999998,3.908,1.0619999999999998,3.908
1978-09-05,0.813,3.908,0.813,3.908,0.813,3.908,0.813,3.908,0.8617499999999999,3.908,0.8617499999999999,3.908,0.8617499999999999,3.908,0.86175,3.908
1978-09-06,0.562,3.625,0.562,3.625,0.562,3.625,0.562,3.625,0.6142916666666667,3.6839583333333334,0.6142916666666667,3.6839583333333334,0.6142916666666667,3.6839583333333334,0.6142916666666667,3.6839583333333334
1978-09-07,0.398,3.596,0.398,3.596,0.398,3.596,0.398,3.596,0.4321666666666667,3.6020416666666666,0.4321666666666667,3.6020416666666666,0.4321666666666667,3.6020416666666666,0.4321666666666667,3.6020416666666666
1978-09-08,0.308,1.557,0.308,1.557,0.308,1.557,0.308,1.557,0.32675,1.9817916666666666,0.32675,1.9817916666666666,0.32675,1.9817916666666666,0.32675,1.9817916666666664
1978-09-09,-0.469,0.227,,0.227,,0.227,0.364,0.227,0.35233333333333333,0.5040833333333333,0.35233333333333333,0.5040833333333333,0.35233333333333333,0.5040833333333333,0.3523333333333333,0.5040833333333332
1978-09-10,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.4083333333333333,0.15970833333333334,0.4083333333333333,0.15970833333333334,0.4083333333333333,0.15970833333333334,0.4083333333333333,0.1597083333333333
1978-09-11,1.252,0.142,1.252,0.142,1.252,0.142,1.252,0.142,1.0786666666666667,0.142,1.0786666666666667,0.142,1.0786666666666667,0.142,1.0786666666666669,0.142
1978-09-12,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.5933333333333333,0.142,0.5933333333333333,0.142,0.5933333333333333,0.142,0.5933333333333333,0.142
1978-09-13,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142
1978-09-14,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.19991666666666663,0.142,0.19991666666666663,0.142,0.19991666666666663,0.142,0.1999166666666666,0.142
1978-09-15,0.281,0.142,0.281,0.142,0.281,0.142,0.281,0.142,0.25204166666666666,0.142,0.25204166666666666,0.142,0.25204166666666666,0.142,0.2520416666666667,0.142
1978-09-16,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.3910416666666667,0.142,0.3910416666666667,0.142,0.3910416666666667,0.142,0.3910416666666667,0.142
1978-09-17,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142
1978-09-18,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142
1978-09-19,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142
1978-09-20,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.19991666666666663,0.142,0.19991666666666663,0.142,0.19991666666666663,0.142,0.1999166666666666,0.142
1978-09-21,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142
1978-09-22,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.3620833333333333,0.142,0.3620833333333333,0.142,0.3620833333333333,0.142,0.3620833333333333,0.142
1978-09-23,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142
1978-09-24,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142
1978-09-25,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142,0.42,0.142
