country,ID,period,flagged,LAT,LON,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12,MAIN_BAS
US,1048,train,False,36.152083,-96.25625,1980,1989,1990,1999,10,10,0.28495051683104183,0.12501128814011228,0.031319954926945545,0.12378337727700363,0.9935118515372846,-0.042771035700166556,1.76959823972269,0.05557076375581713,231.14552106333096,0.10000043098621043,0.5114377993591113,0.045374556830975965,0.0550498027014744,0.108136952780902,0.1326183731172234,0.1388000078447701,0.12634297680394715,0.07183172047895454,0.03269251961090498,0.0495082031092593,0.12052317819728028,0.06668090013667073,0.05244080838763712,0.15510333220394917,0.9872041954856434,-0.060100319955276094,1.6559056305396582,0.03231106243154436,307.35332768742956,0.10190357261875733,0.43011302004052615,0.046420156974751645,0.052489124709186305,0.09661640269623034,0.11356984387787492,0.16299603247343505,0.14499104223236892,0.09364352267048129,0.07431391868923258,0.03789225769446666,0.040257592788268896,0.08363690300008035,0.05317320219362305,7060047060.0
US,1053,train,False,35.870603,-95.232292,1980,1989,1990,1999,10,10,0.20363597674209027,0.1531796821120625,0.02525969231628622,0.04136678635257782,1.0022430086726022,-0.01503210930873042,1.4261795646804294,0.08787298111141528,271.4206358449676,0.09825179699905708,0.6285745262588782,0.06798677545945397,0.0848538327342096,0.14010239078052453,0.146727002032003,0.09444061437834933,0.09061694416944874,0.04180407281199974,0.030094840283062262,0.034196122980619206,0.08064063191592773,0.08963990657891882,0.09889686587548303,0.06662647866886404,0.9914801897274997,-0.018637209484748896,1.331252814411558,0.05613362541073385,332.72148414033603,0.0986299198232129,-0.046009320727582625,0.06520805372556293,0.05522317150849284,0.1045349081650724,0.12175140854440876,0.15651348060881196,0.12471169200309055,0.08343011732528216,0.04118919831210329,0.0384877884862538,0.04611086967273955,0.08297291543283981,0.07986639621534182,7060047060.0
US,1067,train,False,35.520559,-91.992829,1980,1989,1990,1999,10,10,0.03429922759685008,0.12532143700533158,0.038752353155022734,0.4509479302521174,0.906588865607924,0.017358778147080707,3.261237865094601,0.0002737476047084588,47.877683150168544,0.1293564962574452,0.21074782733767844,0.06806896278947222,0.14890060565567476,0.15004094597069267,0.15563431171058098,0.10245010391649685,0.032055767854025814,0.009567760039539021,0.0051749895346110105,0.005376656221458531,0.04117767114305982,0.10325850089309155,0.17829372427129686,0.4897002834071401,0.9327895675637717,0.02228844083300027,2.1834311029646556,0.0,49.54833800509237,0.13011830133051644,-0.2202698712599,0.13948811664026825,0.10571168778497884,0.16570388816221587,0.1831807887970855,0.10734898190520384,0.032571201358077395,0.007150590478578479,0.00199562173896847,0.006942205575158899,0.026040500509108694,0.10697150392314038,0.11689491312721538,7060047060.0
US,1067,test,False,35.520559,-91.992829,2000,2009,2010,2019,10,10,0.28762652526410215,0.1416777901694289,0.06731974314394473,0.5325281058862181,0.8795286373590949,0.024935813751253016,2.7401890245875937,0.0,44.28791500516026,0.12766275020728313,0.42522001352613203,0.12242334262756724,0.13426315902196195,0.18765301494941622,0.15220641070271865,0.13021890942135347,0.026395742720654213,0.013774321089720664,0.008178959862534762,0.04215329942024221,0.013604718279771947,0.052208556732883285,0.11691956517117531,0.5998478490301629,0.9189361237921302,0.032034709361356155,2.5294958032542993,0.0002738225629791895,59.04727333914301,0.1160326697795257,0.12382060084637601,0.08618506386187293,0.11538368948529068,0.1567240702012561,0.13846804253805253,0.16648707310602312,0.04792211932708487,0.018277072756287017,0.03680019107978962,0.004721745147771574,0.04433937108509841,0.07223317092206437,0.11245839048940903,7060047060.0
US,1084,train,False,35.102957,-93.651042,1980,1989,1990,1999,10,10,0.1933255156991143,0.17405632207890348,0.027688705360304267,0.4924780194355774,0.973174738806431,0.006165522200854318,2.7495371169992144,0.0,14.888216062857975,0.1189744178383268,0.43318956987690693,0.06137519523698227,0.1670786197344338,0.13930143051323846,0.11137378080732231,0.13347651354357523,0.0576600678232409,0.016963205257191905,0.00620011552979226,0.002630793812646862,0.07417753068278513,0.08238761624708797,0.14737513081170284,0.5201667247958817,0.9800656294309117,0.003135243683870126,2.798103573290314,0.0,18.063540097812055,0.1246775426810344,-0.07778957006965559,0.1555508400429201,0.103368069954207,0.13658323816834014,0.14193293713393657,0.15318146820049794,0.03496278898607497,0.015043002787597834,0.0034550887619018518,0.006511886966140643,0.023967814043000142,0.1081230893830229,0.1173197755723599,7060047060.0
US,1086,train,False,35.02896,-104.688235,1980,1989,1990,1999,9,10,0.29779585658611285,0.08714831294427909,0.04401144163327231,0.5709754863431433,0.8533389603235029,-0.09152290487098834,1.8125542996238453,0.038028597505324,3.376204027129271,0.13689101770503523,0.12192963339989069,0.01747445499380554,0.017950707360901763,0.04664202709030824,0.09375773711491948,0.21991987622824435,0.19001018680740236,0.0844365643073621,0.14765927441809962,0.09608941738608735,0.03924052269497049,0.027084430741384984,0.019734800856513884,0.526964044709871,0.8068730228193545,-0.11988628784595354,1.7654747231944625,0.04381161007667032,4.547364644129878,0.15079172228849985,-0.03696189889277269,0.014551824264572792,0.012822661338139208,0.03429990119595168,0.06415319356564957,0.23677869322406392,0.18469348718484313,0.1092133682200003,0.18553305907730322,0.08007141249519723,0.026530662384301594,0.03472333811800257,0.016628398931974705,7060049270.0
US,1086,test,False,35.02896,-104.688235,2000,2009,2010,2019,10,9,0.0838625725704819,0.2568055383385927,0.1820411838165089,0.886849700889463,0.9433882350733138,-0.07151047483751333,2.170107208437083,0.6515192992061319,2.181498589604732,0.1513102709768624,0.6028168432258246,0.015785044989198107,0.028701813886062577,0.06368531833778873,0.18443330230009172,0.27242785685186205,0.09168172726396309,0.05798170009896484,0.1380295858420765,0.0628195945131614,0.051272837789715205,0.017936725140793967,0.015244492986321896,1.068890884705972,0.7866015003850757,-0.016051735235042792,4.556462627365029,0.04533008822634621,2.0060136507674065,0.1469334687798465,0.07616419069279995,0.006401803526234785,0.00814155894869797,0.03272781845714424,0.12105478032941555,0.15748994777375072,0.09470561551611809,0.08174227427517114,0.13526217525949602,0.252569932000295,0.09154357621281299,0.011481002916597613,0.00687951478426597,7060049270.0
US,1092,train,False,34.95283,-93.16166,1980,1989,1990,1999,10,10,0.06012716719919289,0.14562191262241608,0.004251788683704849,0.4189342757222991,0.9778848294355372,0.004295279265155943,2.830373837790921,0.0,26.37015965849842,0.11584752261878395,0.29917253631555774,0.05781188091836422,0.13533032496816874,0.13855751655128634,0.12056062955866476,0.11568152411263886,0.07405926025548687,0.02348363541366702,0.006920388533403154,0.003106216604498595,0.06635386230341865,0.0886796443248323,0.16945511645557046,0.4146824870385942,0.9856578676802634,0.0050557841214166266,2.4979435639414254,0.002738225629791895,28.004360273264254,0.12330529003097052,-0.15260135237406272,0.14547845760905598,0.09872816728709621,0.14353408499171488,0.12403807059270029,0.1475200257821791,0.04066619450452617,0.008123391289263118,0.0029809214205657195,0.006977164365277469,0.03379540049617417,0.10247152135177355,0.14568660030967345,7060047060.0
US,1092,test,False,34.95283,-93.16166,2000,2009,2010,2019,10,10,0.17825728349236422,0.1448278619161013,0.07686523398690204,0.4770320849549008,0.9575537839461474,0.013561574557632386,2.9698155346615747,-0.0021899808376676707,25.056205572291855,0.11660116447041392,0.2218132928115878,0.10852972094657135,0.1312550106968388,0.17606819629410345,0.13391778627791975,0.10803314228150566,0.04891749082952659,0.017947329793499157,0.011909947446619822,0.06369990667131925,0.009926613057555121,0.06355010370048085,0.1262447520040602,0.5538973189418028,0.9993041773467161,0.006382877185372685,2.852377155326435,0.0,29.94549236166132,0.11868289148269728,0.046875268595449604,0.08837136316021556,0.11429521520036094,0.13672573626436918,0.12443647923625152,0.18364427215279042,0.07305252911734383,0.017343233108662485,0.01329174857364393,0.0054180617942906645,0.039153101446184786,0.07326197782281049,0.13100628212307602,7060047060.0
US,1093,train,False,34.939583,-94.719351,1980,1989,1990,1999,10,10,0.20143851002148508,0.14509492264849383,0.007258476506298739,0.4843329479499407,0.9750359899651789,0.005777108708673754,2.5913856493048564,-0.06378319189707089,34.273199620204956,0.11569473157903479,0.36780969038935707,0.05699559785841402,0.1355309983406304,0.12796788121987762,0.0986060626372975,0.17609126283075605,0.08924861249618365,0.017120609935579574,0.0063290619247538095,0.005144330478127781,0.07383042388416287,0.09105413029352524,0.12208102810069144,0.49159142445623943,0.9682519080353343,0.008778282132129762,2.5812545142781387,-0.12212486308871852,41.92164189540772,0.11462814242125562,-0.17032345871939059,0.1297185528069325,0.0967825647806486,0.12142550940738657,0.13056272830434734,0.16272717467056638,0.043354242171704194,0.013837741838086517,0.006483538998923562,0.02781934402638902,0.04131709772601063,0.10863994170401979,0.11733156356498484,7060047060.0
